,,,,,,,,,,,,PLAGL1,LILRB1,RASAL3,,,,,,,BTNL9
,,,,,,,,,,,,RPS6KA1,PTAFR,RB1,,,,,,,BVES
,,,,,,,,,,,,SDK1,RCSD1,SIGLEC8,,,,,,,BVES-AS1
,,,,,,,,,,,,SERPINB9,RTTN,SLC2A9,,,,,,,C10orf90
,,,,,,,,,,,,SYNJ2,SIPA1,GPBP1L1,,,,,,,C11orf65
,,,,,,,,,,,,TBC1D4,SP110,NFE2L2,,,,,,,C12orf42
,,,,,,,,,,,,TNFRSF10B,SWAP70,SMAD2,,,,,,,C12orf56
,,,,,,,,,,,,UST,TGFB1,APOC1,,,,,,,C12orf60
,,,,,,,,,,,,XYLT1,TNFRSF1B,FCER1G,,,,,,,C12orf75
,,,,,,,,,,,,ZDHHC20,NCOR2,FCGR3A,,,,,,,C17orf64
,,,,,,,,,,,,ZNF483,PHF20,HLA-DRB1,,,,,,,C18orf54
,,,,,,,,,,,,ZNF532,RAB7A,LILRB4,,,,,,,C19orf25
,,,,,,,,,,,,CENPF,CLEC1A,ABHD3,,,,,,,C1QA
,,,,,,,,,,,,DIAPH3,COL8A1,ARHGAP6,,,,,,,C1QB
,,,,,,,,,,,,ACSL5,GDNF-AS1,CASP8,,,,,,,C1QC
,,,,,,,,,,,,ARHGAP26,HCRTR2,CCDC88B,,,,,,,C1QL1
,,,,,,,,,,,,AXL,IGFBP3,CCR1,,,,,,,C1QTNF1
,,,,,,,,,,,,CD300A,IL15,CYSLTR1,,,,,,,C1QTNF7
,,,,,,,,,,,,CMTM6,KANK3,EHD4,,,,,,,C1R
,,,,,,,,,,,,FMNL1,KLF4,FAM157A,,,,,,,C1RL
,,,,,,,,,,,,GIMAP7,OCLN,FGF20,,,,,,,C1orf112
,,,,,,,,,,,,HSPA1A,PLEKHG1,GPX1,,,,,,,C1orf122
,,,,,,,,,,,,LAIR1,TINAGL1,HNMT,,,,,,,C1orf162
,,,,,,,,,,,,PARP12,TMEM204,IKBKE,,,,,,,C1orf195
,,,,,,,,,,,,PCDH9-AS4,TUBB6,LTC4S,,,,,,,C1orf54
,,,,,,,,,,,,PTPRE,ADAMTS9-AS1,MMRN1,,,,,,,C1orf56
,,,,,,,,,,,,S100Z,ADAMTS9-AS2,PDPN,,,,,,,C1orf87
,,,,,,,,,,,,SH3RF3,ADGRD1,RCC2,,,,,,,C20orf197
,,,,,,,,,,,,SP140,AHNAK,RHOH,,,,,,,C21orf62
,,,,,,,,,,,,TBC1D16,ATP2A3,SFMBT2,,,,,,,C21orf62-AS1
,,,,,,,,,,,,TRAF3IP3,CA4,SH3BP2,,,,,,,C21orf91
,,,,,,,,,,,,TRIM56,CALCRL,SIPA1,,,,,,,C21orf91-OT1
,,,,,,,,,,,,VASH1,CARD11,SLFN11,,,,,,,C22orf34
,,,,,,,,,,,,WNT2B,CMTM8,SORL1,,,,,,,C2CD2
,,,,,,,,,,,,ZNF366,COBLL1,THEMIS2,,,,,,,C2orf76
,,,,,,,,,,,,ADAMTSL3,COL1A2,TNFRSF1B,,,,,,,C2orf83
,,,,,,,,,,,,ADGRG6,DACH1,TNS3,,,,,,,C3
,,,,,,,,,,,,AQP1,DUSP5,WNT2B,,,,,,,C3AR1
,,,,,,,,,,,,CYP4F3,FENDRR,ZNF618,,,,,,,C4BPA
,,,,,,,,,,,,OSGIN2,GNLY,PSMA1,,,,,,,C4orf19
,,,,,,,,,,,,TEX14,HERC2P3,GFAP,,,,,,,C4orf45
,,,,,,,,,,,,ADAMTS9,HIGD1B,HS3ST3A1,,,,,,,C4orf48
,,,,,,,,,,,,BACE2,ICAM2,KCNE4,,,,,,,C5
,,,,,,,,,,,,EXPH5,ITGAL,NDUFA4L2,,,,,,,C5AR1
,,,,,,,,,,,,GULP1,KCNS3,CHD2,,,,,,,C5AR2
,,,,,,,,,,,,IGFBP5,KLRC4-KLRK1,CNP,,,,,,,C5orf17
,,,,,,,,,,,,PALMD,LRRC32,HDAC2,,,,,,,C5orf64
,,,,,,,,,,,,SVIL,PDZD2,PURA,,,,,,,C7
,,,,,,,,,,,,ZNF331,RAB27A,RPS21,,,,,,,C7orf31
,,,,,,,,,,,,ADGRF5,SLCO4A1,SMARCA5,,,,,,,C7orf61
,,,,,,,,,,,,CFH,STK10,TMEM151A,,,,,,,C8orf34
,,,,,,,,,,,,PHLDB2,TFPI,VWA1,,,,,,,C8orf34-AS1
,,,,,,,,,,,,VIM,UTRN,PTMA,,,,,,,C9orf153
,,,,,,,,,,,,WDR86,ACTA2,ADAMTS9,,,,,,,CA1
,,,,,,,,,,,,DCN,ADAMTSL1,ADGRD1,,,,,,,CA10
,,,,,,,,,,,,ANXA3,ANGPT2,EGFL7,,,,,,,CA12
,,,,,,,,,,,,ATP10A,ARHGAP18,MFSD2A,,,,,,,CA14
,,,,,,,,,,,,FENDRR,ARHGAP6,RBMS3-AS3,,,,,,,CA2
,,,,,,,,,,,,FLT1,ATP1B3,TNS1,,,,,,,CA3
,,,,,,,,,,,,ROBO4,BST2,ATP8B4,,,,,,,CA3-AS1
,,,,,,,,,,,,TGM2,BTK,BLNK,,,,,,,CA4
,,,,,,,,,,,,LCOR,C12orf42,GRM3,,,,,,,CA8
,,,,,,,,,,,,LMO2,CASP8,MYO1D,,,,,,,CABLES1
,,,,,,,,,,,,KIF13B,CD14,PLEKHO1,,,,,,,CABP4
,,,,,,,,,,,,PHLDB1,CD300A,PTPRC,,,,,,,CACHD1
,,,,,,,,,,,,PLP1,DOCK2,SELPLG,,,,,,,CACNA2D3
,,,,,,,,,,,,RFTN2,FGR,CD163,,,,,,,CACNB2
,,,,,,,,,,,,BCAR3,FHL2,FLT1,,,,,,,CACNG4
,,,,,,,,,,,,BLNK,GNG11,MEGF10,,,,,,,CACNG5
,,,,,,,,,,,,CD86,HSPH1,NR1D2,,,,,,,CADPS2
,,,,,,,,,,,,FGD2,IGSF6,PTN,,,,,,,CAHM
,,,,,,,,,,,,PALD1,LDLRAD4,ZNF462,,,,,,,CALB2
,,,,,,,,,,,,RAPGEF1,LGALS9,CD4,,,,,,,CALCB
,,,,,,,,,,,,RHBDF2,LTBR,CD86,,,,,,,CALCR
,,,,,,,,,,,,TBXAS1,MILR1,DEF6,,,,,,,CALCRL
,,,,,,,,,,,,VSIG4,MIR646HG,LILRB1,,,,,,,CALD1
,,,,,,,,,,,,ZFP36L2,NECTIN2,RCSD1,,,,,,,CALN1
,,,,,,,,,,,,ACACB,PARP4,SRGAP2C,,,,,,,CALR
,,,,,,,,,,,,AGBL1,PARP9,ZHX2,,,,,,,CAMK2G
,,,,,,,,,,,,CAT,PDK1,CRIM1,,,,,,,CAMKMT
,,,,,,,,,,,,CDC42EP4,PLA1A,EGFEM1P,,,,,,,CANX
,,,,,,,,,,,,CDH23,PLCB2,KCNIP1,,,,,,,CAP1
,,,,,,,,,,,,CPT1A,RAMP2,KITLG,,,,,,,CAPG
,,,,,,,,,,,,CPXM2,RASSF1,LINC00298,,,,,,,CAPN13
,,,,,,,,,,,,EPHX1,RILPL2,MAPK4,,,,,,,CAPN9
,,,,,,,,,,,,EYA2,ROBO4,PITPNC1,,,,,,,CARD11
,,,,,,,,,,,,FAM107A,RPL41,RBMS3,,,,,,,CARD14
,,,,,,,,,,,,FAM189A2,S1PR1,RSPO2,,,,,,,CARD6
,,,,,,,,,,,,FGFR3,SELPLG,TOX2,,,,,,,CARD8
,,,,,,,,,,,,GFAP,SGPP2,ELL2,,,,,,,CARD9
,,,,,,,,,,,,GJA1,SHE,CCL3,,,,,,,CARF
,,,,,,,,,,,,HBP1,SIRPB2,CRYBG3,,,,,,,CARMN
,,,,,,,,,,,,HEPH,SKI,ICAM1,,,,,,,CARNS1
,,,,,,,,,,,,ID4,SLC16A3,NFKBIZ,,,,,,,CARTPT
,,,,,,,,,,,,KLF5,SLC9A3R2,PSTPIP2,,,,,,,CASC15
,,,,,,,,,,,,LIMS1,SOCS6,MID1IP1,,,,,,,CASC17
,,,,,,,,,,,,METTL7A,SPTLC3,MOBP,,,,,,,CASC19
,,,,,,,,,,,,PLPP1,TBC1D14,EMX2OS,,,,,,,CASC6
,,,,,,,,,,,,PLSCR4,TMED11P,SLC14A1,,,,,,,CASC9
,,,,,,,,,,,,PMP22,TMEM87B,ALOX5,,,,,,,CASP1
,,,,,,,,,,,,SF1,VASH1,ARHGAP25,,,,,,,CASP10
,,,,,,,,,,,,SLC9A3R1,ZFP36L1,CSF1R,,,,,,,CASP4
,,,,,,,,,,,,SMOX,ZFPM2-AS1,CYFIP1,,,,,,,CASP7
,,,,,,,,,,,,SSPN,ADGRG1,LINC01605,,,,,,,CASP8
,,,,,,,,,,,,TGFB2,CCND1,LRRK1,,,,,,,CASS4
,,,,,,,,,,,,TPD52L1,CSPG4,MAML3,,,,,,,CAT
,,,,,,,,,,,,TSC22D4,DGKG,TBXAS1,,,,,,,CATSPERG
,,,,,,,,,,,,TTPA,DUSP6,ANKS1A,,,,,,,CAV1
,,,,,,,,,,,,WDR49,GRID2,CPED1,,,,,,,CAV2
,,,,,,,,,,,,ZIC1,LHFPL2,MIR34AHG,,,,,,,CAV3
,,,,,,,,,,,,C12orf75,APMAP,PDE3B,,,,,,,CBFA2T2
,,,,,,,,,,,,DENND3,ATG16L2,RAB20,,,,,,,CBFB
,,,,,,,,,,,,IL18,DAPP1,ROR1,,,,,,,CBLB
,,,,,,,,,,,,KCNH5,DDX60,SYTL3,,,,,,,CBLN2
,,,,,,,,,,,,MSC-AS1,DLC1,SALL3,,,,,,,CBX7
,,,,,,,,,,,,PAG1,GBP2,SEMA5A,,,,,,,CC2D2B
,,,,,,,,,,,,POU6F2,GRAMD1A,UBB,,,,,,,CCBE1
,,,,,,,,,,,,RUNX2,HLA-DPA1,ABCC4,,,,,,,CCDC102B
,,,,,,,,,,,,ST6GAL1,HPS3,ANKRD22,,,,,,,CCDC122
,,,,,,,,,,,,TOX,IQGAP2,CNPY3,,,,,,,CCDC13-AS1
,,,,,,,,,,,,CLIC5,LINC01091,DISC1,,,,,,,CCDC141
,,,,,,,,,,,,DLL4,MIOS,GIMAP4,,,,,,,CCDC15
,,,,,,,,,,,,ESAM,MTHFD2,GPR65,,,,,,,CCDC150
,,,,,,,,,,,,GPR85,P2RY13,HSPBAP1,,,,,,,CCDC152
,,,,,,,,,,,,LRRC32,PLAUR,LAT2,,,,,,,CCDC160
,,,,,,,,,,,,LSR,PRKY,MTHFD2,,,,,,,CCDC168
,,,,,,,,,,,,MMRN2,RELL1,PECAM1,,,,,,,CCDC169-SOHLH2
,,,,,,,,,,,,NET1,RNF220,PGM5,,,,,,,CCDC18
,,,,,,,,,,,,PAQR5,TMEM176B,PLAUR,,,,,,,CCDC190
,,,,,,,,,,,,RAMP2,TNFAIP8,RGS10,,,,,,,CCDC25
,,,,,,,,,,,,RASIP1,TNFRSF10D,SIGLEC9,,,,,,,CCDC26
,,,,,,,,,,,,SLC7A5,USP53,SLC8A1-AS1,,,,,,,CCDC50
,,,,,,,,,,,,NOTCH3,C1QA,SNX18,,,,,,,CCDC60
,,,,,,,,,,,,GNA13,CP,SRGAP2B,,,,,,,CCDC68
,,,,,,,,,,,,HK2,CSGALNACT1,SWAP70,,,,,,,CCDC69
,,,,,,,,,,,,MERTK,CTSZ,TG,,,,,,,CCDC80
,,,,,,,,,,,,NPL,EGFL7,TM6SF1,,,,,,,CCDC88B
,,,,,,,,,,,,PDGFB,EMB,TNFRSF10B,,,,,,,CCDC88C
,,,,,,,,,,,,RASAL3,FLVCR2,TTC7A,,,,,,,CCDC97
,,,,,,,,,,,,RNF166,GRM3,UNC93B1,,,,,,,CCK
,,,,,,,,,,,,ADGRE2,NOTCH4,VEGFA,,,,,,,CCL2
,,,,,,,,,,,,APAF1,OPRM1,ZNF710,,,,,,,CCL3
,,,,,,,,,,,,ATG16L2,P4HA1,WDR49,,,,,,,CCL4
,,,,,,,,,,,,CAP1,PARP12,RYR3,,,,,,,CCL4L2
,,,,,,,,,,,,CARD8,PCDH9-AS4,RASSF8,,,,,,,CCL5
,,,,,,,,,,,,CD58,PDE1C,SLC1A3,,,,,,,CCNB2
,,,,,,,,,,,,CEACAM21,SLC9A9,ADGRG1,,,,,,,CCNB3
,,,,,,,,,,,,CPA6,TPT1,AIDA,,,,,,,CCND1
,,,,,,,,,,,,CTTNBP2NL,TTC7A,CD163L1,,,,,,,CCND3
,,,,,,,,,,,,FAM157A,ZNF827,CTSZ,,,,,,,CCNE2
,,,,,,,,,,,,HECA,B3GAT2,FMN1,,,,,,,CCNG2
,,,,,,,,,,,,IKBIP,ELN,HDAC9,,,,,,,CCNT2
,,,,,,,,,,,,ITGB5,EMP1,HLA-E,,,,,,,CCR1
,,,,,,,,,,,,KCNJ5,MAP3K8,IL15,,,,,,,CD109
,,,,,,,,,,,,MMRN1,SDCBP,LIMK2,,,,,,,CD14
,,,,,,,,,,,,MTHFD2,SPARC,LPAR5,,,,,,,CD163
,,,,,,,,,,,,MYO7A,TEX14,PIM1,,,,,,,CD163L1
,,,,,,,,,,,,PARP14,VCAN,PTAFR,,,,,,,CD22
,,,,,,,,,,,,PPP1R18,GADD45B,SIGLEC10,,,,,,,CD226
,,,,,,,,,,,,SCAMP2,PER1,ST6GALNAC3,,,,,,,CD247
,,,,,,,,,,,,SH3BP2,RND3,FAM149A,,,,,,,CD274
,,,,,,,,,,,,SLC15A2,ZFP36,CCL4,,,,,,,CD300A
,,,,,,,,,,,,SLC16A3,ADGRF5,HLA-A,,,,,,,CD302
,,,,,,,,,,,,SLFN11,BDNF,IL18R1,,,,,,,CD320
,,,,,,,,,,,,SPTLC2,BTG2,LCP2,,,,,,,CD33
,,,,,,,,,,,,SPTLC3,IGFBP4,SLFN5,,,,,,,CD34
,,,,,,,,,,,,ZC3HAV1,IL18R1,SYNE2,,,,,,,CD36
,,,,,,,,,,,,ADM,IL1R1,CD82,,,,,,,CD37
,,,,,,,,,,,,ARRDC4,JAG1,CPB2,,,,,,,CD38
,,,,,,,,,,,,GALNT15,MFSD2A,CPB2-AS1,,,,,,,CD4
,,,,,,,,,,,,RGS16,OSMR,ENOX2,,,,,,,CD40
,,,,,,,,,,,,SPARC,PHLDB2,HAPLN2,,,,,,,CD44
,,,,,,,,,,,,VCAN,PTGS2,KLHL4,,,,,,,CD53
,,,,,,,,,,,,ANGPT1,AFAP1L1,LGR5,,,,,,,CD55
,,,,,,,,,,,,ATP1B3,ANO2,LINC00862,,,,,,,CD58
,,,,,,,,,,,,RASD1,ARHGEF28,PDE1C,,,,,,,CD59
,,,,,,,,,,,,RNF152,COL6A3,S100B,,,,,,,CD6
,,,,,,,,,,,,CDKN1C,HYAL2,SCD,,,,,,,CD63
,,,,,,,,,,,,CHD2,LAMA4,TGFA,,,,,,,CD69
,,,,,,,,,,,,GCNT1,LEPR,HIF3A,,,,,,,CD72
,,,,,,,,,,,,HSP90AA1,NET1,ADAMTS17,,,,,,,CD74
,,,,,,,,,,,,NRF1,PDLIM1,COL9A1,,,,,,,CD82
,,,,,,,,,,,,PURA,PLA2R1,GPC6,,,,,,,CD83
,,,,,,,,,,,,RPS16,PODN,MYT1,,,,,,,CD84
,,,,,,,,,,,,ZNF518A,PRELP,STK32A,,,,,,,CD86
,,,,,,,,,,,,PTMA,SLC26A7,ARHGAP22,,,,,,,CD9
,,,,,,,,,,,,CLDN5,SLC38A2,BOK,,,,,,,CD93
,,,,,,,,,,,,EGFL7,SNED1,GPR17,,,,,,,CD96
,,,,,,,,,,,,NOS3,BMP5,IPO9-AS1,,,,,,,CDC14A
,,,,,,,,,,,,PCAT19,CARMN,PLPPR1,,,,,,,CDC42EP1
,,,,,,,,,,,,ST8SIA6,COL6A2,GJA1,,,,,,,CDC42EP4
,,,,,,,,,,,,TMSB10,TSPAN18,ADPGK,,,,,,,CDC5L
,,,,,,,,,,,,ABCA9,ITGA11,ARHGAP24,,,,,,,CDCA7L
,,,,,,,,,,,,ENG,KCNE4,ARHGEF10L,,,,,,,CDCP1
,,,,,,,,,,,,EPB41L4A,PEAR1,BIN2,,,,,,,CDH1
,,,,,,,,,,,,GRK5,PLXDC1,BMP2K,,,,,,,CDH10
,,,,,,,,,,,,HERC2P3,ACVRL1,C1QC,,,,,,,CDH12
,,,,,,,,,,,,IFI44L,EDN1,CAPG,,,,,,,CDH13
,,,,,,,,,,,,NKD1,LIMS2,CD84,,,,,,,CDH18
,,,,,,,,,,,,OSMR,PALMD,CMAHP,,,,,,,CDH19
,,,,,,,,,,,,PAWR,SLC38A5,CMTM7,,,,,,,CDH20
,,,,,,,,,,,,SCARB1,SLC39A8,CREBL2,,,,,,,CDH23
,,,,,,,,,,,,SLC39A8,TAGLN2,ERMAP,,,,,,,CDH4
,,,,,,,,,,,,THBS1,GJC1,GPR34,,,,,,,CDH5
,,,,,,,,,,,,TNS2,IFITM3,IFI44,,,,,,,CDH6
,,,,,,,,,,,,PTCHD1,MYO1B,IFNLR1,,,,,,,CDH7
,,,,,,,,,,,,ANK1,NDUFA4L2,IL13RA1,,,,,,,CDH8
,,,,,,,,,,,,IL6ST,PLAC9,IL6R,,,,,,,CDH9
,,,,,,,,,,,,LY86,TP63,LINC01091,,,,,,,CDHR3
,,,,,,,,,,,,MYO1D,CLMN,LINC01141,,,,,,,CDK18
,,,,,,,,,,,,PLEKHO1,KIF13B,LOXL3,,,,,,,CDK19
,,,,,,,,,,,,PTPRC,LGR5,MS4A6A,,,,,,,CDK2AP1
,,,,,,,,,,,,SFMBT2,PLEKHB1,PIK3R5,,,,,,,CDK2AP2
,,,,,,,,,,,,SRGAP2,SCD,PIK3R6,,,,,,,CDKN1A
,,,,,,,,,,,,ST8SIA4,TANC1,RAB39A,,,,,,,CDKN1B
,,,,,,,,,,,,SYK,A2M,RIN3,,,,,,,CDKN1C
,,,,,,,,,,,,RELN,ALPK1,RNF135,,,,,,,CDKN2A
,,,,,,,,,,,,PLCL1,AOAH,RNF144B,,,,,,,CDKN2B
,,,,,,,,,,,,KCNQ3,ARHGEF6,SCAMP2,,,,,,,CDKN2B-AS1
,,,,,,,,,,,,ADAM12,BCAR3,SLC11A1,,,,,,,CDR2L
,,,,,,,,,,,,IKZF2,CCND3,STAB1,,,,,,,CDX1
,,,,,,,,,,,,KAT2B,CIITA,TEP1,,,,,,,CEACAM1
,,,,,,,,,,,,ZNF280D,CTSS,TLR10,,,,,,,CEACAM21
,,,,,,,,,,,,ZNF644,CX3CR1,TMCO4,,,,,,,CEBPA
,,,,,,,,,,,,ARHGDIB,DISC1,USP53,,,,,,,CEBPB
,,,,,,,,,,,,CLEC7A,GRB2,WAS,,,,,,,CEBPD
,,,,,,,,,,,,CMAHP,IL6R,CRYAB,,,,,,,CEBPG
,,,,,,,,,,,,EPSTI1,INPP5D,FTH1,,,,,,,CEBPZ
,,,,,,,,,,,,HS3ST4,ITGAX,NDRG2,,,,,,,CELF4
,,,,,,,,,,,,INPP5D,PGM5,ABTB2,,,,,,,CELF5
,,,,,,,,,,,,MRC1,RGS12,CHST3,,,,,,,CEMIP
,,,,,,,,,,,,PLCG2,SRGAP2C,GTF2I,,,,,,,CENPB
,,,,,,,,,,,,PRAM1,TSPAN14,MTERF1,,,,,,,CENPBD1
,,,,,,,,,,,,RCSD1,USP6NL,ZNF532,,,,,,,CENPE
,,,,,,,,,,,,SAMD9L,ARID5B,CPXM2,,,,,,,CENPF
,,,,,,,,,,,,SLA,BOC,ZFAND6,,,,,,,CENPP
,,,,,,,,,,,,SMTN,CCDC68,ARHGAP15,,,,,,,CENPQ
,,,,,,,,,,,,YAP1,CDC42EP4,C1QB,,,,,,,CEP128
,,,,,,,,,,,,IRF2,CDH4,CD74,,,,,,,CEP135
,,,,,,,,,,,,CDH20,FAM20A,DHRS3,,,,,,,CEP152
,,,,,,,,,,,,ADRA1B,FGD6,GNB4,,,,,,,CEP85
,,,,,,,,,,,,ALDH1A1,GMPR,HCLS1,,,,,,,CERCAM
,,,,,,,,,,,,ARNT2,KANK1,MYOF,,,,,,,CERS2
,,,,,,,,,,,,CDHR3,LIMS1,STAT1,,,,,,,CERS3
,,,,,,,,,,,,DGKG,NPNT,ZFP36L2,,,,,,,CERS4
,,,,,,,,,,,,ELL2,NR4A1,AXL,,,,,,,CERS5
,,,,,,,,,,,,FAT1,PLPP1,CAP1,,,,,,,CERS6
,,,,,,,,,,,,HCRTR2,RHOBTB3,FGD3,,,,,,,CFAP47
,,,,,,,,,,,,HPSE2,SLC1A3,FMNL3,,,,,,,CFAP54
,,,,,,,,,,,,NYAP2,SRGAP1,FPR1,,,,,,,CFH
,,,,,,,,,,,,PDLIM5,TGFBR3,LAP3,,,,,,,CFL2
,,,,,,,,,,,,RBMS3-AS3,TPD52L1,MRC2,,,,,,,CFLAR
,,,,,,,,,,,,ZNF521,TSC22D4,PCED1B-AS1,,,,,,,CFLAR-AS1
,,,,,,,,,,,,CRYBG3,TTPA,RNASEH2B-AS1,,,,,,,CFTR
,,,,,,,,,,,,EBI3,APBB1IP,ZNF148,,,,,,,CGNL1
,,,,,,,,,,,,GBP2,BNC2,ITGA10,,,,,,,CH25H
,,,,,,,,,,,,NFKBIA,CHST15,TFPI,,,,,,,CHADL
,,,,,,,,,,,,PLAUR,MAN1A1,GRAP2,,,,,,,CHAMP1
,,,,,,,,,,,,PLEK,SRGAP2B,ABCA8,,,,,,,CHD1
,,,,,,,,,,,,RILPL2,ST6GAL1,C5orf64,,,,,,,CHD2
,,,,,,,,,,,,TFRC,ZNF366,CERCAM,,,,,,,CHD7
,,,,,,,,,,,,ANLN,ADIRF,CPE,,,,,,,CHEK2
,,,,,,,,,,,,CRYAB,ALPL,PCA3,,,,,,,CHI3L1
,,,,,,,,,,,,FAM107B,PERP,RASGRP3,,,,,,,CHL1-AS1
,,,,,,,,,,,,RGMA,SEMA3F,RYBP,,,,,,,CHMP1B2P
,,,,,,,,,,,,DOCK8,SLC7A5,SLC38A2,,,,,,,CHODL
,,,,,,,,,,,,HDAC9,VEGFC,TMEM63A,,,,,,,CHRDL1
,,,,,,,,,,,,SLC8A1,CXCR4,ZBTB20,,,,,,,CHRM2
,,,,,,,,,,,,CD83,IKZF3,COL21A1,,,,,,,CHRM3
,,,,,,,,,,,,KIF26B,ITK,EFEMP1,,,,,,,CHRM3-AS2
,,,,,,,,,,,,MYO1B,SKAP1,FAT1,,,,,,,CHRM5
,,,,,,,,,,,,SLC9A9,TC2N,FBLN1,,,,,,,CHRNA7
,,,,,,,,,,,,AQP4,CELF4,ID4,,,,,,,CHST11
,,,,,,,,,,,,ATP1A2,CLSTN2,ITGB5,,,,,,,CHST15
,,,,,,,,,,,,PAMR1,MTUS2,MIR4300HG,,,,,,,CHST3
,,,,,,,,,,,,SPON1,ID3,PAPLN,,,,,,,CHST6
,,,,,,,,,,,,FAT4,LZTS1-AS1,PDE3A,,,,,,,CHST8
,,,,,,,,,,,,IGF2BP2,SLC12A7,RIMKLB,,,,,,,CHST9
,,,,,,,,,,,,LINC01482,CCK,SMAD9,,,,,,,CHSY1
,,,,,,,,,,,,SNCAIP,CHRM3-AS2,TIMP3,,,,,,,CHSY3
,,,,,,,,,,,,ARHGEF26,EFNA5,TPD52L1,,,,,,,CHURC1
,,,,,,,,,,,,COL27A1,HNRNPLL,ADORA2B,,,,,,,CIB1
,,,,,,,,,,,,LUZP2,KITLG,AHCYL2,,,,,,,CIC
,,,,,,,,,,,,NOTCH2,PLCB4,BMP7,,,,,,,CIITA
,,,,,,,,,,,,PHF21B,SYNPO2,CA8,,,,,,,CKMT1B
,,,,,,,,,,,,PITPNC1,TBR1,EYA1,,,,,,,CKS2
,,,,,,,,,,,,PTPRZ1,ZBTB18,EZR,,,,,,,CLCA4
,,,,,,,,,,,,RAB14,ZSCAN31,ITGA6,,,,,,,CLCN5
,,,,,,,,,,,,ABLIM1,SDK2,MEIS2,,,,,,,CLDN10
,,,,,,,,,,,,NHS,APOE,OSMR,,,,,,,CLDN14
,,,,,,,,,,,,PDZRN3,CHSY1,PALLD,,,,,,,CLDN15
,,,,,,,,,,,,AIDA,ENTPD1-AS1,PDE7B,,,,,,,CLDN5
,,,,,,,,,,,,APBB1IP,LRCH1,PSD2,,,,,,,CLDND1
,,,,,,,,,,,,ARHGAP24,PIM1,RGMA,,,,,,,CLEC14A
,,,,,,,,,,,,ARHGAP9,PYGL,SAMD4A,,,,,,,CLEC17A
,,,,,,,,,,,,ARRB2,RASSF8,SYT17,,,,,,,CLEC19A
,,,,,,,,,,,,BHLHE41,RB1,TBL1X,,,,,,,CLEC1A
,,,,,,,,,,,,C1orf162,ALOX5,TGFBR3,,,,,,,CLEC2A
,,,,,,,,,,,,DLEU7,ARHGAP4,TLE1,,,,,,,CLEC2B
,,,,,,,,,,,,GK,BLNK,TOX,,,,,,,CLEC2D
,,,,,,,,,,,,GPR65,C3AR1,WLS,,,,,,,CLEC5A
,,,,,,,,,,,,IER2,CD86,ZNF516,,,,,,,CLEC7A
,,,,,,,,,,,,KCTD12,CMTM6,ZNRF3,,,,,,,CLEC9A
,,,,,,,,,,,,LGALS9,CPA6,DOCK8,,,,,,,CLIC1
,,,,,,,,,,,,LINC00484,CYSLTR1,BMPR1B,,,,,,,CLIC2
,,,,,,,,,,,,LINC01141,DDX60L,BEST3,,,,,,,CLIC4
,,,,,,,,,,,,LPCAT2,DHRS3,CSPG4,,,,,,,CLIC5
,,,,,,,,,,,,MAP3K14,DHRS9,FNDC3B,,,,,,,CLK1
,,,,,,,,,,,,MSN,DOK1,GHR,,,,,,,CLMN
,,,,,,,,,,,,MYO1F,EHD4,MAP3K1,,,,,,,CLMP
,,,,,,,,,,,,PIK3AP1,FGF20,NXPH1,,,,,,,CLNK
,,,,,,,,,,,,PLCB2,GRN,PDGFC,,,,,,,CLOCK
,,,,,,,,,,,,PSMA1,HNMT,ZEB1-AS1,,,,,,,CLSTN2
,,,,,,,,,,,,RASSF3,IL15RA,SHROOM4,,,,,,,CLTCL1
,,,,,,,,,,,,RNASEH2B-AS1,ITGB2-AS1,ST18,,,,,,,CLU
,,,,,,,,,,,,SLC15A3,LINC01375,,,,,,,,CLUL1
,,,,,,,,,,,,SLC2A9,MGST2,,,,,,,,CLYBL
,,,,,,,,,,,,SP100,MIR503HG,,,,,,,,CMAHP
,,,,,,,,,,,,SRGAP1,MS4A14,,,,,,,,CMKLR1
,,,,,,,,,,,,TBC1D14,OLFML2B,,,,,,,,CMTM3
,,,,,,,,,,,,TGFBR1,PIK3AP1,,,,,,,,CMTM5
,,,,,,,,,,,,TGFBR2,PIK3CD-AS2,,,,,,,,CMTM6
,,,,,,,,,,,,TM6SF1,PLA2G15,,,,,,,,CMTM7
,,,,,,,,,,,,TMEM156,PLA2G4A,,,,,,,,CMTM8
,,,,,,,,,,,,UNC93B1,PTPN6,,,,,,,,CNBD1
,,,,,,,,,,,,VAV1,RGS1,,,,,,,,CNDP1
,,,,,,,,,,,,DNAH7,SCARF1,,,,,,,,CNGA1
,,,,,,,,,,,,B2M,SMAD6,,,,,,,,CNN3
,,,,,,,,,,,,CCND3,SP140L,,,,,,,,CNOT3
,,,,,,,,,,,,CD163L1,TMEM106A,,,,,,,,CNOT4
,,,,,,,,,,,,F13A1,TNFRSF11A,,,,,,,,CNOT6
,,,,,,,,,,,,GPCPD1,TNFRSF13C,,,,,,,,CNOT8
,,,,,,,,,,,,PCDH9-AS2,TRIM22,,,,,,,,CNP
,,,,,,,,,,,,RASSF8,TRIM38,,,,,,,,CNPY3
,,,,,,,,,,,,RHOH,IFI44,,,,,,,,CNR1
,,,,,,,,,,,,TRIM5,MX1,,,,,,,,CNTLN
,,,,,,,,,,,,ZNF217,ANKRD44,,,,,,,,CNTN2
