_MEMBER_data_imp_1 - 94.0-96.0,_MEMBER_data_imp_1 - 96.0-98.0,_MEMBER_data_imp_1 - 98.0-100.0,_LogP_data_imp_1 - 94.0-96.0,_LogP_data_imp_1 - 96.0-98.0,_LogP_data_imp_1 - 98.0-100.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,1,0,-2.4,-2.3,0,GO:0071375,cellular response to peptide hormone stimulus,M110,2,0
1,1,0,-3.2,-2.2,0,hsa04540,Gap junction,M110,2,0
1,0,1,-2.1,0,-2.9,WP363,Wnt signaling pathway,M101,2,0
1,1,0,-2,-2.1,0,M26,PID NFKAPPAB ATYPICAL PATHWAY,M110,2,0
0,1,1,0,-3.6,-2.5,GO:0060840,artery development,M011,2,0
1,1,0,-2,-2.1,0,GO:0072124,regulation of glomerular mesangial cell proliferation,M110,2,0
1,1,0,-3.6,-2.2,0,GO:0002443,leukocyte mediated immunity,M110,2,0
1,0,1,-2.2,0,-2.1,GO:0014033,neural crest cell differentiation,M101,2,0
0,1,1,0,-2.6,-2,GO:0003208,cardiac ventricle morphogenesis,M011,2,0
1,1,0,-3.9,-3,0,R-HSA-400253,Circadian Clock,M110,2,0
1,1,0,-3.1,-3.2,0,GO:0050804,modulation of chemical synaptic transmission,M110,2,0
1,1,0,-4.4,-2.8,0,GO:0045937,positive regulation of phosphate metabolic process,M110,2,0
1,1,0,-3,-3.2,0,GO:0050852,T cell receptor signaling pathway,M110,2,0
0,1,1,0,-4.3,-2.3,GO:0030879,mammary gland development,M011,2,0
1,1,0,-2,-2.1,0,GO:0060592,mammary gland formation,M110,2,0
1,1,0,-3.4,-2.1,0,CORUM:2536,PLC-gamma-2-SLP-76-Lyn-Grb2 complex,M110,2,0
1,1,0,-3.8,-2.2,0,WP306,Focal adhesion,M110,2,0
0,1,1,0,-2.7,-3.1,WP4216,Chromosomal and microsatellite instability in colorectal cancer,M011,2,0
1,1,0,-2.2,-2.1,0,GO:0051098,regulation of binding,M110,2,0
0,1,1,0,-2.6,-3.5,GO:0010464,regulation of mesenchymal cell proliferation,M011,2,0
1,1,0,-4.2,-4.5,0,GO:0030509,BMP signaling pathway,M110,2,0
0,1,1,0,-3.2,-2.9,GO:0042692,muscle cell differentiation,M011,2,0
1,1,0,-3.5,-3.7,0,M272,PID CD8 TCR DOWNSTREAM PATHWAY,M110,2,0
0,1,1,0,-2.9,-2.6,GO:0045060,negative thymic T cell selection,M011,2,0
1,1,0,-2.3,-3.4,0,GO:0003205,cardiac chamber development,M110,2,0
1,1,0,-3.8,-6.8,0,GO:0000902,cell morphogenesis,M110,2,0
1,1,0,-2.2,-4.3,0,GO:0003143,embryonic heart tube morphogenesis,M110,2,0
1,1,0,-2,-2.1,0,GO:0061760,antifungal innate immune response,M110,2,0
1,1,0,-4.8,-3,0,M54,PID IL12 2PATHWAY,M110,2,0
1,1,0,-2.4,-2.5,0,GO:0048483,autonomic nervous system development,M110,2,0
1,1,0,-4.4,-2.2,0,R-HSA-9664323,FCGR3A-mediated IL10 synthesis,M110,2,0
1,1,0,-3.6,-2.1,0,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,M110,2,0
1,1,0,-2,-3.5,0,GO:0007369,gastrulation,M110,2,0
0,1,1,0,-4,-2.1,WP4816,TGF beta receptor signaling in skeletal dysplasias,M011,2,0
1,0,1,-2,0,-3,GO:0006491,N-glycan processing,M101,2,0
0,1,1,0,-4,-2.5,GO:0021772,olfactory bulb development,M011,2,0
1,1,0,-2.9,-4.7,0,GO:0048812,neuron projection morphogenesis,M110,2,0
1,1,0,-2.5,-3.3,0,GO:0007159,leukocyte cell-cell adhesion,M110,2,0
1,0,1,-2.2,0,-2.3,GO:0071248,cellular response to metal ion,M101,2,0
1,0,1,-2.3,0,-2.3,R-HSA-354192,Integrin signaling,M101,2,0
0,1,1,0,-2.6,-3.8,WP4879,Overlap between signal transduction pathways contributing to LMNA laminopathies,M011,2,0
1,0,1,-3.7,0,-2.6,GO:0045765,regulation of angiogenesis,M101,2,0
0,1,1,0,-4.8,-3.4,GO:0007219,Notch signaling pathway,M011,2,0
1,1,0,-2.7,-3.5,0,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,M110,2,0
1,1,0,-3,-2.2,0,WP3594,Circadian rhythm genes,M110,2,0
1,1,0,-3.7,-3.4,0,GO:0042475,odontogenesis of dentin-containing tooth,M110,2,0
1,1,0,-2.4,-4,0,M236,PID DELTA NP63 PATHWAY,M110,2,0
1,1,0,-2.1,-2.2,0,GO:0002562,somatic diversification of immune receptors via germline recombination within a single locus,M110,2,0
1,1,0,-2.4,-2.6,0,GO:0001910,regulation of leukocyte mediated cytotoxicity,M110,2,0
1,1,0,-4.3,-3.7,0,hsa05161,Hepatitis B,M110,2,0
1,1,0,-3.1,-3.9,0,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,M110,2,0
1,1,0,-2.3,-3.1,0,GO:0008064,regulation of actin polymerization or depolymerization,M110,2,0
1,1,0,-3.7,-2.4,0,M115,PID REG GR PATHWAY,M110,2,0
1,1,0,-3.9,-2.3,0,R-HSA-9662851,Anti-inflammatory response favouring Leishmania parasite infection,M110,2,0
1,1,0,-2.7,-2,0,GO:0009620,response to fungus,M110,2,0
1,1,0,-4.6,-5.5,0,R-HSA-112316,Neuronal System,M110,2,0
1,1,0,-5.2,-2.6,0,R-HSA-1280218,Adaptive Immune System,M110,2,0
0,1,1,0,-4.4,-2.3,GO:0008347,glial cell migration,M011,2,0
1,1,0,-2.1,-3.2,0,WP1528,Physiological and pathological hypertrophy of the heart,M110,2,0
0,1,1,0,-2.2,-2.3,GO:0032735,positive regulation of interleukin-12 production,M011,2,0
1,1,0,-5.3,-6.4,0,GO:0030183,B cell differentiation,M110,2,0
1,1,0,-4,-3.2,0,R-HSA-9674555,Signaling by CSF3 (G-CSF),M110,2,0
1,1,0,-2.1,-2.2,0,R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,M110,2,0
1,1,0,-4.5,-3.2,0,GO:0043065,positive regulation of apoptotic process,M110,2,0
1,1,0,-7.2,-3.4,0,M124,PID CXCR4 PATHWAY,M110,2,0
1,1,0,-3.6,-3.2,0,GO:0032870,cellular response to hormone stimulus,M110,2,0
1,1,0,-4.2,-2.7,0,GO:0001101,response to acid chemical,M110,2,0
1,1,0,-4.9,-2.9,0,GO:0060078,regulation of postsynaptic membrane potential,M110,2,0
0,1,1,0,-4.2,-4.1,WP4211,Transcriptional cascade regulating adipogenesis,M011,2,0
1,0,1,-2.2,0,-3.6,GO:0071277,cellular response to calcium ion,M101,2,0
1,1,0,-2.8,-2.5,0,GO:0016064,immunoglobulin mediated immune response,M110,2,0
1,1,0,-3.1,-3.2,0,GO:0099177,regulation of trans-synaptic signaling,M110,2,0
0,1,1,0,-2.8,-3,GO:0030031,cell projection assembly,M011,2,0
1,1,0,-3.1,-3.3,0,WP5072,Modulators of TCR signaling and T cell activation,M110,2,0
1,1,0,-2.1,-2.2,0,GO:0043388,positive regulation of DNA binding,M110,2,0
1,1,0,-3.2,-4.7,0,GO:0031175,neuron projection development,M110,2,0
0,1,1,0,-2.9,-2.8,GO:0072006,nephron development,M011,2,0
1,1,0,-3.1,-4.4,0,hsa05215,Prostate cancer,M110,2,0
1,1,0,-2.7,-3.1,0,R-HSA-1257604,PIP3 activates AKT signaling,M110,2,0
0,1,1,0,-2,-2.4,WP4842,Mammalian disorder of sexual development,M011,2,0
1,1,0,-3.4,-2.1,0,GO:0035771,interleukin-4-mediated signaling pathway,M110,2,0
1,1,0,-2.3,-2.4,0,GO:0001562,response to protozoan,M110,2,0
0,1,1,0,-3.9,-2.1,GO:0072001,renal system development,M011,2,0
0,1,1,0,-4.5,-2.1,GO:0048732,gland development,M011,2,0
1,1,0,-2.8,-4.7,0,GO:0120039,plasma membrane bounded cell projection morphogenesis,M110,2,0
0,1,1,0,-2.6,-2.3,WP4300,Extracellular vesicles in the crosstalk of cardiac cells,M011,2,0
1,1,0,-2.7,-2,0,GO:0045655,regulation of monocyte differentiation,M110,2,0
1,1,0,-3.4,-4.6,0,GO:0051090,regulation of DNA-binding transcription factor activity,M110,2,0
0,1,1,0,-2.3,-2.1,GO:0045600,positive regulation of fat cell differentiation,M011,2,0
0,1,1,0,-4.1,-2.2,WP560,TGF beta receptor signaling,M011,2,0
1,1,0,-3.6,-2.2,0,GO:0048511,rhythmic process,M110,2,0
0,1,1,0,-2.9,-2.1,hsa04148,Efferocytosis,M011,2,0
0,1,1,0,-2.9,-2.8,GO:0048844,artery morphogenesis,M011,2,0
1,1,0,-5.2,-5.4,0,WP3932,Focal adhesion PI3K Akt mTOR signaling pathway,M110,2,0
0,1,1,0,-6.1,-4.3,WP5373,Role of hypoxia angiogenesis and FGF pathway in OA chondrocyte hypertrophy,M011,2,0
1,1,0,-2.9,-3.1,0,R-HSA-9031628,NGF-stimulated transcription,M110,2,0
1,1,0,-2.2,-2.9,0,GO:0030832,regulation of actin filament length,M110,2,0
1,1,0,-2.7,-5.3,0,GO:0060074,synapse maturation,M110,2,0
1,1,0,-6.5,-4,0,R-HSA-109582,Hemostasis,M110,2,0
1,1,0,-4.3,-2,0,WP4205,MET in type 1 papillary renal cell carcinoma,M110,2,0
1,1,0,-2.6,-2.6,0,R-HSA-8849473,PTK6 Expression,M110,2,0
1,1,0,-2.2,-2.4,0,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,M110,2,0
1,1,0,-4.3,-4.2,0,GO:0051345,positive regulation of hydrolase activity,M110,2,0
1,1,0,-3.7,-3,0,M290,PID IL12 STAT4 PATHWAY,M110,2,0
0,1,1,0,-3.5,-4,GO:0140467,integrated stress response signaling,M011,2,0
1,1,0,-3,-6.3,0,GO:0098609,cell-cell adhesion,M110,2,0
1,1,0,-3.5,-2.9,0,R-HSA-9664417,Leishmania phagocytosis,M110,2,0
1,1,0,-2.4,-2.6,0,WP364,IL6 signaling pathway,M110,2,0
1,1,0,-7.7,-3.5,0,hsa04935,"Growth hormone synthesis, secretion and action",M110,2,0
1,1,0,-4.6,-3.8,0,GO:0035113,embryonic appendage morphogenesis,M110,2,0
1,1,0,-2.4,-3.2,0,GO:0002244,hematopoietic progenitor cell differentiation,M110,2,0
1,1,0,-3,-2.5,0,GO:0010975,regulation of neuron projection development,M110,2,0
1,1,0,-3.4,-2.6,0,WP3972,PDGFR beta pathway,M110,2,0
1,1,0,-2.1,-2.2,0,GO:1901722,regulation of cell proliferation involved in kidney development,M110,2,0
1,1,0,-4.2,-2.6,0,GO:0043200,response to amino acid,M110,2,0
1,1,0,-2.6,-2.1,0,WP3937,Microglia pathogen phagocytosis pathway,M110,2,0
1,1,0,-2.3,-2.4,0,R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,M110,2,0
1,1,0,-3.7,-2.2,0,GO:0048596,embryonic camera-type eye morphogenesis,M110,2,0
0,1,1,0,-2.6,-2,GO:0031214,biomineral tissue development,M011,2,0
0,1,1,0,-2.9,-2.3,GO:0042509,regulation of tyrosine phosphorylation of STAT protein,M011,2,0
1,1,0,-3.4,-4.3,0,GO:0021766,hippocampus development,M110,2,0
1,1,0,-3.4,-2.5,0,R-HSA-8941856,RUNX3 regulates NOTCH signaling,M110,2,0
0,1,1,0,-3.4,-2.7,GO:0014015,positive regulation of gliogenesis,M011,2,0
1,1,0,-2.4,-2.1,0,GO:0032722,positive regulation of chemokine production,M110,2,0
0,1,1,0,-2.4,-2.1,GO:0060441,epithelial tube branching involved in lung morphogenesis,M011,2,0
1,1,0,-3,-3,0,GO:0033674,positive regulation of kinase activity,M110,2,0
1,1,0,-4.3,-2.5,0,GO:2000107,negative regulation of leukocyte apoptotic process,M110,2,0
1,1,0,-2.5,-2.8,0,GO:0030168,platelet activation,M110,2,0
1,1,0,-2.3,-3.1,0,R-HSA-9607240,FLT3 Signaling,M110,2,0
1,1,0,-3.1,-2.1,0,GO:0051966,"regulation of synaptic transmission, glutamatergic",M110,2,0
1,1,0,-5,-4.2,0,GO:0051336,regulation of hydrolase activity,M110,2,0
0,1,1,0,-2.1,-2.2,GO:0060425,lung morphogenesis,M011,2,0
1,1,0,-4,-4.4,0,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,M110,2,0
1,1,0,-2.3,-2.4,0,WP4830,GDNF RET signaling axis,M110,2,0
1,1,0,-4.1,-4.2,0,GO:0042092,type 2 immune response,M110,2,0
1,0,1,-2.8,0,-3.3,GO:0060350,endochondral bone morphogenesis,M101,2,0
1,1,0,-2.9,-4.5,0,GO:0050808,synapse organization,M110,2,0
1,1,0,-4.4,-2.8,0,GO:0010562,positive regulation of phosphorus metabolic process,M110,2,0
1,1,0,-3.1,-3.3,0,GO:0071230,cellular response to amino acid stimulus,M110,2,0
1,1,0,-2,-2.1,0,GO:2000463,positive regulation of excitatory postsynaptic potential,M110,2,0
1,1,0,-5.3,-3.7,0,R-HSA-2871809,FCERI mediated Ca+2 mobilization,M110,2,0
0,1,1,0,-2.3,-3,GO:0002064,epithelial cell development,M011,2,0
1,0,1,-2,0,-3.3,GO:0021780,glial cell fate specification,M101,2,0
1,1,0,-2.3,-3.1,0,GO:0002335,mature B cell differentiation,M110,2,0
1,1,0,-2.4,-2.6,0,R-HSA-1500931,Cell-Cell communication,M110,2,0
0,1,1,0,-3.2,-3.5,GO:0035265,organ growth,M011,2,0
1,1,0,-2.6,-2.6,0,GO:1902869,regulation of amacrine cell differentiation,M110,2,0
1,1,0,-5.1,-2.3,0,hsa04725,Cholinergic synapse,M110,2,0
1,1,0,-2,-2.1,0,R-HSA-9673770,Signaling by PDGFRA extracellular domain mutants,M110,2,0
1,0,1,-2.6,0,-2.2,WP2018,RANKL RANK signaling pathway,M101,2,0
1,1,0,-3.7,-6.1,0,GO:0045669,positive regulation of osteoblast differentiation,M110,2,0
1,1,0,-2.3,-2.4,0,GO:1900015,regulation of cytokine production involved in inflammatory response,M110,2,0
1,1,0,-2.7,-2.3,0,M164,PID ERBB1 DOWNSTREAM PATHWAY,M110,2,0
1,1,0,-3.1,-3.4,0,R-HSA-198725,Nuclear Events (kinase and transcription factor activation),M110,2,0
1,1,0,-2.5,-4,0,M166,PID ATF2 PATHWAY,M110,2,0
1,1,0,-2.2,-2.2,0,GO:0045860,positive regulation of protein kinase activity,M110,2,0
1,1,0,-2.8,-2.5,0,hsa04625,C-type lectin receptor signaling pathway,M110,2,0
1,0,1,-3.1,0,-2.1,R-HSA-114604,GPVI-mediated activation cascade,M101,2,0
1,1,0,-2.6,-2.6,0,GO:1903845,negative regulation of cellular response to transforming growth factor beta stimulus,M110,2,0
1,1,0,-3.4,-2.8,0,M122,PID IL2 1PATHWAY,M110,2,0
0,1,1,0,-2.9,-2.7,R-HSA-3769402,Deactivation of the beta-catenin transactivating complex,M011,2,0
1,1,0,-3.2,-2.5,0,GO:1901653,cellular response to peptide,M110,2,0
1,0,1,-2.9,0,-2.7,GO:0010632,regulation of epithelial cell migration,M101,2,0
1,1,0,-5.1,-3.4,0,GO:0007162,negative regulation of cell adhesion,M110,2,0
1,1,0,-2,-2.1,0,WP5063,FOXP3 in COVID 19,M110,2,0
1,0,1,-2.8,0,-2.6,R-HSA-975577,N-Glycan antennae elongation,M101,2,0
1,0,0,-2,0,0,GO:0071236,cellular response to antibiotic,M100,1,0
0,0,1,0,0,-2.6,GO:2000739,regulation of mesenchymal stem cell differentiation,M001,1,0
0,1,0,0,-2.6,0,WP3971,OSX and miRNAs in tooth development,M010,1,0
0,1,0,0,-3.4,0,GO:0097028,dendritic cell differentiation,M010,1,0
0,1,0,0,-2.1,0,R-HSA-8939246,RUNX1 regulates transcription of genes involved in differentiation of myeloid cells,M010,1,0
0,0,1,0,0,-2.8,GO:0045191,regulation of isotype switching,M001,1,0
0,1,0,0,-2,0,GO:0002200,somatic diversification of immune receptors,M010,1,0
1,0,0,-3.3,0,0,GO:0030029,actin filament-based process,M100,1,0
1,0,0,-2,0,0,hsa05203,Viral carcinogenesis,M100,1,0
0,1,0,0,-2,0,GO:0071364,cellular response to epidermal growth factor stimulus,M010,1,0
1,0,0,-2.9,0,0,WP4538,Regulatory circuits of the STAT3 signaling pathway,M100,1,0
0,1,0,0,-2.3,0,GO:0060972,left/right pattern formation,M010,1,0
1,0,0,-2.1,0,0,GO:0072538,T-helper 17 type immune response,M100,1,0
1,0,0,-2.6,0,0,GO:0060164,regulation of timing of neuron differentiation,M100,1,0
0,1,0,0,-2,0,R-HSA-9682385,FLT3 signaling in disease,M010,1,0
0,0,1,0,0,-2.9,GO:0002637,regulation of immunoglobulin production,M001,1,0
1,0,0,-2.3,0,0,R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",M100,1,0
1,0,0,-2.3,0,0,GO:0003197,endocardial cushion development,M100,1,0
0,1,0,0,-3.3,0,GO:0018108,peptidyl-tyrosine phosphorylation,M010,1,0
0,1,0,0,-3.4,0,hsa05206,MicroRNAs in cancer,M010,1,0
1,0,0,-2,0,0,GO:0071313,cellular response to caffeine,M100,1,0
0,1,0,0,-2.8,0,GO:0060576,intestinal epithelial cell development,M010,1,0
1,0,0,-2.4,0,0,GO:0007215,glutamate receptor signaling pathway,M100,1,0
0,1,0,0,-2.6,0,R-HSA-8939247,RUNX1 regulates transcription of genes involved in interleukin signaling,M010,1,0
0,1,0,0,-3.2,0,GO:0002320,lymphoid progenitor cell differentiation,M010,1,0
1,0,0,-2.1,0,0,R-HSA-2559585,Oncogene Induced Senescence,M100,1,0
1,0,0,-2,0,0,WP4191,Caloric restriction and aging,M100,1,0
0,1,0,0,-2.8,0,WP3845,Canonical and non canonical Notch signaling,M010,1,0
1,0,0,-2.3,0,0,GO:0038094,Fc-gamma receptor signaling pathway,M100,1,0
0,1,0,0,-3.1,0,GO:0001656,metanephros development,M010,1,0
0,1,0,0,-2,0,GO:0046545,development of primary female sexual characteristics,M010,1,0
0,0,1,0,0,-2.8,GO:0046640,regulation of alpha-beta T cell proliferation,M001,1,0
0,1,0,0,-2.7,0,GO:0051146,striated muscle cell differentiation,M010,1,0
1,0,0,-2.2,0,0,hsa04934,Cushing syndrome,M100,1,0
0,1,0,0,-2.8,0,GO:0043011,myeloid dendritic cell differentiation,M010,1,0
1,0,0,-2.7,0,0,hsa04020,Calcium signaling pathway,M100,1,0
0,0,1,0,0,-2.2,R-HSA-8878171,Transcriptional regulation by RUNX1,M001,1,0
1,0,0,-2.6,0,0,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M100,1,0
0,1,0,0,-2.4,0,M36,PID IL27 PATHWAY,M010,1,0
1,0,0,-2.3,0,0,GO:0031076,embryonic camera-type eye development,M100,1,0
0,0,1,0,0,-2.1,R-HSA-888590,"GABA synthesis, release, reuptake and degradation",M001,1,0
1,0,0,-2.5,0,0,GO:0051170,import into nucleus,M100,1,0
1,0,0,-2.6,0,0,hsa04914,Progesterone-mediated oocyte maturation,M100,1,0
0,0,1,0,0,-2.1,GO:0090103,cochlea morphogenesis,M001,1,0
0,1,0,0,-2.2,0,GO:0045787,positive regulation of cell cycle,M010,1,0
0,0,1,0,0,-2.8,GO:0120031,plasma membrane bounded cell projection assembly,M001,1,0
0,1,0,0,-2.7,0,R-HSA-199418,Negative regulation of the PI3K/AKT network,M010,1,0
0,1,0,0,-2.5,0,GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,M010,1,0
0,1,0,0,-2,0,R-HSA-1980145,Signaling by NOTCH2,M010,1,0
1,0,0,-2,0,0,GO:0003056,regulation of vascular associated smooth muscle contraction,M100,1,0
1,0,0,-3.4,0,0,GO:1902991,regulation of amyloid precursor protein catabolic process,M100,1,0
0,1,0,0,-2,0,WP3858,Toll like receptor signaling related to MyD88,M010,1,0
0,1,0,0,-2,0,WP4312,Rett syndrome causing genes,M010,1,0
1,0,0,-3.1,0,0,GO:0043413,macromolecule glycosylation,M100,1,0
1,0,0,-2.1,0,0,GO:1902993,positive regulation of amyloid precursor protein catabolic process,M100,1,0
1,0,0,-2.3,0,0,R-HSA-948021,Transport to the Golgi and subsequent modification,M100,1,0
0,0,1,0,0,-2.7,GO:0046456,icosanoid biosynthetic process,M001,1,0
1,0,0,-2.1,0,0,WP127,IL 5 signaling pathway,M100,1,0
0,1,0,0,-2.2,0,GO:0050803,regulation of synapse structure or activity,M010,1,0
0,0,1,0,0,-2.3,GO:0010885,regulation of cholesterol storage,M001,1,0
0,1,0,0,-2.9,0,GO:0031334,positive regulation of protein-containing complex assembly,M010,1,0
0,1,0,0,-2.9,0,GO:0033173,calcineurin-NFAT signaling cascade,M010,1,0
0,1,0,0,-2.1,0,GO:0035264,multicellular organism growth,M010,1,0
0,1,0,0,-2.1,0,GO:0010911,regulation of isomerase activity,M010,1,0
0,1,0,0,-2.9,0,GO:0098581,detection of external biotic stimulus,M010,1,0
1,0,0,-2,0,0,GO:0002357,defense response to tumor cell,M100,1,0
1,0,0,-2,0,0,GO:0071104,response to interleukin-9,M100,1,0
0,1,0,0,-2.8,0,hsa04218,Cellular senescence,M010,1,0
0,1,0,0,-2.2,0,R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer,M010,1,0
1,0,0,-2.3,0,0,GO:0050848,regulation of calcium-mediated signaling,M100,1,0
0,0,1,0,0,-2,GO:0006690,icosanoid metabolic process,M001,1,0
0,1,0,0,-3.4,0,R-HSA-9700206,Signaling by ALK in cancer,M010,1,0
1,0,0,-2.7,0,0,WP4565,Neural crest cell migration in cancer,M100,1,0
0,1,0,0,-2.1,0,GO:0061030,epithelial cell differentiation involved in mammary gland alveolus development,M010,1,0
1,0,0,-3,0,0,M94,PID FAS PATHWAY,M100,1,0
1,0,0,-2.6,0,0,CORUM:2909,PLC-gamma-2-Syk-LAT-FcR-gamma complex,M100,1,0
0,1,0,0,-2.2,0,GO:0003157,endocardium development,M010,1,0
1,0,0,-2.4,0,0,hsa04713,Circadian entrainment,M100,1,0
0,1,0,0,-2.4,0,GO:0060041,retina development in camera-type eye,M010,1,0
1,0,0,-2.5,0,0,GO:1990806,ligand-gated ion channel signaling pathway,M100,1,0
0,1,0,0,-2.8,0,GO:0030833,regulation of actin filament polymerization,M010,1,0
1,0,0,-2.3,0,0,hsa04728,Dopaminergic synapse,M100,1,0
1,0,0,-2,0,0,WP2118,Arrhythmogenic right ventricular cardiomyopathy,M100,1,0
0,1,0,0,-2,0,WP1544,MicroRNAs in cardiomyocyte hypertrophy,M010,1,0
0,0,1,0,0,-2.4,GO:0003094,glomerular filtration,M001,1,0
1,0,0,-2.7,0,0,WP4564,Neural crest cell migration during development,M100,1,0
1,0,0,-3.2,0,0,WP585,Interferon type I signaling pathways,M100,1,0
0,1,0,0,-2.8,0,GO:0120032,regulation of plasma membrane bounded cell projection assembly,M010,1,0
0,1,0,0,-3.5,0,GO:0008285,negative regulation of cell population proliferation,M010,1,0
0,1,0,0,-2.6,0,WP5353,A network map of Macrophage stimulating protein MSP signaling,M010,1,0
1,0,0,-2.3,0,0,hsa04213,Longevity regulating pathway - multiple species,M100,1,0
0,1,0,0,-2.6,0,GO:0060216,definitive hemopoiesis,M010,1,0
1,0,0,-3,0,0,GO:0001934,positive regulation of protein phosphorylation,M100,1,0
0,0,1,0,0,-3,GO:0003417,growth plate cartilage development,M001,1,0
1,0,0,-2.5,0,0,GO:0043584,nose development,M100,1,0
1,0,0,-2.1,0,0,WP4760,PKC gamma calcium signaling pathway in ataxia,M100,1,0
0,1,0,0,-2.6,0,GO:0034204,lipid translocation,M010,1,0
0,1,0,0,-3.2,0,GO:0001773,myeloid dendritic cell activation,M010,1,0
1,0,0,-2.7,0,0,GO:0071378,cellular response to growth hormone stimulus,M100,1,0
0,1,0,0,-2.1,0,R-HSA-9645135,STAT5 Activation,M010,1,0
0,0,1,0,0,-3,GO:0002891,positive regulation of immunoglobulin mediated immune response,M001,1,0
0,1,0,0,-2.4,0,R-HSA-8951936,RUNX3 regulates p14-ARF,M010,1,0
0,1,0,0,-2.6,0,GO:0035855,megakaryocyte development,M010,1,0
1,0,0,-2.6,0,0,R-HSA-164938,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters,M100,1,0
0,1,0,0,-2,0,GO:0032656,regulation of interleukin-13 production,M010,1,0
0,0,1,0,0,-2.6,GO:0072011,glomerular endothelium development,M001,1,0
1,0,0,-2.8,0,0,GO:2000109,regulation of macrophage apoptotic process,M100,1,0
0,1,0,0,-2.1,0,GO:0097720,calcineurin-mediated signaling,M010,1,0
0,0,1,0,0,-2.6,hsa04976,Bile secretion,M001,1,0
1,0,0,-2.1,0,0,GO:0034504,protein localization to nucleus,M100,1,0
1,0,0,-2,0,0,GO:0006886,intracellular protein transport,M100,1,0
1,0,0,-2.6,0,0,R-HSA-202433,Generation of second messenger molecules,M100,1,0
1,0,0,-2.2,0,0,GO:0001938,positive regulation of endothelial cell proliferation,M100,1,0
1,0,0,-2.3,0,0,GO:0021859,pyramidal neuron differentiation,M100,1,0
0,1,0,0,-2.7,0,GO:0035051,cardiocyte differentiation,M010,1,0
1,0,0,-2.8,0,0,R-HSA-6806834,Signaling by MET,M100,1,0
0,1,0,0,-2,0,hsa05130,Pathogenic Escherichia coli infection,M010,1,0
0,0,1,0,0,-2.3,GO:0048340,paraxial mesoderm morphogenesis,M001,1,0
0,1,0,0,-2.4,0,R-HSA-1234158,Regulation of gene expression by Hypoxia-inducible Factor,M010,1,0
1,0,0,-2.4,0,0,GO:0033032,regulation of myeloid cell apoptotic process,M100,1,0
0,1,0,0,-2.1,0,WP3655,Hypothetical craniofacial development pathway,M010,1,0
0,0,1,0,0,-2,R-HSA-5619507,Activation of HOX genes during differentiation,M001,1,0
0,1,0,0,-2.2,0,GO:0099560,synaptic membrane adhesion,M010,1,0
1,0,0,-2.3,0,0,GO:0030100,regulation of endocytosis,M100,1,0
0,1,0,0,-2.6,0,GO:0002313,mature B cell differentiation involved in immune response,M010,1,0
1,0,0,-2.3,0,0,GO:0030865,cortical cytoskeleton organization,M100,1,0
0,1,0,0,-2.2,0,WP5381,Smith Magenis and Potocki Lupski syndrome copy number variation,M010,1,0
0,1,0,0,-3.3,0,WP5087,Pleural mesothelioma,M010,1,0
0,1,0,0,-2,0,hsa05152,Tuberculosis,M010,1,0
0,0,1,0,0,-2.3,GO:0050873,brown fat cell differentiation,M001,1,0
1,0,0,-2.7,0,0,GO:0007596,blood coagulation,M100,1,0
0,1,0,0,-3,0,R-HSA-8878166,Transcriptional regulation by RUNX2,M010,1,0
0,0,1,0,0,-2.6,GO:1905563,negative regulation of vascular endothelial cell proliferation,M001,1,0
0,1,0,0,-2.1,0,WP5398,NRXN1 deletion syndrome,M010,1,0
0,0,1,0,0,-3.6,GO:2000741,positive regulation of mesenchymal stem cell differentiation,M001,1,0
1,0,0,-2.3,0,0,GO:0060900,embryonic camera-type eye formation,M100,1,0
0,0,1,0,0,-2.3,GO:0030854,positive regulation of granulocyte differentiation,M001,1,0
0,0,1,0,0,-4.1,GO:0032808,lacrimal gland development,M001,1,0
0,0,1,0,0,-2.1,GO:0051592,response to calcium ion,M001,1,0
1,0,0,-2.3,0,0,M165,PID SYNDECAN 4 PATHWAY,M100,1,0
0,0,1,0,0,-2.4,GO:0060351,cartilage development involved in endochondral bone morphogenesis,M001,1,0
0,0,1,0,0,-2.5,WP1541,Energy metabolism,M001,1,0
1,0,0,-2,0,0,GO:1902108,regulation of mitochondrial membrane permeability involved in apoptotic process,M100,1,0
0,0,1,0,0,-2.7,GO:0035272,exocrine system development,M001,1,0
0,1,0,0,-2.7,0,GO:0072012,glomerulus vasculature development,M010,1,0
1,0,0,-3,0,0,WP4746,Thyroid hormones production and peripheral downstream signaling effects,M100,1,0
