_MEMBER_data_imp_1 - 1.8-2.2,_MEMBER_data_imp_1 - 4.5-5.5,_MEMBER_data_imp_1 - 9.0-11.0,_LogP_data_imp_1 - 1.8-2.2,_LogP_data_imp_1 - 4.5-5.5,_LogP_data_imp_1 - 9.0-11.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,1,1,0,-2.2,-2.1,GO:0050803,regulation of synapse structure or activity,M011,2,0
0,1,1,0,-2.1,-3,WP3630,NAD metabolism sirtuins and aging,M011,2,0
0,1,1,0,-3.1,-3,R-HSA-8951430,RUNX3 regulates WNT signaling,M011,2,0
0,1,1,0,-2.3,-3,GO:0043380,regulation of memory T cell differentiation,M011,2,0
1,0,1,-2,0,-2.8,GO:0071241,cellular response to inorganic substance,M101,2,0
1,1,0,-2.6,-2.1,0,GO:0002699,positive regulation of immune effector process,M110,2,0
1,0,1,-2.8,0,-2.3,GO:0002071,glandular epithelial cell maturation,M101,2,0
1,1,0,-2.1,-2.3,0,GO:0001656,metanephros development,M110,2,0
1,1,0,-4.9,-3.7,0,GO:0001709,cell fate determination,M110,2,0
1,1,0,-3.5,-2.3,0,GO:0045667,regulation of osteoblast differentiation,M110,2,0
1,1,0,-4,-5.1,0,GO:0001763,morphogenesis of a branching structure,M110,2,0
1,0,1,-3.9,0,-3.3,GO:0021795,cerebral cortex cell migration,M101,2,0
1,1,0,-4.7,-3.9,0,GO:0045586,regulation of gamma-delta T cell differentiation,M110,2,0
1,0,1,-3.3,0,-3.1,hsa04218,Cellular senescence,M101,2,0
0,1,1,0,-3.7,-4.9,GO:0002757,immune response-activating signaling pathway,M011,2,0
0,1,1,0,-2.3,-2.1,GO:0042475,odontogenesis of dentin-containing tooth,M011,2,0
1,0,1,-2.2,0,-2.7,GO:0050864,regulation of B cell activation,M101,2,0
1,1,0,-2.2,-2.3,0,WP3303,RAC1 PAK1 p38 MMP2 pathway,M110,2,0
1,1,0,-2.6,-2.2,0,R-HSA-2122947,NOTCH1 Intracellular Domain Regulates Transcription,M110,2,0
0,1,1,0,-2.5,-2.1,GO:0060760,positive regulation of response to cytokine stimulus,M011,2,0
1,0,1,-3.8,0,-2.1,GO:0090103,cochlea morphogenesis,M101,2,0
1,1,0,-4.5,-2.2,0,WP4172,PI3K Akt signaling pathway,M110,2,0
1,1,0,-6.9,-8,0,GO:0048863,stem cell differentiation,M110,2,0
1,1,0,-4.1,-3.5,0,GO:0046643,regulation of gamma-delta T cell activation,M110,2,0
1,0,1,-2.6,0,-2.8,WP127,IL 5 signaling pathway,M101,2,0
1,1,0,-3.9,-2.1,0,GO:0001525,angiogenesis,M110,2,0
1,0,1,-2.5,0,-2.9,GO:0002819,regulation of adaptive immune response,M101,2,0
1,1,0,-4,-3.1,0,GO:0003205,cardiac chamber development,M110,2,0
1,0,1,-3.6,0,-2.5,GO:0035115,embryonic forelimb morphogenesis,M101,2,0
1,1,0,-2.3,-2.4,0,GO:1903305,regulation of regulated secretory pathway,M110,2,0
0,1,1,0,-2.1,-2.2,hsa04514,Cell adhesion molecules,M011,2,0
1,0,1,-4.8,0,-4,M17200,SA B CELL RECEPTOR COMPLEXES,M101,2,0
1,1,0,-5.1,-4.9,0,GO:0060562,epithelial tube morphogenesis,M110,2,0
1,1,0,-2.1,-2.5,0,GO:0022604,regulation of cell morphogenesis,M110,2,0
1,0,1,-2.8,0,-2.2,WP4255,Non small cell lung cancer,M101,2,0
1,0,1,-2.2,0,-2.6,GO:0021529,spinal cord oligodendrocyte cell differentiation,M101,2,0
1,0,1,-2.2,0,-2.6,WP4928,MAPK pathway in congenital thyroid cancer,M101,2,0
0,1,1,0,-2.4,-2.1,R-HSA-1839117,Signaling by cytosolic FGFR1 fusion mutants,M011,2,0
1,0,1,-2.4,0,-3.1,GO:0021799,cerebral cortex radially oriented cell migration,M101,2,0
1,1,0,-2.2,-3.1,0,GO:0042492,gamma-delta T cell differentiation,M110,2,0
1,1,0,-2.1,-2,0,GO:0060688,regulation of morphogenesis of a branching structure,M110,2,0
1,1,0,-3.2,-2.1,0,GO:0072073,kidney epithelium development,M110,2,0
1,0,1,-2.8,0,-2.3,GO:0060397,growth hormone receptor signaling pathway via JAK-STAT,M101,2,0
1,0,1,-2.2,0,-2.6,GO:0046532,regulation of photoreceptor cell differentiation,M101,2,0
1,0,1,-2.8,0,-2.1,GO:0018108,peptidyl-tyrosine phosphorylation,M101,2,0
1,1,0,-3.5,-2.8,0,GO:1902532,negative regulation of intracellular signal transduction,M110,2,0
1,1,0,-3.9,-2.3,0,M255,PID HIF1 TFPATHWAY,M110,2,0
1,0,1,-2.4,0,-3.1,M91,PID TCPTP PATHWAY,M101,2,0
1,1,0,-2.2,-2.5,0,GO:0051098,regulation of binding,M110,2,0
1,0,1,-2.2,0,-6,GO:0046638,positive regulation of alpha-beta T cell differentiation,M101,2,0
1,1,0,-2.7,-2,0,GO:0042633,hair cycle,M110,2,0
1,0,1,-4.1,0,-3.3,GO:0021602,cranial nerve morphogenesis,M101,2,0
1,0,1,-3.2,0,-2.4,GO:0021885,forebrain cell migration,M101,2,0
1,1,0,-4.4,-4.9,0,GO:0002064,epithelial cell development,M110,2,0
0,1,1,0,-3,-3.4,R-HSA-9700206,Signaling by ALK in cancer,M011,2,0
1,0,1,-4.9,0,-5,GO:0048871,multicellular organismal-level homeostasis,M101,2,0
1,1,0,-2.8,-2.2,0,GO:0032703,negative regulation of interleukin-2 production,M110,2,0
0,1,1,0,-5.5,-2.1,GO:0071396,cellular response to lipid,M011,2,0
1,0,1,-2.8,0,-3.4,GO:0042088,T-helper 1 type immune response,M101,2,0
1,1,0,-5,-3.6,0,GO:0002287,alpha-beta T cell activation involved in immune response,M110,2,0
0,1,1,0,-3,-4.2,WP5098,T cell activation SARS CoV 2,M011,2,0
1,0,1,-4.1,0,-2.6,GO:0060349,bone morphogenesis,M101,2,0
1,1,0,-2.3,-2.9,0,GO:0007565,female pregnancy,M110,2,0
1,0,1,-2.8,0,-2.2,GO:0050871,positive regulation of B cell activation,M101,2,0
1,1,0,-2.4,-5.1,0,GO:0048339,paraxial mesoderm development,M110,2,0
1,0,1,-3,0,-3.8,GO:0032944,regulation of mononuclear cell proliferation,M101,2,0
0,1,1,0,-4.1,-3.4,GO:0001819,positive regulation of cytokine production,M011,2,0
1,0,1,-2.6,0,-2.8,GO:0021801,cerebral cortex radial glia-guided migration,M101,2,0
0,1,1,0,-2.3,-3,R-HSA-451306,Ionotropic activity of kainate receptors,M011,2,0
1,1,0,-3,-2.4,0,WP5053,Development of ureteric collection system,M110,2,0
1,1,0,-2.6,-3.2,0,GO:0032663,regulation of interleukin-2 production,M110,2,0
1,1,0,-2.1,-2.8,0,R-HSA-8849473,PTK6 Expression,M110,2,0
1,1,0,-6,-3.2,0,GO:0072001,renal system development,M110,2,0
1,1,0,-4.5,-3,0,GO:0042093,T-helper cell differentiation,M110,2,0
1,1,0,-2.1,-2.8,0,R-HSA-9664420,Killing mechanisms,M110,2,0
1,1,0,-2.7,-2.5,0,GO:0031341,regulation of cell killing,M110,2,0
1,1,0,-5.5,-2.2,0,GO:0002244,hematopoietic progenitor cell differentiation,M110,2,0
0,1,1,0,-3.8,-5.3,GO:0002764,immune response-regulating signaling pathway,M011,2,0
1,1,0,-2.7,-2.3,0,R-HSA-8853884,Transcriptional Regulation by VENTX,M110,2,0
1,0,1,-3.1,0,-2.7,M1315,SIG PIP3 SIGNALING IN B LYMPHOCYTES,M101,2,0
0,1,1,0,-4.8,-2.6,GO:0032102,negative regulation of response to external stimulus,M011,2,0
1,1,0,-3.4,-2.8,0,M164,PID ERBB1 DOWNSTREAM PATHWAY,M110,2,0
0,1,1,0,-2.5,-6.1,M290,PID IL12 STAT4 PATHWAY,M011,2,0
1,1,0,-7.5,-5.2,0,GO:0003151,outflow tract morphogenesis,M110,2,0
1,0,1,-3.1,0,-3.4,GO:0002695,negative regulation of leukocyte activation,M101,2,0
1,1,0,-2.1,-3,0,GO:0044703,multi-organism reproductive process,M110,2,0
0,1,1,0,-3.3,-2.8,GO:0032655,regulation of interleukin-12 production,M011,2,0
1,0,1,-2.4,0,-2.2,GO:0060216,definitive hemopoiesis,M101,2,0
1,1,0,-3.4,-3.2,0,GO:0010632,regulation of epithelial cell migration,M110,2,0
1,1,0,-2.1,-2.8,0,GO:0033262,regulation of nuclear cell cycle DNA replication,M110,2,0
1,0,0,-2.1,0,0,GO:0060976,coronary vasculature development,M100,1,0
0,1,0,0,-2.4,0,GO:0060079,excitatory postsynaptic potential,M010,1,0
1,0,0,-3.9,0,0,GO:0009855,determination of bilateral symmetry,M100,1,0
1,0,0,-2.2,0,0,GO:0046546,development of primary male sexual characteristics,M100,1,0
0,0,1,0,0,-2.3,GO:1900016,negative regulation of cytokine production involved in inflammatory response,M001,1,0
0,1,0,0,-2.2,0,GO:0048145,regulation of fibroblast proliferation,M010,1,0
1,0,0,-2.4,0,0,GO:0051146,striated muscle cell differentiation,M100,1,0
0,0,1,0,0,-2.1,WP4816,TGF beta receptor signaling in skeletal dysplasias,M001,1,0
1,0,0,-2.6,0,0,M33,PID GLYPICAN 1PATHWAY,M100,1,0
1,0,0,-6.3,0,0,hsa04010,MAPK signaling pathway,M100,1,0
1,0,0,-2.2,0,0,GO:0003198,epithelial to mesenchymal transition involved in endocardial cushion formation,M100,1,0
0,1,0,0,-3.2,0,R-HSA-9682385,FLT3 signaling in disease,M010,1,0
0,1,0,0,-2.9,0,WP4222,Phosphodiesterases in neuronal function,M010,1,0
0,1,0,0,-2.3,0,GO:0072107,positive regulation of ureteric bud formation,M010,1,0
1,0,0,-3.8,0,0,R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,M100,1,0
0,1,0,0,-2.4,0,GO:0051785,positive regulation of nuclear division,M010,1,0
0,1,0,0,-2.1,0,R-HSA-8852135,Protein ubiquitination,M010,1,0
1,0,0,-2.6,0,0,M92,PID ANGIOPOIETIN RECEPTOR PATHWAY,M100,1,0
1,0,0,-2.1,0,0,GO:0070668,positive regulation of mast cell proliferation,M100,1,0
0,1,0,0,-2.8,0,GO:0030865,cortical cytoskeleton organization,M010,1,0
1,0,0,-3.5,0,0,GO:0001101,response to acid chemical,M100,1,0
0,1,0,0,-2.8,0,GO:0034391,regulation of smooth muscle cell apoptotic process,M010,1,0
1,0,0,-4.9,0,0,WP3995,Prion disease pathway,M100,1,0
0,1,0,0,-3.2,0,GO:0090287,regulation of cellular response to growth factor stimulus,M010,1,0
1,0,0,-4.8,0,0,GO:0009755,hormone-mediated signaling pathway,M100,1,0
1,0,0,-2.8,0,0,CORUM:5230,CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex,M100,1,0
0,1,0,0,-2.1,0,M268,PID S1P S1P2 PATHWAY,M010,1,0
0,1,0,0,-2.3,0,GO:0048541,Peyer's patch development,M010,1,0
0,1,0,0,-2.1,0,R-HSA-8878171,Transcriptional regulation by RUNX1,M010,1,0
0,0,1,0,0,-2.6,R-HSA-9027276,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),M001,1,0
1,0,0,-2.8,0,0,hsa04920,Adipocytokine signaling pathway,M100,1,0
1,0,0,-2.1,0,0,CORUM:5464,IKBA-p50-p65 Nf(kappa)B complex,M100,1,0
1,0,0,-2.4,0,0,WP5180,DYRK1A involvement regarding cell proliferation in brain development,M100,1,0
0,1,0,0,-2.4,0,GO:0019722,calcium-mediated signaling,M010,1,0
0,1,0,0,-2.5,0,GO:0070233,negative regulation of T cell apoptotic process,M010,1,0
1,0,0,-2.2,0,0,GO:0060444,branching involved in mammary gland duct morphogenesis,M100,1,0
1,0,0,-2.3,0,0,GO:0009310,amine catabolic process,M100,1,0
0,1,0,0,-3.7,0,WP428,Wnt signaling,M010,1,0
0,1,0,0,-4.8,0,GO:0097485,neuron projection guidance,M010,1,0
1,0,0,-2.5,0,0,WP4963,p53 transcriptional gene network,M100,1,0
1,0,0,-2.2,0,0,GO:0002708,positive regulation of lymphocyte mediated immunity,M100,1,0
1,0,0,-2.8,0,0,GO:0010718,positive regulation of epithelial to mesenchymal transition,M100,1,0
1,0,0,-4.4,0,0,GO:0035909,aorta morphogenesis,M100,1,0
1,0,0,-2.7,0,0,WP5381,Smith Magenis and Potocki Lupski syndrome copy number variation,M100,1,0
0,1,0,0,-2.3,0,M41,PID ER NONGENOMIC PATHWAY,M010,1,0
0,1,0,0,-3.8,0,GO:0048341,paraxial mesoderm formation,M010,1,0
0,1,0,0,-2.8,0,WP4542,Leukocyte intrinsic Hippo pathway functions,M010,1,0
0,1,0,0,-2.1,0,GO:0006469,negative regulation of protein kinase activity,M010,1,0
0,1,0,0,-2.1,0,GO:0070372,regulation of ERK1 and ERK2 cascade,M010,1,0
1,0,0,-2.2,0,0,GO:0060251,regulation of glial cell proliferation,M100,1,0
1,0,0,-2.8,0,0,WP3655,Hypothetical craniofacial development pathway,M100,1,0
0,1,0,0,-2.6,0,M276,PID FGF PATHWAY,M010,1,0
1,0,0,-2.1,0,0,GO:0007028,cytoplasm organization,M100,1,0
0,0,1,0,0,-2.1,GO:1903725,regulation of phospholipid metabolic process,M001,1,0
0,1,0,0,-2.7,0,GO:0098609,cell-cell adhesion,M010,1,0
1,0,0,-2.8,0,0,R-HSA-9013149,RAC1 GTPase cycle,M100,1,0
1,0,0,-2.1,0,0,GO:0043435,response to corticotropin-releasing hormone,M100,1,0
1,0,0,-5.1,0,0,GO:0060348,bone development,M100,1,0
1,0,0,-2.7,0,0,GO:0072009,nephron epithelium development,M100,1,0
1,0,0,-2.2,0,0,GO:0034504,protein localization to nucleus,M100,1,0
1,0,0,-2.5,0,0,GO:0003310,pancreatic A cell differentiation,M100,1,0
1,0,0,-2.5,0,0,GO:0019217,regulation of fatty acid metabolic process,M100,1,0
1,0,0,-2.3,0,0,GO:0071901,negative regulation of protein serine/threonine kinase activity,M100,1,0
1,0,0,-3,0,0,R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,M100,1,0
1,0,0,-3.1,0,0,GO:0006306,DNA methylation,M100,1,0
0,1,0,0,-3.6,0,GO:0060711,labyrinthine layer development,M010,1,0
1,0,0,-2.1,0,0,GO:0110022,regulation of cardiac muscle myoblast proliferation,M100,1,0
0,0,1,0,0,-2.5,GO:0002831,regulation of response to biotic stimulus,M001,1,0
0,1,0,0,-2.1,0,GO:0030903,notochord development,M010,1,0
0,1,0,0,-2.3,0,R-HSA-6807070,PTEN Regulation,M010,1,0
1,0,0,-2.7,0,0,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,M100,1,0
0,0,1,0,0,-2.3,GO:0021517,ventral spinal cord development,M001,1,0
0,1,0,0,-2.3,0,GO:0040011,locomotion,M010,1,0
0,1,0,0,-2.3,0,GO:0061045,negative regulation of wound healing,M010,1,0
0,0,1,0,0,-2.9,GO:0032757,positive regulation of interleukin-8 production,M001,1,0
0,1,0,0,-2.5,0,GO:0002478,antigen processing and presentation of exogenous peptide antigen,M010,1,0
0,0,1,0,0,-2.8,GO:0045087,innate immune response,M001,1,0
0,0,1,0,0,-2.5,R-HSA-388841,Costimulation by the CD28 family,M001,1,0
0,1,0,0,-2.8,0,GO:0098696,regulation of neurotransmitter receptor localization to postsynaptic specialization membrane,M010,1,0
1,0,0,-3.1,0,0,GO:0061035,regulation of cartilage development,M100,1,0
0,0,1,0,0,-2.9,GO:0043299,leukocyte degranulation,M001,1,0
0,0,1,0,0,-2.1,GO:0071236,cellular response to antibiotic,M001,1,0
1,0,0,-3.3,0,0,WP4241,Type 2 papillary renal cell carcinoma,M100,1,0
0,1,0,0,-2.1,0,GO:0060074,synapse maturation,M010,1,0
1,0,0,-2.1,0,0,GO:0071376,cellular response to corticotropin-releasing hormone stimulus,M100,1,0
0,1,0,0,-3.5,0,GO:0014033,neural crest cell differentiation,M010,1,0
0,1,0,0,-2.8,0,GO:0071698,olfactory placode development,M010,1,0
1,0,0,-2.2,0,0,R-HSA-1810476,RIP-mediated NFkB activation via ZBP1,M100,1,0
0,0,1,0,0,-3.6,WP5224,2q37 copy number variation syndrome,M001,1,0
1,0,0,-3.9,0,0,R-HSA-9006931,Signaling by Nuclear Receptors,M100,1,0
1,0,0,-2.2,0,0,GO:0010565,regulation of cellular ketone metabolic process,M100,1,0
0,1,0,0,-2.4,0,WP22,IL 9 signaling pathway,M010,1,0
0,1,0,0,-3,0,GO:0048534,hematopoietic or lymphoid organ development,M010,1,0
0,1,0,0,-3,0,R-HSA-5683057,MAPK family signaling cascades,M010,1,0
0,1,0,0,-2.7,0,R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,M010,1,0
1,0,0,-2.6,0,0,M15,PID LYSOPHOSPHOLIPID PATHWAY,M100,1,0
0,1,0,0,-3,0,GO:0050808,synapse organization,M010,1,0
1,0,0,-2.5,0,0,R-HSA-3232118,SUMOylation of transcription factors,M100,1,0
0,1,0,0,-2.3,0,WP4191,Caloric restriction and aging,M010,1,0
0,1,0,0,-2.4,0,GO:1902284,neuron projection extension involved in neuron projection guidance,M010,1,0
1,0,0,-2.5,0,0,WP5174,Ulcerative colitis signaling,M100,1,0
1,0,0,-2.6,0,0,GO:0043087,regulation of GTPase activity,M100,1,0
0,1,0,0,-3.6,0,R-HSA-9607240,FLT3 Signaling,M010,1,0
1,0,0,-2.5,0,0,GO:0002705,positive regulation of leukocyte mediated immunity,M100,1,0
0,0,1,0,0,-4.2,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,M001,1,0
0,1,0,0,-2.4,0,GO:0002063,chondrocyte development,M010,1,0
1,0,0,-3.2,0,0,GO:0007224,smoothened signaling pathway,M100,1,0
1,0,0,-3.2,0,0,GO:0010817,regulation of hormone levels,M100,1,0
0,1,0,0,-2.6,0,R-HSA-5653656,Vesicle-mediated transport,M010,1,0
1,0,0,-2.8,0,0,GO:0021546,rhombomere development,M100,1,0
1,0,0,-2.8,0,0,R-HSA-5603029,IkBA variant leads to EDA-ID,M100,1,0
1,0,0,-2.2,0,0,GO:2000739,regulation of mesenchymal stem cell differentiation,M100,1,0
0,0,1,0,0,-2.6,GO:0050775,positive regulation of dendrite morphogenesis,M001,1,0
0,0,1,0,0,-2.7,GO:1902106,negative regulation of leukocyte differentiation,M001,1,0
1,0,0,-2.3,0,0,GO:0043401,steroid hormone mediated signaling pathway,M100,1,0
1,0,0,-2,0,0,GO:0072210,metanephric nephron development,M100,1,0
0,0,1,0,0,-3.4,GO:2000107,negative regulation of leukocyte apoptotic process,M001,1,0
1,0,0,-2.2,0,0,GO:0070666,regulation of mast cell proliferation,M100,1,0
1,0,0,-2.5,0,0,GO:0010922,positive regulation of phosphatase activity,M100,1,0
0,1,0,0,-3.5,0,GO:0071696,ectodermal placode development,M010,1,0
1,0,0,-4,0,0,GO:0003231,cardiac ventricle development,M100,1,0
0,0,1,0,0,-3.9,R-HSA-2029481,FCGR activation,M001,1,0
0,1,0,0,-3.1,0,R-HSA-8939902,Regulation of RUNX2 expression and activity,M010,1,0
0,1,0,0,-2.3,0,GO:0002886,regulation of myeloid leukocyte mediated immunity,M010,1,0
0,1,0,0,-2.1,0,GO:0003071,renal system process involved in regulation of systemic arterial blood pressure,M010,1,0
0,1,0,0,-2.5,0,GO:0007159,leukocyte cell-cell adhesion,M010,1,0
1,0,0,-2.4,0,0,WP4685,Melanoma,M100,1,0
1,0,0,-2.4,0,0,hsa05216,Thyroid cancer,M100,1,0
1,0,0,-2.4,0,0,GO:0061333,renal tubule morphogenesis,M100,1,0
1,0,0,-2.2,0,0,GO:0032808,lacrimal gland development,M100,1,0
0,1,0,0,-3.1,0,R-HSA-6798695,Neutrophil degranulation,M010,1,0
1,0,0,-2.8,0,0,GO:0030210,heparin biosynthetic process,M100,1,0
1,0,0,-2,0,0,R-HSA-1912422,Pre-NOTCH Expression and Processing,M100,1,0
0,0,1,0,0,-2.3,GO:0032642,regulation of chemokine production,M001,1,0
0,1,0,0,-2.6,0,GO:0032715,negative regulation of interleukin-6 production,M010,1,0
1,0,0,-2.8,0,0,WP5322,CKAP4 signaling pathway map,M100,1,0
1,0,0,-2.5,0,0,R-HSA-975155,MyD88 dependent cascade initiated on endosome,M100,1,0
1,0,0,-4.2,0,0,GO:0048608,reproductive structure development,M100,1,0
1,0,0,-3,0,0,GO:0010596,negative regulation of endothelial cell migration,M100,1,0
0,0,1,0,0,-4.1,M141,PID PI3KCI PATHWAY,M001,1,0
1,0,0,-2.2,0,0,GO:0007221,positive regulation of transcription of Notch receptor target,M100,1,0
0,0,1,0,0,-3.5,hsa05142,Chagas disease,M001,1,0
0,0,1,0,0,-2.6,GO:0072126,positive regulation of glomerular mesangial cell proliferation,M001,1,0
1,0,0,-2.4,0,0,GO:0061036,positive regulation of cartilage development,M100,1,0
1,0,0,-4.4,0,0,GO:0007548,sex differentiation,M100,1,0
1,0,0,-2.1,0,0,GO:0032651,regulation of interleukin-1 beta production,M100,1,0
1,0,0,-2.2,0,0,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,M100,1,0
1,0,0,-3.2,0,0,R-HSA-1592230,Mitochondrial biogenesis,M100,1,0
1,0,0,-2,0,0,GO:0046889,positive regulation of lipid biosynthetic process,M100,1,0
0,1,0,0,-2.2,0,hsa04612,Antigen processing and presentation,M010,1,0
0,1,0,0,-3.8,0,GO:0007215,glutamate receptor signaling pathway,M010,1,0
0,1,0,0,-2.3,0,GO:0043254,regulation of protein-containing complex assembly,M010,1,0
1,0,0,-2.2,0,0,WP4269,Ethanol metabolism production of ROS by CYP2E1,M100,1,0
1,0,0,-2.3,0,0,WP1991,SRF and miRs in smooth muscle differentiation and proliferation,M100,1,0
0,1,0,0,-3.1,0,GO:0007268,chemical synaptic transmission,M010,1,0
1,0,0,-2.1,0,0,WP3927,BMP signaling in eyelid development,M100,1,0
1,0,0,-2.2,0,0,GO:0021903,rostrocaudal neural tube patterning,M100,1,0
1,0,0,-2.4,0,0,GO:1901201,regulation of extracellular matrix assembly,M100,1,0
1,0,0,-5.2,0,0,GO:1902894,negative regulation of miRNA transcription,M100,1,0
1,0,0,-3.4,0,0,GO:0043410,positive regulation of MAPK cascade,M100,1,0
1,0,0,-2.8,0,0,GO:0010614,negative regulation of cardiac muscle hypertrophy,M100,1,0
1,0,0,-3.8,0,0,R-HSA-5619507,Activation of HOX genes during differentiation,M100,1,0
1,0,0,-3,0,0,WP4746,Thyroid hormones production and peripheral downstream signaling effects,M100,1,0
0,0,1,0,0,-2.9,GO:0038093,Fc receptor signaling pathway,M001,1,0
1,0,0,-2.3,0,0,GO:0097720,calcineurin-mediated signaling,M100,1,0
0,1,0,0,-3.4,0,GO:1990868,response to chemokine,M010,1,0
0,0,1,0,0,-6.2,R-HSA-9664407,Parasite infection,M001,1,0
1,0,0,-3.3,0,0,GO:0045137,development of primary sexual characteristics,M100,1,0
1,0,0,-3.4,0,0,GO:2000047,regulation of cell-cell adhesion mediated by cadherin,M100,1,0
0,1,0,0,-2.1,0,M285,PID HNF3A PATHWAY,M010,1,0
0,1,0,0,-2.1,0,GO:0010575,positive regulation of vascular endothelial growth factor production,M010,1,0
0,1,0,0,-3.5,0,R-HSA-202430,Translocation of ZAP-70 to Immunological synapse,M010,1,0
0,1,0,0,-2.4,0,GO:0032695,negative regulation of interleukin-12 production,M010,1,0
1,0,0,-2.8,0,0,GO:0003223,ventricular compact myocardium morphogenesis,M100,1,0
1,0,0,-3.3,0,0,GO:0045860,positive regulation of protein kinase activity,M100,1,0
0,1,0,0,-2.3,0,GO:1902255,positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator,M010,1,0
0,1,0,0,-2.3,0,hsa05131,Shigellosis,M010,1,0
1,0,0,-2.1,0,0,GO:0001678,intracellular glucose homeostasis,M100,1,0
0,1,0,0,-3.2,0,GO:0043304,regulation of mast cell degranulation,M010,1,0
0,1,0,0,-2.2,0,GO:0001961,positive regulation of cytokine-mediated signaling pathway,M010,1,0
0,0,1,0,0,-2.7,WP4312,Rett syndrome causing genes,M001,1,0
1,0,0,-2.1,0,0,WP722,Serotonin HTR1 group and FOS pathway,M100,1,0
1,0,0,-2.1,0,0,GO:1905332,positive regulation of morphogenesis of an epithelium,M100,1,0
1,0,0,-2.4,0,0,GO:0006024,glycosaminoglycan biosynthetic process,M100,1,0
1,0,0,-2.7,0,0,GO:0003222,ventricular trabecula myocardium morphogenesis,M100,1,0
1,0,0,-2.2,0,0,GO:0090184,positive regulation of kidney development,M100,1,0
0,1,0,0,-2.3,0,R-HSA-9664873,Pexophagy,M010,1,0
0,1,0,0,-2.1,0,GO:0040020,regulation of meiotic nuclear division,M010,1,0
1,0,0,-3,0,0,R-HSA-8939211,ESR-mediated signaling,M100,1,0
0,1,0,0,-2.2,0,GO:0030219,megakaryocyte differentiation,M010,1,0
0,1,0,0,-2.5,0,WP4949,16p11 2 proximal deletion syndrome,M010,1,0
1,0,0,-2.7,0,0,GO:2000136,regulation of cell proliferation involved in heart morphogenesis,M100,1,0
0,1,0,0,-2.6,0,GO:0045446,endothelial cell differentiation,M010,1,0
0,1,0,0,-2.8,0,GO:0060686,negative regulation of prostatic bud formation,M010,1,0
1,0,0,-2.2,0,0,GO:0001714,endodermal cell fate specification,M100,1,0
1,0,0,-2.6,0,0,WP3640,Imatinib and chronic myeloid leukemia,M100,1,0
1,0,0,-2.1,0,0,R-HSA-9758919,Epithelial-Mesenchymal Transition (EMT) during gastrulation,M100,1,0
1,0,0,-4.1,0,0,GO:0060412,ventricular septum morphogenesis,M100,1,0
1,0,0,-2.5,0,0,GO:0046661,male sex differentiation,M100,1,0
0,0,1,0,0,-2.7,GO:0045061,thymic T cell selection,M001,1,0
1,0,0,-2.8,0,0,GO:0051347,positive regulation of transferase activity,M100,1,0
1,0,0,-2.9,0,0,GO:0060396,growth hormone receptor signaling pathway,M100,1,0
0,0,1,0,0,-3.6,R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer,M001,1,0
1,0,0,-2.7,0,0,GO:0062013,positive regulation of small molecule metabolic process,M100,1,0
0,1,0,0,-2.3,0,GO:0043255,regulation of carbohydrate biosynthetic process,M010,1,0
0,0,1,0,0,-4.6,GO:0098543,detection of other organism,M001,1,0
1,0,0,-4.1,0,0,GO:0060324,face development,M100,1,0
0,1,0,0,-2.3,0,GO:0048537,mucosa-associated lymphoid tissue development,M010,1,0
0,1,0,0,-2.1,0,GO:0060576,intestinal epithelial cell development,M010,1,0
0,1,0,0,-2.2,0,GO:0060421,positive regulation of heart growth,M010,1,0
1,0,0,-3.3,0,0,WP4223,Ras signaling,M100,1,0
1,0,0,-2.8,0,0,GO:0016331,morphogenesis of embryonic epithelium,M100,1,0
1,0,0,-2.5,0,0,GO:0030316,osteoclast differentiation,M100,1,0
0,1,0,0,-2.9,0,hsa04912,GnRH signaling pathway,M010,1,0
0,1,0,0,-2.4,0,GO:0090497,mesenchymal cell migration,M010,1,0
0,1,0,0,-2.4,0,GO:0007350,blastoderm segmentation,M010,1,0
0,1,0,0,-3.6,0,M165,PID SYNDECAN 4 PATHWAY,M010,1,0
1,0,0,-2.1,0,0,GO:0030031,cell projection assembly,M100,1,0
1,0,0,-4.1,0,0,WP2880,Glucocorticoid receptor pathway,M100,1,0
0,1,0,0,-2.4,0,GO:0120035,regulation of plasma membrane bounded cell projection organization,M010,1,0
1,0,0,-2.7,0,0,GO:0003170,heart valve development,M100,1,0
1,0,0,-2.4,0,0,GO:0006022,aminoglycan metabolic process,M100,1,0
0,1,0,0,-4.4,0,WP3678,Amplification and expansion of oncogenic pathways as metastatic traits,M010,1,0
1,0,0,-2.6,0,0,hsa04710,Circadian rhythm,M100,1,0
