_MEMBER_data_imp_1 - 94.0-96.0,_MEMBER_data_imp_1 - 96.0-98.0,_MEMBER_data_imp_1 - 98.0-100.0,_LogP_data_imp_1 - 94.0-96.0,_LogP_data_imp_1 - 96.0-98.0,_LogP_data_imp_1 - 98.0-100.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,1,0,0,-3.1,0,GO:0071104,response to interleukin-9,M010,1,0
0,0,1,0,0,-2.1,WP304,Kit receptor signaling pathway,M001,1,0
0,1,0,0,-2,0,GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,M010,1,0
0,0,1,0,0,-2.6,GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,M001,1,0
1,0,0,-2.8,0,0,GO:0030855,epithelial cell differentiation,M100,1,0
0,0,1,0,0,-3.8,GO:1902107,positive regulation of leukocyte differentiation,M001,1,0
1,0,0,-2.4,0,0,GO:2000515,"negative regulation of CD4-positive, alpha-beta T cell activation",M100,1,0
0,0,1,0,0,-2.2,M13,PID ERBB4 PATHWAY,M001,1,0
1,0,0,-2.7,0,0,GO:0042063,gliogenesis,M100,1,0
0,0,1,0,0,-2.9,R-HSA-9758941,Gastrulation,M001,1,0
0,0,1,0,0,-4.1,GO:0031175,neuron projection development,M001,1,0
0,1,0,0,-2.7,0,GO:0048678,response to axon injury,M010,1,0
0,1,0,0,-2.7,0,R-HSA-8985947,Interleukin-9 signaling,M010,1,0
0,1,0,0,-2.5,0,GO:0001975,response to amphetamine,M010,1,0
1,0,0,-2.1,0,0,GO:0022612,gland morphogenesis,M100,1,0
0,1,0,0,-2.5,0,GO:0060416,response to growth hormone,M010,1,0
