_MEMBER_AD Prioritization - 0.9-1.1%,_MEMBER_AD Prioritization - 4.5-5.5%,_MEMBER_AD Prioritization - 9.0-11.0%,_MEMBER_Data Prioritization - 0.9-1.1%,_MEMBER_Data Prioritization - 4.5-5.5%,_MEMBER_Data Prioritization - 9.0-11.0%,_MEMBER_M20337 - Micro - Data Prioritization,_MEMBER_M20337 - Micro - SCZ Prioritization,_MEMBER_M20337 - OPC - SCZ Prioritization,_MEMBER_M20337 - Oligo - AD Prioritization,_MEMBER_M20337 - Oligo - SCZ Prioritization,_MEMBER_M31969 - Micro - Data Prioritization,_MEMBER_M31969 - Micro - SCZ Prioritization,_MEMBER_M31969 - Oligo - AD Prioritization,_MEMBER_M31969 - Oligo - Data Prioritization,_MEMBER_M31969 - Oligo - SCZ Prioritization,_MEMBER_SCZ Prioritization - 0.9-1.1%,_MEMBER_SCZ Prioritization - 4.5-5.5%,_MEMBER_SCZ Prioritization - 9.0-11.0%,_LogP_AD Prioritization - 0.9-1.1%,_LogP_AD Prioritization - 4.5-5.5%,_LogP_AD Prioritization - 9.0-11.0%,_LogP_Data Prioritization - 0.9-1.1%,_LogP_Data Prioritization - 4.5-5.5%,_LogP_Data Prioritization - 9.0-11.0%,_LogP_M20337 - Micro - Data Prioritization,_LogP_M20337 - Micro - SCZ Prioritization,_LogP_M20337 - OPC - SCZ Prioritization,_LogP_M20337 - Oligo - AD Prioritization,_LogP_M20337 - Oligo - SCZ Prioritization,_LogP_M31969 - Micro - Data Prioritization,_LogP_M31969 - Micro - SCZ Prioritization,_LogP_M31969 - Oligo - AD Prioritization,_LogP_M31969 - Oligo - Data Prioritization,_LogP_M31969 - Oligo - SCZ Prioritization,_LogP_SCZ Prioritization - 0.9-1.1%,_LogP_SCZ Prioritization - 4.5-5.5%,_LogP_SCZ Prioritization - 9.0-11.0%,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,-2.4,0,0,GO:0007266,Rho protein signal transduction,M0001000000000000100,2,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0045669,positive regulation of osteoblast differentiation,M0011000000000000000,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-5.5,0,0,0,0,0,0,0,0,0,0,0,0,-5.1,0,0,GO:0030101,natural killer cell activation,M0001000000000000100,2,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0071499,cellular response to laminar fluid shear stress,M1100000000000000000,2,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,GO:0048706,embryonic skeletal system development,M0000100000000000100,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6,0,M26,PID NFKAPPAB ATYPICAL PATHWAY,M1000000000000000010,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,WP4674,Head and neck squamous cell carcinoma,M1000000000000000100,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3,0,-2.1,GO:0033674,positive regulation of kinase activity,M0000000000000000101,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2,0,0,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0030857,negative regulation of epithelial cell differentiation,M1001000000000000000,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,0,0,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0051961,negative regulation of nervous system development,M1001000000000000000,2,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:1900274,regulation of phospholipase C activity,M0101000000000000000,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,0,0,GO:0045830,positive regulation of isotype switching,M0001000000000000100,2,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0043301,negative regulation of leukocyte degranulation,M1100000000000000000,2,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0043068,positive regulation of programmed cell death,M1100000000000000000,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,-3.3,0,0,GO:0090050,positive regulation of cell migration involved in sprouting angiogenesis,M0001000000000000100,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WP3845,Canonical and non canonical Notch signaling,M1001000000000000000,2,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,-5.7,0,0,0,0,GO:0002437,inflammatory response to antigenic stimulus,M0100000000000010000,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,-3.3,0,0,hsa05212,Pancreatic cancer,M0001000000000000100,2,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,0,0,0,-2.8,GO:0050856,regulation of T cell receptor signaling pathway,M0000000100000000001,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,-3.9,0,hsa05162,Measles,M0000000000000000110,2,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R-HSA-1912420,Pre-NOTCH Processing in Golgi,M0001100000000000000,2,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,-2.9,0,0,GO:0042119,neutrophil activation,M0000100000000000100,2,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3,GO:0060100,"positive regulation of phagocytosis, engulfment",M0010000000000000001,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R-HSA-1912408,Pre-NOTCH Transcription and Translation,M1001000000000000000,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,-2.9,0,0,GO:0002714,positive regulation of B cell mediated immunity,M0001000000000000100,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,WP4255,Non small cell lung cancer,M0001000000000000100,2,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,GO:0032868,response to insulin,M0010000000000000010,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.4,0,0,0,0,0,0,0,0,0,0,0,0,-4.2,0,0,GO:0001779,natural killer cell differentiation,M0001000000000000100,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6,0,0,-2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,M1001000000000000000,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4,0,0,0,0,GO:0008544,epidermis development,M1000000000000010000,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4,0,0,-4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0051145,smooth muscle cell differentiation,M1001000000000000000,2,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,0,0,0,-2.7,0,0,GO:0071404,cellular response to low-density lipoprotein particle stimulus,M0000010000000000100,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,0,0,-5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0051962,positive regulation of nervous system development,M1001000000000000000,2,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4,0,0,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0003281,ventricular septum development,M1000100000000000000,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4,0,0,-5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0050767,regulation of neurogenesis,M1001000000000000000,2,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2,0,0,0,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0072073,kidney epithelium development,M1000100000000000000,2,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0007229,integrin-mediated signaling pathway,M0101000000000000000,2,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,M0001000000100000000,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,-2.2,0,0,hsa05220,Chronic myeloid leukemia,M0001000000000000100,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,0,-2.2,0,0,0,GO:0046889,positive regulation of lipid biosynthetic process,M0000000000000101000,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,hsa04217,Necroptosis,M1000000000000000100,2,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M92,PID ANGIOPOIETIN RECEPTOR PATHWAY,M1010000000000000000,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,M252,PID IL8 CXCR1 PATHWAY,M0001000000000000001,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,0,0,R-HSA-937061,TRIF(TICAM1)-mediated TLR4 signaling,M0001000000000000100,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,GO:0002221,pattern recognition receptor signaling pathway,M0001000000000000001,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,0,0,GO:0045651,positive regulation of macrophage differentiation,M0001000000000000100,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,-4.2,0,0,GO:0035710,"CD4-positive, alpha-beta T cell activation",M0001000000000000100,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,-4.2,0,0,GO:0002726,positive regulation of T cell cytokine production,M0001000000000000100,2,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1,0,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,M0010100000000000000,2,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0014743,regulation of muscle hypertrophy,M0001100000000000000,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1,0,0,-3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010543,regulation of platelet activation,M1001000000000000000,2,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,-3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0043009,chordate embryonic development,M1000100000000000000,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,GO:0051135,positive regulation of NK T cell activation,M1000000000000000100,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WP5090,Complement system in neuronal development and plasticity,M1001000000000000000,2,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4,0,0,0,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0043313,regulation of neutrophil degranulation,M0100010000000000000,2,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,R-HSA-9619665,EGR2 and SOX10-mediated initiation of Schwann cell myelination,M0010000000000100000,2,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,-2.7,0,0,GO:0070528,protein kinase C signaling,M0000100000000000100,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010922,positive regulation of phosphatase activity,M1001000000000000000,2,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,0,GO:0002076,osteoblast development,M0001000000100000000,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,GO:0009895,negative regulation of catabolic process,M1000000000000100000,2,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,hsa04912,GnRH signaling pathway,M0000100000000000001,2,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0035304,regulation of protein dephosphorylation,M0001100000000000000,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,-2.6,0,0,GO:0002295,T-helper cell lineage commitment,M0001000000000000100,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,-2.2,0,0,M145,PID P53 DOWNSTREAM PATHWAY,M0001000000000000100,2,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0098543,detection of other organism,M0100010000000000000,2,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0043502,regulation of muscle adaptation,M0001100000000000000,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,GO:0021846,cell proliferation in forebrain,M1000000000000000100,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7,0,0,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0002065,columnar/cuboidal epithelial cell differentiation,M1001000000000000000,2,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0034614,cellular response to reactive oxygen species,M1000100000000000000,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,-2.2,R-HSA-9664424,Cell recruitment (pro-inflammatory response),M0000000000000000101,2,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010611,regulation of cardiac muscle hypertrophy,M0001100000000000000,2,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,WP2263,Androgen receptor network in prostate cancer,M0010010000000000000,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.3,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,R-HSA-9675108,Nervous system development,M1000000000000100000,2,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6,0,0,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WP4313,Ferroptosis,M0100100000000000000,2,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,GO:0032731,positive regulation of interleukin-1 beta production,M0001000000100000000,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,R-HSA-9013406,RHOQ GTPase cycle,M1000000000000000100,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1,0,0,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0007219,Notch signaling pathway,M1001000000000000000,2,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,0,0,-3.5,0,R-HSA-388841,Costimulation by the CD28 family,M0000000100000000010,2,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,0,0,GO:0002643,regulation of tolerance induction,M0010000001000000000,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.3,0,0,GO:0032653,regulation of interleukin-10 production,M1000000000000000100,2,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,0,0,0,-3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0072006,nephron development,M1000100000000000000,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,0,0,-4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R-HSA-1912422,Pre-NOTCH Expression and Processing,M1001000000000000000,2,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0006816,calcium ion transport,M1000100000000000000,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1,0,0,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0060396,growth hormone receptor signaling pathway,M1001000000000000000,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,M1000000000000010000,2,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0,0,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,GO:1903034,regulation of response to wounding,M0001001000000000000,2,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,-2.1,0,0,0,0,0,0,R-HSA-1483257,Phospholipid metabolism,M0000000000011000000,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,GO:0120161,regulation of cold-induced thermogenesis,M0001000000000000100,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0010464,regulation of mesenchymal cell proliferation,M1001000000000000000,2,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,GO:0010935,regulation of macrophage cytokine production,M0001000001000000000,2,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6,0,GO:2001185,"regulation of CD8-positive, alpha-beta T cell activation",M0100000000000000010,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,-3.1,0,0,GO:0097696,receptor signaling pathway via STAT,M0001000000000000100,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4.3,0,0,0,0,0,0,0,0,0,0,0,0,-5.7,0,0,GO:0071674,mononuclear cell migration,M0001000000000000100,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,-2.4,0,0,GO:0030336,negative regulation of cell migration,M0001000000000000100,2,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,0,0,0,0,-2.4,0,0,GO:0032652,regulation of interleukin-1 production,M0000100000000000100,2,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0034103,regulation of tissue remodeling,M0001100000000000000,2,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:1902904,negative regulation of supramolecular fiber organization,M1100000000000000000,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,0,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WP2586,Aryl hydrocarbon receptor pathway,M1001000000000000000,2,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1,0,0,GO:0032816,positive regulation of natural killer cell activation,M0010000000000000100,2,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,0,0,0,-2.7,0,0,GO:0055094,response to lipoprotein particle,M0000010000000000100,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,-2,GO:1900015,regulation of cytokine production involved in inflammatory response,M0000000000000000101,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,GO:0010458,exit from mitosis,M1000000000000000100,2,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,GO:0046622,positive regulation of organ growth,M0000100000000000100,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,0,0,GO:0045647,negative regulation of erythrocyte differentiation,M0001000000000000100,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,-3.1,0,0,GO:0007259,receptor signaling pathway via JAK-STAT,M0001000000000000100,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.3,0,0,0,0,0,0,0,0,0,0,0,0,-3.5,0,0,M115,PID REG GR PATHWAY,M0001000000000000100,2,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,GO:0150077,regulation of neuroinflammatory response,M0010000000000000001,2,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,0,0,0,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0061439,kidney vasculature morphogenesis,M1000100000000000000,2,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4.6,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,GO:1903053,regulation of extracellular matrix organization,M0001000000000000100,2,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0055006,cardiac cell development,M0001100000000000000,2,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0048754,branching morphogenesis of an epithelial tube,M1001000000000000000,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO:0090083,regulation of inclusion body assembly,M1000000000000000000,1,0
