_MEMBER_AD_imp_1 - 94.0-96.0,_MEMBER_AD_imp_1 - 96.0-98.0,_MEMBER_AD_imp_1 - 98.0-100.0,_LogP_AD_imp_1 - 94.0-96.0,_LogP_AD_imp_1 - 96.0-98.0,_LogP_AD_imp_1 - 98.0-100.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,1,0,0,-3.1,GO:0060018,astrocyte fate commitment,M001,1,0
0,1,0,0,-2,0,WP3877,MYD88 distinct input output pathway,M010,1,0
1,0,0,-2,0,0,R-HSA-2173791,TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),M100,1,0
0,0,1,0,0,-2.8,GO:0035272,exocrine system development,M001,1,0
0,0,1,0,0,-2.4,GO:0048864,stem cell development,M001,1,0
0,0,1,0,0,-2.2,GO:0043547,positive regulation of GTPase activity,M001,1,0
1,0,0,-4.5,0,0,GO:0010634,positive regulation of epithelial cell migration,M100,1,0
0,0,1,0,0,-3.1,GO:1901503,ether biosynthetic process,M001,1,0
1,0,0,-2.6,0,0,GO:0010595,positive regulation of endothelial cell migration,M100,1,0
0,0,1,0,0,-3.1,GO:0071277,cellular response to calcium ion,M001,1,0
0,0,1,0,0,-3.3,GO:0001937,negative regulation of endothelial cell proliferation,M001,1,0
0,1,0,0,-2,0,GO:0060576,intestinal epithelial cell development,M010,1,0
0,0,1,0,0,-2.2,GO:2000738,positive regulation of stem cell differentiation,M001,1,0
0,1,0,0,-2.1,0,hsa04970,Salivary secretion,M010,1,0
0,0,1,0,0,-2.5,GO:0032715,negative regulation of interleukin-6 production,M001,1,0
0,0,1,0,0,-3.5,GO:0042100,B cell proliferation,M001,1,0
0,0,1,0,0,-2.9,M1315,SIG PIP3 SIGNALING IN B LYMPHOCYTES,M001,1,0
0,0,1,0,0,-2.2,GO:0051282,regulation of sequestering of calcium ion,M001,1,0
0,0,1,0,0,-3.3,WP4216,Chromosomal and microsatellite instability in colorectal cancer,M001,1,0
0,1,0,0,-2.1,0,GO:0120163,negative regulation of cold-induced thermogenesis,M010,1,0
0,1,0,0,-2.4,0,R-HSA-109704,PI3K Cascade,M010,1,0
0,1,0,0,-2,0,GO:0021561,facial nerve development,M010,1,0
0,0,1,0,0,-3.7,hsa05321,Inflammatory bowel disease,M001,1,0
0,0,1,0,0,-2.7,GO:0045581,negative regulation of T cell differentiation,M001,1,0
0,0,1,0,0,-2.2,GO:0022408,negative regulation of cell-cell adhesion,M001,1,0
0,0,1,0,0,-2.2,hsa04913,Ovarian steroidogenesis,M001,1,0
1,0,0,-2.2,0,0,GO:0001756,somitogenesis,M100,1,0
0,1,0,0,-2,0,hsa04514,Cell adhesion molecules,M010,1,0
0,0,1,0,0,-2.6,GO:0002252,immune effector process,M001,1,0
1,0,0,-2.1,0,0,GO:0007422,peripheral nervous system development,M100,1,0
0,0,1,0,0,-3.2,WP2882,Nuclear receptors meta pathway,M001,1,0
0,0,1,0,0,-2.1,WP299,Nuclear receptors in lipid metabolism and toxicity,M001,1,0
1,0,0,-2.2,0,0,R-HSA-9830674,Formation of the ureteric bud,M100,1,0
0,0,1,0,0,-2.7,WP2895,Differentiation of white and brown adipocyte,M001,1,0
0,1,0,0,-2.4,0,WP195,IL 1 signaling pathway,M010,1,0
0,1,0,0,-2.3,0,GO:0007605,sensory perception of sound,M010,1,0
1,0,0,-2.1,0,0,GO:0035306,positive regulation of dephosphorylation,M100,1,0
0,0,1,0,0,-5.7,GO:0050864,regulation of B cell activation,M001,1,0
0,0,1,0,0,-2.1,hsa04666,Fc gamma R-mediated phagocytosis,M001,1,0
0,0,1,0,0,-2.5,GO:0030282,bone mineralization,M001,1,0
0,1,0,0,-3.3,0,GO:0010517,regulation of phospholipase activity,M010,1,0
0,0,1,0,0,-2.2,R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,M001,1,0
0,0,1,0,0,-2.7,GO:0090184,positive regulation of kidney development,M001,1,0
0,1,0,0,-2,0,GO:0035235,ionotropic glutamate receptor signaling pathway,M010,1,0
0,0,1,0,0,-2.3,GO:0002820,negative regulation of adaptive immune response,M001,1,0
0,1,0,0,-2.2,0,WP3413,NOTCH1 regulation of endothelial cell calcification,M010,1,0
0,0,1,0,0,-2.3,GO:0150104,transport across blood-brain barrier,M001,1,0
1,0,0,-3.2,0,0,GO:0035282,segmentation,M100,1,0
0,1,0,0,-2.9,0,GO:1900274,regulation of phospholipase C activity,M010,1,0
0,1,0,0,-2.7,0,GO:0021955,central nervous system neuron axonogenesis,M010,1,0
0,0,1,0,0,-3.1,R-HSA-5621480,Dectin-2 family,M001,1,0
0,1,0,0,-3.1,0,hsa04020,Calcium signaling pathway,M010,1,0
0,0,1,0,0,-2.5,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",M001,1,0
0,0,1,0,0,-2.1,WP3678,Amplification and expansion of oncogenic pathways as metastatic traits,M001,1,0
0,0,1,0,0,-2.5,GO:0045661,regulation of myoblast differentiation,M001,1,0
0,0,1,0,0,-3.1,R-HSA-9012999,RHO GTPase cycle,M001,1,0
0,0,1,0,0,-2.4,hsa05142,Chagas disease,M001,1,0
0,1,0,0,-2.1,0,R-HSA-422356,Regulation of insulin secretion,M010,1,0
0,1,0,0,-2.3,0,GO:0050808,synapse organization,M010,1,0
0,1,0,0,-2.7,0,CORUM:1372,Rb-tal-1-E2A-Lmo2-Ldb1 complex,M010,1,0
0,0,1,0,0,-2.4,GO:0034391,regulation of smooth muscle cell apoptotic process,M001,1,0
0,0,1,0,0,-3.5,hsa04976,Bile secretion,M001,1,0
0,1,0,0,-2,0,GO:0035641,locomotory exploration behavior,M010,1,0
1,0,0,-3.3,0,0,M124,PID CXCR4 PATHWAY,M100,1,0
1,0,0,-2.2,0,0,GO:1905278,positive regulation of epithelial tube formation,M100,1,0
0,1,0,0,-2.7,0,GO:0002313,mature B cell differentiation involved in immune response,M010,1,0
0,1,0,0,-2.2,0,R-HSA-8939211,ESR-mediated signaling,M010,1,0
0,0,1,0,0,-2,GO:0120032,regulation of plasma membrane bounded cell projection assembly,M001,1,0
0,1,0,0,-2.7,0,GO:0072008,glomerular mesangial cell differentiation,M010,1,0
0,1,0,0,-2.1,0,hsa04625,C-type lectin receptor signaling pathway,M010,1,0
0,1,0,0,-3.4,0,GO:0007268,chemical synaptic transmission,M010,1,0
1,0,0,-2.2,0,0,GO:1905276,regulation of epithelial tube formation,M100,1,0
0,1,0,0,-2.6,0,GO:0051384,response to glucocorticoid,M010,1,0
0,0,1,0,0,-2.7,GO:0006351,DNA-templated transcription,M001,1,0
0,0,1,0,0,-2.4,GO:0010885,regulation of cholesterol storage,M001,1,0
1,0,0,-2.2,0,0,GO:1901524,regulation of mitophagy,M100,1,0
0,1,0,0,-2.4,0,M213,PID AR NONGENOMIC PATHWAY,M010,1,0
1,0,0,-3.1,0,0,R-HSA-187037,Signaling by NTRK1 (TRKA),M100,1,0
0,0,1,0,0,-2,WP399,Wnt signaling pathway and pluripotency,M001,1,0
0,0,1,0,0,-2.9,GO:0014015,positive regulation of gliogenesis,M001,1,0
0,1,0,0,-2.2,0,hsa05203,Viral carcinogenesis,M010,1,0
1,0,0,-2.7,0,0,R-HSA-166520,Signaling by NTRKs,M100,1,0
0,1,0,0,-2.6,0,GO:0009913,epidermal cell differentiation,M010,1,0
0,0,1,0,0,-2.9,GO:0045191,regulation of isotype switching,M001,1,0
0,1,0,0,-2.7,0,hsa05224,Breast cancer,M010,1,0
1,0,0,-2.1,0,0,GO:0030278,regulation of ossification,M100,1,0
0,0,1,0,0,-2.1,GO:0062013,positive regulation of small molecule metabolic process,M001,1,0
1,0,0,-2.4,0,0,GO:0043584,nose development,M100,1,0
0,0,1,0,0,-2.4,GO:0042509,regulation of tyrosine phosphorylation of STAT protein,M001,1,0
1,0,0,-2.3,0,0,GO:0030833,regulation of actin filament polymerization,M100,1,0
0,0,1,0,0,-2.4,WP2873,Aryl hydrocarbon receptor pathway,M001,1,0
0,0,1,0,0,-3.1,GO:0021814,cell motility involved in cerebral cortex radial glia guided migration,M001,1,0
0,1,0,0,-2.6,0,hsa04620,Toll-like receptor signaling pathway,M010,1,0
0,0,1,0,0,-2.5,GO:0030852,regulation of granulocyte differentiation,M001,1,0
0,1,0,0,-3,0,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,M010,1,0
0,0,1,0,0,-2.4,GO:2000515,"negative regulation of CD4-positive, alpha-beta T cell activation",M001,1,0
0,0,1,0,0,-4.3,GO:2000648,positive regulation of stem cell proliferation,M001,1,0
0,1,0,0,-3.1,0,GO:0060193,positive regulation of lipase activity,M010,1,0
0,0,1,0,0,-5.7,GO:0046631,alpha-beta T cell activation,M001,1,0
0,1,0,0,-2.2,0,GO:0098662,inorganic cation transmembrane transport,M010,1,0
0,1,0,0,-3.2,0,WP4585,Cancer immunotherapy by PD 1 blockade,M010,1,0
0,0,1,0,0,-2.7,GO:0010883,regulation of lipid storage,M001,1,0
0,1,0,0,-2.2,0,GO:1900151,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",M010,1,0
0,0,1,0,0,-4,WP4879,Overlap between signal transduction pathways contributing to LMNA laminopathies,M001,1,0
1,0,0,-2.2,0,0,GO:0001764,neuron migration,M100,1,0
0,1,0,0,-2.7,0,GO:0008542,visual learning,M010,1,0
0,0,1,0,0,-4,M7,PID FCER1 PATHWAY,M001,1,0
0,1,0,0,-2.2,0,GO:0048486,parasympathetic nervous system development,M010,1,0
0,0,1,0,0,-2.4,WP2018,RANKL RANK signaling pathway,M001,1,0
0,1,0,0,-2,0,GO:1904238,pericyte cell differentiation,M010,1,0
0,0,1,0,0,-3.9,GO:0050671,positive regulation of lymphocyte proliferation,M001,1,0
0,0,1,0,0,-2.9,GO:0043371,"negative regulation of CD4-positive, alpha-beta T cell differentiation",M001,1,0
0,0,1,0,0,-2.7,GO:0019221,cytokine-mediated signaling pathway,M001,1,0
0,1,0,0,-3,0,WP4172,PI3K Akt signaling pathway,M010,1,0
1,0,0,-2.7,0,0,GO:0021529,spinal cord oligodendrocyte cell differentiation,M100,1,0
0,0,1,0,0,-2,R-HSA-4641265,Repression of WNT target genes,M001,1,0
0,1,0,0,-2.8,0,GO:0031644,regulation of nervous system process,M010,1,0
0,0,1,0,0,-2.3,GO:0046620,regulation of organ growth,M001,1,0
1,0,0,-2.4,0,0,WP4146,Macrophage markers,M100,1,0
0,0,1,0,0,-4.2,GO:0070661,leukocyte proliferation,M001,1,0
0,0,1,0,0,-2,GO:0001516,prostaglandin biosynthetic process,M001,1,0
0,0,1,0,0,-2.5,R-HSA-8853884,Transcriptional Regulation by VENTX,M001,1,0
0,0,1,0,0,-2.1,M162,PID RXR VDR PATHWAY,M001,1,0
1,0,0,-2.4,0,0,GO:0030832,regulation of actin filament length,M100,1,0
0,0,1,0,0,-2.2,GO:1904936,interneuron migration,M001,1,0
0,0,1,0,0,-2.4,R-HSA-354192,Integrin signaling,M001,1,0
0,0,1,0,0,-2.4,GO:0060509,type I pneumocyte differentiation,M001,1,0
0,0,1,0,0,-3.7,GO:2000741,positive regulation of mesenchymal stem cell differentiation,M001,1,0
0,0,1,0,0,-2.5,GO:0032735,positive regulation of interleukin-12 production,M001,1,0
0,1,0,0,-2,0,hsa05130,Pathogenic Escherichia coli infection,M010,1,0
0,0,1,0,0,-3,WP363,Wnt signaling pathway,M001,1,0
1,0,0,-2.9,0,0,GO:0045628,regulation of T-helper 2 cell differentiation,M100,1,0
0,1,0,0,-2.9,0,WP4674,Head and neck squamous cell carcinoma,M010,1,0
1,0,0,-2.7,0,0,R-HSA-9027276,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),M100,1,0
1,0,0,-2.3,0,0,GO:0035924,cellular response to vascular endothelial growth factor stimulus,M100,1,0
0,1,0,0,-2,0,WP3851,TLR4 signaling and tolerance,M010,1,0
0,0,1,0,0,-3.4,GO:0002263,cell activation involved in immune response,M001,1,0
0,0,1,0,0,-2.6,GO:0032774,RNA biosynthetic process,M001,1,0
0,1,0,0,-2.4,0,GO:0016045,detection of bacterium,M010,1,0
0,0,1,0,0,-2.2,GO:1901739,regulation of myoblast fusion,M001,1,0
0,1,0,0,-3.2,0,hsa04151,PI3K-Akt signaling pathway,M010,1,0
1,0,0,-2.4,0,0,GO:0043518,"negative regulation of DNA damage response, signal transduction by p53 class mediator",M100,1,0
0,0,1,0,0,-2.2,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,M001,1,0
0,0,1,0,0,-4,GO:0022030,telencephalon glial cell migration,M001,1,0
0,0,1,0,0,-2.2,WP2571,Polycystic kidney disease pathway,M001,1,0
0,1,0,0,-2.8,0,hsa05207,Chemical carcinogenesis - receptor activation,M010,1,0
0,0,1,0,0,-2,GO:0030224,monocyte differentiation,M001,1,0
0,1,0,0,-2.2,0,GO:0072109,glomerular mesangium development,M010,1,0
0,0,1,0,0,-2.7,GO:0045061,thymic T cell selection,M001,1,0
0,0,1,0,0,-3.4,R-HSA-4411364,Binding of TCF/LEF:CTNNB1 to target gene promoters,M001,1,0
0,0,1,0,0,-2.3,GO:0010232,vascular transport,M001,1,0
1,0,0,-2.7,0,0,GO:0009100,glycoprotein metabolic process,M100,1,0
0,0,1,0,0,-2.8,GO:2000177,regulation of neural precursor cell proliferation,M001,1,0
1,0,0,-2.6,0,0,GO:0035137,hindlimb morphogenesis,M100,1,0
0,1,0,0,-2,0,WP75,Toll like receptor signaling pathway,M010,1,0
1,0,0,-3.7,0,0,GO:0055059,asymmetric neuroblast division,M100,1,0
0,1,0,0,-2.9,0,GO:0019827,stem cell population maintenance,M010,1,0
0,1,0,0,-2.4,0,hsa05206,MicroRNAs in cancer,M010,1,0
0,1,0,0,-3.6,0,R-HSA-9018519,Estrogen-dependent gene expression,M010,1,0
0,0,1,0,0,-2.2,GO:0006690,icosanoid metabolic process,M001,1,0
0,0,1,0,0,-2.5,GO:0060271,cilium assembly,M001,1,0
0,0,1,0,0,-3.2,M17200,SA B CELL RECEPTOR COMPLEXES,M001,1,0
0,1,0,0,-3.2,0,GO:0032663,regulation of interleukin-2 production,M010,1,0
1,0,0,-2.2,0,0,GO:0048332,mesoderm morphogenesis,M100,1,0
0,0,1,0,0,-3.1,R-HSA-983705,Signaling by the B Cell Receptor (BCR),M001,1,0
1,0,0,-3.4,0,0,GO:0008356,asymmetric cell division,M100,1,0
0,1,0,0,-2.6,0,GO:0021602,cranial nerve morphogenesis,M010,1,0
1,0,0,-3.1,0,0,GO:0045766,positive regulation of angiogenesis,M100,1,0
0,1,0,0,-2.2,0,GO:0098609,cell-cell adhesion,M010,1,0
1,0,0,-2,0,0,GO:0003179,heart valve morphogenesis,M100,1,0
0,0,1,0,0,-2.8,GO:0042129,regulation of T cell proliferation,M001,1,0
1,0,0,-2.4,0,0,M190,PID TCR JNK PATHWAY,M100,1,0
0,1,0,0,-5.1,0,WP4223,Ras signaling,M010,1,0
1,0,0,-3.7,0,0,GO:0021895,cerebral cortex neuron differentiation,M100,1,0
0,0,1,0,0,-2.1,R-HSA-9013148,CDC42 GTPase cycle,M001,1,0
1,0,0,-4,0,0,GO:0003206,cardiac chamber morphogenesis,M100,1,0
0,1,0,0,-2.6,0,GO:0061564,axon development,M010,1,0
0,1,0,0,-2.2,0,GO:2000463,positive regulation of excitatory postsynaptic potential,M010,1,0
0,0,1,0,0,-3.2,GO:0002714,positive regulation of B cell mediated immunity,M001,1,0
0,0,1,0,0,-2.2,GO:0002052,positive regulation of neuroblast proliferation,M001,1,0
0,0,1,0,0,-2.1,hsa05132,Salmonella infection,M001,1,0
1,0,0,-2.6,0,0,M33,PID GLYPICAN 1PATHWAY,M100,1,0
0,1,0,0,-2.7,0,M88,PID CD8 TCR PATHWAY,M010,1,0
1,0,0,-2.2,0,0,GO:1903146,regulation of autophagy of mitochondrion,M100,1,0
1,0,0,-2.9,0,0,GO:0071772,response to BMP,M100,1,0
0,0,1,0,0,-2.4,GO:0046847,filopodium assembly,M001,1,0
0,0,1,0,0,-2.6,GO:0032675,regulation of interleukin-6 production,M001,1,0
0,0,1,0,0,-2.7,GO:0035710,"CD4-positive, alpha-beta T cell activation",M001,1,0
0,1,0,0,-2.9,0,GO:0002763,positive regulation of myeloid leukocyte differentiation,M010,1,0
0,1,0,0,-2.5,0,GO:0007411,axon guidance,M010,1,0
0,0,1,0,0,-2.9,GO:0002889,regulation of immunoglobulin mediated immune response,M001,1,0
1,0,0,-2.2,0,0,WP1991,SRF and miRs in smooth muscle differentiation and proliferation,M100,1,0
0,0,1,0,0,-3.1,GO:0021815,modulation of microtubule cytoskeleton involved in cerebral cortex radial glia guided migration,M001,1,0
0,0,1,0,0,-2.4,GO:1905459,regulation of vascular associated smooth muscle cell apoptotic process,M001,1,0
0,0,1,0,0,-2.8,hsa04148,Efferocytosis,M001,1,0
0,0,1,0,0,-2.5,GO:0030111,regulation of Wnt signaling pathway,M001,1,0
0,1,0,0,-3.8,0,GO:1903539,protein localization to postsynaptic membrane,M010,1,0
1,0,0,-3.8,0,0,GO:0055057,neuroblast division,M100,1,0
1,0,0,-3.8,0,0,WP5417,Cell lineage map for neuronal differentiation,M100,1,0
1,0,0,-2,0,0,GO:0045618,positive regulation of keratinocyte differentiation,M100,1,0
0,1,0,0,-2,0,GO:0021610,facial nerve morphogenesis,M010,1,0
0,1,0,0,-2.3,0,hsa04725,Cholinergic synapse,M010,1,0
0,1,0,0,-2.3,0,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",M010,1,0
0,0,1,0,0,-2.9,GO:0002639,positive regulation of immunoglobulin production,M001,1,0
0,0,1,0,0,-2.5,hsa05210,Colorectal cancer,M001,1,0
0,1,0,0,-2.4,0,GO:0072007,mesangial cell differentiation,M010,1,0
0,1,0,0,-2.3,0,GO:0035264,multicellular organism growth,M010,1,0
0,0,1,0,0,-2.1,GO:0002293,alpha-beta T cell differentiation involved in immune response,M001,1,0
1,0,0,-2.6,0,0,GO:0042327,positive regulation of phosphorylation,M100,1,0
1,0,0,-4.1,0,0,GO:0048534,hematopoietic or lymphoid organ development,M100,1,0
0,1,0,0,-2.1,0,R-HSA-74751,Insulin receptor signalling cascade,M010,1,0
0,0,1,0,0,-2.2,GO:0006691,leukotriene metabolic process,M001,1,0
0,1,0,0,-3.9,0,hsa04014,Ras signaling pathway,M010,1,0
0,0,1,0,0,-4.9,WP5218,Extrafollicular and follicular B cell activation by SARS CoV 2,M001,1,0
0,0,1,0,0,-2.1,GO:0071248,cellular response to metal ion,M001,1,0
0,1,0,0,-2.2,0,M176,PID FOXM1 PATHWAY,M010,1,0
0,0,1,0,0,-2.7,GO:0042492,gamma-delta T cell differentiation,M001,1,0
0,1,0,0,-3.1,0,GO:0061158,3'-UTR-mediated mRNA destabilization,M010,1,0
0,1,0,0,-2.5,0,R-HSA-9664323,FCGR3A-mediated IL10 synthesis,M010,1,0
0,0,1,0,0,-3.8,GO:0046651,lymphocyte proliferation,M001,1,0
0,0,1,0,0,-2.3,GO:0034103,regulation of tissue remodeling,M001,1,0
1,0,0,-2.9,0,0,GO:0071773,cellular response to BMP stimulus,M100,1,0
0,0,1,0,0,-2.1,GO:0001649,osteoblast differentiation,M001,1,0
0,0,1,0,0,-2,GO:0071715,icosanoid transport,M001,1,0
0,0,1,0,0,-3.2,GO:0061035,regulation of cartilage development,M001,1,0
0,1,0,0,-2.6,0,M166,PID ATF2 PATHWAY,M010,1,0
0,0,1,0,0,-2.3,GO:0043030,regulation of macrophage activation,M001,1,0
1,0,0,-2.2,0,0,GO:0007015,actin filament organization,M100,1,0
0,1,0,0,-3.1,0,GO:0097120,receptor localization to synapse,M010,1,0
0,0,1,0,0,-2.5,WP4842,Mammalian disorder of sexual development,M001,1,0
0,1,0,0,-2.2,0,WP3651,Pathways affected in adenoid cystic carcinoma,M010,1,0
0,1,0,0,-2.9,0,hsa04912,GnRH signaling pathway,M010,1,0
0,1,0,0,-3.4,0,GO:0000902,cell morphogenesis,M010,1,0
0,1,0,0,-2.3,0,WP231,TNF alpha signaling pathway,M010,1,0
0,0,1,0,0,-2.1,GO:0010876,lipid localization,M001,1,0
0,1,0,0,-3.2,0,GO:0031960,response to corticosteroid,M010,1,0
0,0,1,0,0,-3,GO:0045662,negative regulation of myoblast differentiation,M001,1,0
0,0,1,0,0,-2,GO:0071417,cellular response to organonitrogen compound,M001,1,0
0,1,0,0,-3.6,0,R-HSA-9834899,Specification of the neural plate border,M010,1,0
1,0,0,-2.6,0,0,WP706,Sudden infant death syndrome SIDS susceptibility pathways,M100,1,0
0,1,0,0,-2.7,0,hsa05211,Renal cell carcinoma,M010,1,0
0,1,0,0,-3.1,0,R-HSA-8935964,RUNX1 regulates expression of components of tight junctions,M010,1,0
0,1,0,0,-2.4,0,GO:0045667,regulation of osteoblast differentiation,M010,1,0
0,0,1,0,0,-2.9,GO:1903530,regulation of secretion by cell,M001,1,0
0,0,1,0,0,-3,GO:0120031,plasma membrane bounded cell projection assembly,M001,1,0
0,0,1,0,0,-2.7,R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,M001,1,0
0,0,1,0,0,-2.4,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M001,1,0
0,1,0,0,-2.7,0,GO:1902170,cellular response to reactive nitrogen species,M010,1,0
0,0,1,0,0,-2.1,R-HSA-9730414,MITF-M-regulated melanocyte development,M001,1,0
0,1,0,0,-2.2,0,R-HSA-199418,Negative regulation of the PI3K/AKT network,M010,1,0
0,1,0,0,-2.4,0,GO:0032793,positive regulation of CREB transcription factor activity,M010,1,0
0,0,1,0,0,-3.6,GO:0032102,negative regulation of response to external stimulus,M001,1,0
1,0,0,-2.9,0,0,GO:0048538,thymus development,M100,1,0
0,0,1,0,0,-3.5,GO:0022029,telencephalon cell migration,M001,1,0
1,0,0,-2.2,0,0,R-HSA-73980,RNA Polymerase III Transcription Termination,M100,1,0
0,0,1,0,0,-2.5,GO:0060351,cartilage development involved in endochondral bone morphogenesis,M001,1,0
0,0,1,0,0,-2.1,GO:2001185,"regulation of CD8-positive, alpha-beta T cell activation",M001,1,0
0,0,1,0,0,-2.7,GO:0006991,response to sterol depletion,M001,1,0
0,1,0,0,-3.4,0,GO:0008306,associative learning,M010,1,0
0,1,0,0,-2.9,0,GO:0071364,cellular response to epidermal growth factor stimulus,M010,1,0
0,1,0,0,-2.2,0,GO:0030001,metal ion transport,M010,1,0
0,1,0,0,-2.7,0,GO:0071385,cellular response to glucocorticoid stimulus,M010,1,0
0,0,1,0,0,-2,GO:0002292,T cell differentiation involved in immune response,M001,1,0
0,0,1,0,0,-2.1,GO:0006959,humoral immune response,M001,1,0
0,1,0,0,-2.6,0,GO:0060191,regulation of lipase activity,M010,1,0
1,0,0,-2,0,0,M257,PID EPHRINB REV PATHWAY,M100,1,0
0,0,1,0,0,-4.3,GO:0021799,cerebral cortex radially oriented cell migration,M001,1,0
1,0,0,-2.4,0,0,GO:0002071,glandular epithelial cell maturation,M100,1,0
1,0,0,-3,0,0,R-HSA-198725,Nuclear Events (kinase and transcription factor activation),M100,1,0
0,1,0,0,-3.4,0,GO:0002320,lymphoid progenitor cell differentiation,M010,1,0
1,0,0,-2.1,0,0,GO:0070670,response to interleukin-4,M100,1,0
1,0,0,-2.7,0,0,GO:1902253,regulation of intrinsic apoptotic signaling pathway by p53 class mediator,M100,1,0
0,0,1,0,0,-2.2,R-HSA-5619507,Activation of HOX genes during differentiation,M001,1,0
0,1,0,0,-2.8,0,GO:0002312,B cell activation involved in immune response,M010,1,0
0,0,1,0,0,-4.3,GO:0046641,positive regulation of alpha-beta T cell proliferation,M001,1,0
1,0,0,-2.2,0,0,GO:0048934,peripheral nervous system neuron differentiation,M100,1,0
0,0,1,0,0,-3.3,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M001,1,0
0,1,0,0,-3.4,0,GO:0062237,protein localization to postsynapse,M010,1,0
0,1,0,0,-2.5,0,M276,PID FGF PATHWAY,M010,1,0
0,0,1,0,0,-3.1,GO:0003417,growth plate cartilage development,M001,1,0
1,0,0,-2.8,0,0,GO:0048857,neural nucleus development,M100,1,0
0,0,1,0,0,-3.7,CORUM:2694,ERG-JUN-FOS DNA-protein complex,M001,1,0
0,0,1,0,0,-2.4,hsa04921,Oxytocin signaling pathway,M001,1,0
0,0,1,0,0,-2.9,GO:0046456,icosanoid biosynthetic process,M001,1,0
0,0,1,0,0,-2.9,GO:0002532,production of molecular mediator involved in inflammatory response,M001,1,0
1,0,0,-2,0,0,GO:0060326,cell chemotaxis,M100,1,0
0,0,1,0,0,-2,GO:0072001,renal system development,M001,1,0
1,0,0,-2.1,0,0,WP4559,Interactions between immune cells and microRNAs in tumor microenvironment,M100,1,0
0,1,0,0,-2.7,0,GO:0032703,negative regulation of interleukin-2 production,M010,1,0
0,1,0,0,-2.4,0,R-HSA-112399,IRS-mediated signalling,M010,1,0
0,1,0,0,-2.3,0,R-HSA-418594,G alpha (i) signalling events,M010,1,0
1,0,0,-2.2,0,0,M193,PID NEPHRIN NEPH1 PATHWAY,M100,1,0
0,0,1,0,0,-2,GO:1902692,regulation of neuroblast proliferation,M001,1,0
1,0,0,-4.5,0,0,GO:0003151,outflow tract morphogenesis,M100,1,0
0,0,1,0,0,-2,GO:0014013,regulation of gliogenesis,M001,1,0
0,0,1,0,0,-2.5,R-HSA-9825892,Regulation of MITF-M-dependent genes involved in cell cycle and proliferation,M001,1,0
0,0,1,0,0,-3.3,GO:0021885,forebrain cell migration,M001,1,0
0,1,0,0,-2.5,0,GO:0045638,negative regulation of myeloid cell differentiation,M010,1,0
0,1,0,0,-2.2,0,WP5402,10q22q23 copy number variation,M010,1,0
1,0,0,-2.2,0,0,GO:0061053,somite development,M100,1,0
0,0,1,0,0,-3.3,R-HSA-9013149,RAC1 GTPase cycle,M001,1,0
1,0,0,-2.5,0,0,GO:0043536,positive regulation of blood vessel endothelial cell migration,M100,1,0
0,1,0,0,-2,0,GO:0048015,phosphatidylinositol-mediated signaling,M010,1,0
0,0,1,0,0,-2.2,GO:0150079,negative regulation of neuroinflammatory response,M001,1,0
0,0,1,0,0,-2,GO:1990840,response to lectin,M001,1,0
0,1,0,0,-2,0,GO:0030510,regulation of BMP signaling pathway,M010,1,0
0,0,1,0,0,-2.1,GO:0045087,innate immune response,M001,1,0
1,0,0,-2,0,0,GO:0031929,TOR signaling,M100,1,0
0,0,1,0,0,-2.2,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",M001,1,0
1,0,0,-2,0,0,GO:0032674,regulation of interleukin-5 production,M100,1,0
0,0,1,0,0,-2,GO:0002223,stimulatory C-type lectin receptor signaling pathway,M001,1,0
0,1,0,0,-2,0,hsa04960,Aldosterone-regulated sodium reabsorption,M010,1,0
0,0,1,0,0,-3.1,GO:0002637,regulation of immunoglobulin production,M001,1,0
0,0,1,0,0,-2.7,GO:0048821,erythrocyte development,M001,1,0
1,0,0,-2.7,0,0,GO:0035115,embryonic forelimb morphogenesis,M100,1,0
0,1,0,0,-3.5,0,GO:0071383,cellular response to steroid hormone stimulus,M010,1,0
0,1,0,0,-2.5,0,WP2374,Oncostatin M signaling pathway,M010,1,0
0,1,0,0,-2.3,0,GO:0007611,learning or memory,M010,1,0
0,0,1,0,0,-3.4,GO:0048880,sensory system development,M001,1,0
0,1,0,0,-3.5,0,GO:0010837,regulation of keratinocyte proliferation,M010,1,0
1,0,0,-2.5,0,0,GO:1905314,semi-lunar valve development,M100,1,0
0,0,1,0,0,-2,GO:0002829,negative regulation of type 2 immune response,M001,1,0
1,0,0,-2.2,0,0,GO:0070243,regulation of thymocyte apoptotic process,M100,1,0
