_MEMBER_SCZ_imp_1 - 94.0-96.0,_MEMBER_SCZ_imp_1 - 96.0-98.0,_MEMBER_SCZ_imp_1 - 98.0-100.0,_LogP_SCZ_imp_1 - 94.0-96.0,_LogP_SCZ_imp_1 - 96.0-98.0,_LogP_SCZ_imp_1 - 98.0-100.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,1,0,0,-4.3,0,M236,PID DELTA NP63 PATHWAY,M010,1,0
1,0,0,-2.5,0,0,GO:0051450,myoblast proliferation,M100,1,0
0,0,1,0,0,-2.2,R-HSA-76009,Platelet Aggregation (Plug Formation),M001,1,0
0,1,0,0,-2.4,0,GO:0032817,regulation of natural killer cell proliferation,M010,1,0
0,0,1,0,0,-2.3,GO:0014033,neural crest cell differentiation,M001,1,0
0,0,1,0,0,-2.1,GO:0045087,innate immune response,M001,1,0
0,1,0,0,-3.1,0,R-HSA-451306,Ionotropic activity of kainate receptors,M010,1,0
0,0,1,0,0,-2.5,GO:0097205,renal filtration,M001,1,0
1,0,0,-2.7,0,0,GO:0090128,regulation of synapse maturation,M100,1,0
1,0,0,-2.9,0,0,GO:0009101,glycoprotein biosynthetic process,M100,1,0
1,0,0,-2,0,0,WP4541,Hippo Merlin signaling dysregulation,M100,1,0
0,1,0,0,-3.8,0,R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,M010,1,0
1,0,0,-2.7,0,0,GO:0032645,regulation of granulocyte macrophage colony-stimulating factor production,M100,1,0
1,0,0,-2.1,0,0,R-HSA-5607764,CLEC7A (Dectin-1) signaling,M100,1,0
1,0,0,-2.5,0,0,R-HSA-9834899,Specification of the neural plate border,M100,1,0
0,0,1,0,0,-2,GO:0030224,monocyte differentiation,M001,1,0
1,0,0,-3.9,0,0,GO:0007599,hemostasis,M100,1,0
1,0,0,-2.3,0,0,GO:0051170,import into nucleus,M100,1,0
0,1,0,0,-3.4,0,GO:0031341,regulation of cell killing,M010,1,0
0,0,1,0,0,-4.5,WP5373,Osteoarthritic chondrocyte hypertrophy,M001,1,0
0,0,1,0,0,-2.9,GO:0002067,glandular epithelial cell differentiation,M001,1,0
0,0,1,0,0,-2.9,GO:0046456,icosanoid biosynthetic process,M001,1,0
0,0,1,0,0,-2.7,GO:0006991,response to sterol depletion,M001,1,0
0,1,0,0,-2.7,0,GO:0000902,cell morphogenesis,M010,1,0
0,1,0,0,-3.1,0,hsa05170,Human immunodeficiency virus 1 infection,M010,1,0
0,1,0,0,-2.9,0,WP3651,Pathways affected in adenoid cystic carcinoma,M010,1,0
1,0,0,-2,0,0,GO:0097120,receptor localization to synapse,M100,1,0
0,0,1,0,0,-3.3,GO:0061035,regulation of cartilage development,M001,1,0
0,0,1,0,0,-2.1,GO:0001649,osteoblast differentiation,M001,1,0
1,0,0,-3.7,0,0,GO:0043413,macromolecule glycosylation,M100,1,0
0,0,1,0,0,-2.5,GO:0060351,cartilage development involved in endochondral bone morphogenesis,M001,1,0
0,0,1,0,0,-2.4,GO:0048545,response to steroid hormone,M001,1,0
0,1,0,0,-2.5,0,R-HSA-451326,Activation of kainate receptors upon glutamate binding,M010,1,0
0,0,1,0,0,-2.3,WP2355,Corticotropin releasing hormone signaling pathway,M001,1,0
1,0,0,-2,0,0,GO:0071378,cellular response to growth hormone stimulus,M100,1,0
0,0,1,0,0,-3.3,GO:1903530,regulation of secretion by cell,M001,1,0
0,0,1,0,0,-2.5,GO:0030852,regulation of granulocyte differentiation,M001,1,0
0,0,1,0,0,-2.9,GO:0043371,"negative regulation of CD4-positive, alpha-beta T cell differentiation",M001,1,0
0,1,0,0,-2.2,0,R-HSA-936837,Ion transport by P-type ATPases,M010,1,0
0,0,1,0,0,-2.4,R-HSA-354192,Integrin signaling,M001,1,0
0,0,1,0,0,-2.2,GO:0003208,cardiac ventricle morphogenesis,M001,1,0
0,0,1,0,0,-3.6,GO:1902106,negative regulation of leukocyte differentiation,M001,1,0
0,0,1,0,0,-3.1,GO:0051046,regulation of secretion,M001,1,0
0,0,1,0,0,-3.1,GO:0071499,cellular response to laminar fluid shear stress,M001,1,0
0,1,0,0,-2.9,0,GO:0019827,stem cell population maintenance,M010,1,0
0,1,0,0,-2.5,0,GO:0032663,regulation of interleukin-2 production,M010,1,0
0,0,1,0,0,-2.2,GO:0006690,icosanoid metabolic process,M001,1,0
1,0,0,-2.4,0,0,GO:0050803,regulation of synapse structure or activity,M100,1,0
0,0,1,0,0,-2.3,GO:0048332,mesoderm morphogenesis,M001,1,0
1,0,0,-2.7,0,0,WP516,Hypertrophy model,M100,1,0
1,0,0,-2.5,0,0,GO:0009620,response to fungus,M100,1,0
0,0,1,0,0,-2.2,GO:0045766,positive regulation of angiogenesis,M001,1,0
0,1,0,0,-2.6,0,GO:0032743,positive regulation of interleukin-2 production,M010,1,0
0,0,1,0,0,-2.3,GO:0042129,regulation of T cell proliferation,M001,1,0
0,0,1,0,0,-2.2,GO:1901739,regulation of myoblast fusion,M001,1,0
1,0,0,-2.4,0,0,GO:0050807,regulation of synapse organization,M100,1,0
0,0,1,0,0,-3,GO:0022030,telencephalon glial cell migration,M001,1,0
0,0,1,0,0,-3,GO:0048844,artery morphogenesis,M001,1,0
0,0,1,0,0,-2.2,WP2571,Polycystic kidney disease pathway,M001,1,0
0,0,1,0,0,-3.3,GO:0021988,olfactory lobe development,M001,1,0
1,0,0,-2.4,0,0,GO:0034393,positive regulation of smooth muscle cell apoptotic process,M100,1,0
0,0,1,0,0,-3.2,GO:0002714,positive regulation of B cell mediated immunity,M001,1,0
0,1,0,0,-3,0,GO:0031175,neuron projection development,M010,1,0
0,1,0,0,-2.3,0,GO:0002237,response to molecule of bacterial origin,M010,1,0
0,0,1,0,0,-2,GO:0001516,prostaglandin biosynthetic process,M001,1,0
0,0,1,0,0,-3.6,GO:0070661,leukocyte proliferation,M001,1,0
0,0,1,0,0,-2.3,GO:0046620,regulation of organ growth,M001,1,0
0,1,0,0,-2.8,0,GO:0031644,regulation of nervous system process,M010,1,0
0,0,1,0,0,-2.4,WP2873,Aryl hydrocarbon receptor pathway,M001,1,0
1,0,0,-2.7,0,0,R-HSA-9027284,Erythropoietin activates RAS,M100,1,0
0,0,1,0,0,-2.9,GO:0071498,cellular response to fluid shear stress,M001,1,0
0,0,1,0,0,-2,GO:0001936,regulation of endothelial cell proliferation,M001,1,0
0,1,0,0,-2.9,0,GO:0002763,positive regulation of myeloid leukocyte differentiation,M010,1,0
1,0,0,-3.8,0,0,hsa04935,"Growth hormone synthesis, secretion and action",M100,1,0
0,1,0,0,-2.4,0,GO:0060078,regulation of postsynaptic membrane potential,M010,1,0
1,0,0,-2.1,0,0,GO:0010975,regulation of neuron projection development,M100,1,0
1,0,0,-3.1,0,0,R-HSA-5621481,C-type lectin receptors (CLRs),M100,1,0
0,0,1,0,0,-2.8,hsa04148,Efferocytosis,M001,1,0
0,0,1,0,0,-3,GO:0002889,regulation of immunoglobulin mediated immune response,M001,1,0
0,0,1,0,0,-3.1,GO:0072009,nephron epithelium development,M001,1,0
1,0,0,-3.1,0,0,GO:0060363,cranial suture morphogenesis,M100,1,0
0,1,0,0,-3.2,0,GO:0001910,regulation of leukocyte mediated cytotoxicity,M010,1,0
0,0,1,0,0,-2.6,GO:0021885,forebrain cell migration,M001,1,0
1,0,0,-2.5,0,0,R-HSA-9683701,Translation of Structural Proteins,M100,1,0
0,0,1,0,0,-5.8,GO:0002062,chondrocyte differentiation,M001,1,0
0,0,1,0,0,-4.1,GO:0030888,regulation of B cell proliferation,M001,1,0
0,0,1,0,0,-2.7,GO:0090184,positive regulation of kidney development,M001,1,0
0,0,1,0,0,-2.2,R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,M001,1,0
1,0,0,-3.7,0,0,GO:1902869,regulation of amacrine cell differentiation,M100,1,0
1,0,0,-2.3,0,0,hsa04024,cAMP signaling pathway,M100,1,0
0,0,1,0,0,-2.7,WP2895,Differentiation of white and brown adipocyte,M001,1,0
0,0,1,0,0,-2.5,GO:0003094,glomerular filtration,M001,1,0
0,1,0,0,-2.4,0,GO:0021515,cell differentiation in spinal cord,M010,1,0
1,0,0,-2.6,0,0,GO:0034764,positive regulation of transmembrane transport,M100,1,0
1,0,0,-3.1,0,0,R-HSA-4085001,Sialic acid metabolism,M100,1,0
0,0,1,0,0,-3.1,GO:1901503,ether biosynthetic process,M001,1,0
1,0,0,-3.3,0,0,hsa05161,Hepatitis B,M100,1,0
0,1,0,0,-2.1,0,hsa04012,ErbB signaling pathway,M010,1,0
0,0,1,0,0,-2.8,GO:0060840,artery development,M001,1,0
0,0,1,0,0,-2,GO:0002830,positive regulation of type 2 immune response,M001,1,0
0,1,0,0,-2.6,0,GO:0120039,plasma membrane bounded cell projection morphogenesis,M010,1,0
0,1,0,0,-2.2,0,R-HSA-2022870,Chondroitin sulfate biosynthesis,M010,1,0
0,1,0,0,-2.3,0,GO:0048667,cell morphogenesis involved in neuron differentiation,M010,1,0
0,0,1,0,0,-2.5,GO:0043392,negative regulation of DNA binding,M001,1,0
1,0,0,-2.7,0,0,GO:0033173,calcineurin-NFAT signaling cascade,M100,1,0
0,0,1,0,0,-2.2,hsa04913,Ovarian steroidogenesis,M001,1,0
1,0,0,-3.1,0,0,hsa05135,Yersinia infection,M100,1,0
0,0,1,0,0,-2.8,WP170,Nuclear receptors,M001,1,0
0,0,1,0,0,-3.6,WP3892,Development of pulmonary dendritic cells and macrophage subsets,M001,1,0
0,0,1,0,0,-2.5,GO:0072010,glomerular epithelium development,M001,1,0
0,1,0,0,-3,0,GO:0007626,locomotory behavior,M010,1,0
1,0,0,-2.5,0,0,hsa04728,Dopaminergic synapse,M100,1,0
0,0,1,0,0,-3.2,GO:0033630,positive regulation of cell adhesion mediated by integrin,M001,1,0
0,0,1,0,0,-2,GO:0036037,"CD8-positive, alpha-beta T cell activation",M001,1,0
0,0,1,0,0,-2.5,WP395,IL 4 signaling pathway,M001,1,0
1,0,0,-2.1,0,0,GO:0090287,regulation of cellular response to growth factor stimulus,M100,1,0
0,0,1,0,0,-3.1,GO:0032943,mononuclear cell proliferation,M001,1,0
1,0,0,-2.1,0,0,GO:0002701,negative regulation of production of molecular mediator of immune response,M100,1,0
0,1,0,0,-4.7,0,GO:0007610,behavior,M010,1,0
0,1,0,0,-2.2,0,GO:0031103,axon regeneration,M010,1,0
0,0,1,0,0,-3.7,CORUM:2695,ETS2-FOS-JUN complex,M001,1,0
0,0,1,0,0,-2.9,M279,PID RB 1PATHWAY,M001,1,0
1,0,0,-2.2,0,0,GO:0002357,defense response to tumor cell,M100,1,0
0,0,1,0,0,-3.1,GO:0002520,immune system development,M001,1,0
0,0,1,0,0,-2.7,GO:0030031,cell projection assembly,M001,1,0
0,0,1,0,0,-2.5,WP3995,Prion disease pathway,M001,1,0
0,1,0,0,-2.2,0,WP2880,Glucocorticoid receptor pathway,M010,1,0
0,0,1,0,0,-3.1,GO:0060018,astrocyte fate commitment,M001,1,0
1,0,0,-2.9,0,0,GO:0034504,protein localization to nucleus,M100,1,0
0,0,1,0,0,-2.9,GO:0060100,"positive regulation of phagocytosis, engulfment",M001,1,0
0,1,0,0,-2.7,0,GO:0043065,positive regulation of apoptotic process,M010,1,0
0,0,1,0,0,-2.6,GO:0046639,negative regulation of alpha-beta T cell differentiation,M001,1,0
0,1,0,0,-2.4,0,GO:0035019,somatic stem cell population maintenance,M010,1,0
0,0,1,0,0,-3.1,GO:0045666,positive regulation of neuron differentiation,M001,1,0
0,0,1,0,0,-2.7,GO:1905153,regulation of membrane invagination,M001,1,0
1,0,0,-2.4,0,0,GO:1902414,protein localization to cell junction,M100,1,0
0,1,0,0,-2.4,0,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,M010,1,0
0,0,1,0,0,-2.4,GO:0045059,positive thymic T cell selection,M001,1,0
1,0,0,-2.3,0,0,R-HSA-4420097,VEGFA-VEGFR2 Pathway,M100,1,0
1,0,0,-3.7,0,0,GO:0001101,response to acid chemical,M100,1,0
0,0,1,0,0,-2.2,GO:0090103,cochlea morphogenesis,M001,1,0
1,0,0,-2.3,0,0,GO:0022604,regulation of cell morphogenesis,M100,1,0
1,0,0,-2.2,0,0,GO:0051098,regulation of binding,M100,1,0
1,0,0,-2.7,0,0,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,M100,1,0
0,1,0,0,-2.7,0,WP1528,Physiological and pathological hypertrophy of the heart,M010,1,0
0,0,1,0,0,-2.7,GO:0046532,regulation of photoreceptor cell differentiation,M001,1,0
0,0,1,0,0,-3.3,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M001,1,0
1,0,0,-3.8,0,0,GO:0002887,negative regulation of myeloid leukocyte mediated immunity,M100,1,0
0,0,1,0,0,-2.1,GO:0010633,negative regulation of epithelial cell migration,M001,1,0
0,1,0,0,-2.7,0,WP3937,Microglia pathogen phagocytosis pathway,M010,1,0
0,1,0,0,-3.1,0,GO:0045669,positive regulation of osteoblast differentiation,M010,1,0
0,0,1,0,0,-2.1,GO:0072189,ureter development,M001,1,0
0,0,1,0,0,-2,GO:0018904,ether metabolic process,M001,1,0
0,0,1,0,0,-2.2,R-HSA-888590,"GABA synthesis, release, reuptake and degradation",M001,1,0
0,0,1,0,0,-2.1,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,M001,1,0
1,0,0,-2,0,0,GO:0098810,neurotransmitter reuptake,M100,1,0
1,0,0,-2,0,0,R-HSA-2197563,NOTCH2 intracellular domain regulates transcription,M100,1,0
0,1,0,0,-2.4,0,GO:0014009,glial cell proliferation,M010,1,0
0,1,0,0,-2.3,0,hsa04724,Glutamatergic synapse,M010,1,0
0,0,1,0,0,-2.4,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M001,1,0
0,0,1,0,0,-2.3,GO:0023061,signal release,M001,1,0
0,1,0,0,-3.3,0,GO:0033077,T cell differentiation in thymus,M010,1,0
1,0,0,-2.5,0,0,GO:0002719,negative regulation of cytokine production involved in immune response,M100,1,0
0,0,1,0,0,-4.2,GO:0032808,lacrimal gland development,M001,1,0
0,0,1,0,0,-3.5,GO:0050678,regulation of epithelial cell proliferation,M001,1,0
0,0,1,0,0,-2.7,GO:0043378,"positive regulation of CD8-positive, alpha-beta T cell differentiation",M001,1,0
0,1,0,0,-2.2,0,GO:0045824,negative regulation of innate immune response,M010,1,0
1,0,0,-2.7,0,0,R-HSA-3560782,Diseases associated with glycosaminoglycan metabolism,M100,1,0
0,1,0,0,-2.5,0,GO:0001825,blastocyst formation,M010,1,0
0,0,1,0,0,-2.8,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,M001,1,0
0,1,0,0,-2.7,0,GO:0031343,positive regulation of cell killing,M010,1,0
1,0,0,-2.2,0,0,GO:2000107,negative regulation of leukocyte apoptotic process,M100,1,0
1,0,0,-2.4,0,0,M69,PID REELIN PATHWAY,M100,1,0
0,0,1,0,0,-3.7,CORUM:2694,ERG-JUN-FOS DNA-protein complex,M001,1,0
1,0,0,-2.1,0,0,GO:0009311,oligosaccharide metabolic process,M100,1,0
0,0,1,0,0,-2.2,GO:0150079,negative regulation of neuroinflammatory response,M001,1,0
0,0,1,0,0,-2,GO:0017157,regulation of exocytosis,M001,1,0
1,0,0,-2,0,0,GO:0030510,regulation of BMP signaling pathway,M100,1,0
0,0,1,0,0,-2.2,GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",M001,1,0
0,1,0,0,-2,0,hsa04960,Aldosterone-regulated sodium reabsorption,M010,1,0
0,0,1,0,0,-3.1,GO:0002637,regulation of immunoglobulin production,M001,1,0
0,1,0,0,-2.9,0,GO:0071383,cellular response to steroid hormone stimulus,M010,1,0
1,0,0,-2.3,0,0,GO:0042475,odontogenesis of dentin-containing tooth,M100,1,0
0,0,1,0,0,-3.8,GO:0046643,regulation of gamma-delta T cell activation,M001,1,0
0,0,1,0,0,-3.1,GO:0072006,nephron development,M001,1,0
0,0,1,0,0,-2.6,WP98,Prostaglandin synthesis and regulation,M001,1,0
0,1,0,0,-2.6,0,GO:0048812,neuron projection morphogenesis,M010,1,0
0,0,1,0,0,-3.2,M44,PID HIF2PATHWAY,M001,1,0
0,0,1,0,0,-2.4,WP560,TGF beta receptor signaling,M001,1,0
0,1,0,0,-2.1,0,hsa04072,Phospholipase D signaling pathway,M010,1,0
0,0,1,0,0,-2.8,GO:0006869,lipid transport,M001,1,0
1,0,0,-4.5,0,0,GO:0021544,subpallium development,M100,1,0
0,0,1,0,0,-2,GO:0046457,prostanoid biosynthetic process,M001,1,0
0,0,1,0,0,-3.4,GO:0051101,regulation of DNA binding,M001,1,0
0,0,1,0,0,-2.4,GO:0043383,negative T cell selection,M001,1,0
0,0,1,0,0,-2.2,GO:0021879,forebrain neuron differentiation,M001,1,0
0,1,0,0,-2,0,GO:0150146,cell junction disassembly,M010,1,0
0,0,1,0,0,-2.3,GO:0070542,response to fatty acid,M001,1,0
0,0,1,0,0,-2.4,GO:2000515,"negative regulation of CD4-positive, alpha-beta T cell activation",M001,1,0
0,0,1,0,0,-4.3,GO:2000648,positive regulation of stem cell proliferation,M001,1,0
0,0,1,0,0,-3.8,GO:0035265,organ growth,M001,1,0
0,0,1,0,0,-2.7,GO:0010883,regulation of lipid storage,M001,1,0
0,0,1,0,0,-2.4,GO:0001945,lymph vessel development,M001,1,0
0,1,0,0,-2.3,0,hsa05169,Epstein-Barr virus infection,M010,1,0
0,0,1,0,0,-2.1,M8,PID ENDOTHELIN PATHWAY,M001,1,0
1,0,0,-3.3,0,0,R-HSA-446203,Asparagine N-linked glycosylation,M100,1,0
0,0,1,0,0,-2,GO:1904238,pericyte cell differentiation,M001,1,0
1,0,0,-2.3,0,0,GO:0046425,regulation of receptor signaling pathway via JAK-STAT,M100,1,0
0,0,1,0,0,-3.3,GO:0050671,positive regulation of lymphocyte proliferation,M001,1,0
0,0,1,0,0,-3,M186,PID PDGFRB PATHWAY,M001,1,0
0,0,1,0,0,-2.7,GO:0042492,gamma-delta T cell differentiation,M001,1,0
0,0,1,0,0,-2.1,hsa05132,Salmonella infection,M001,1,0
0,0,1,0,0,-3.6,GO:0060350,endochondral bone morphogenesis,M001,1,0
0,0,1,0,0,-3.8,GO:0050853,B cell receptor signaling pathway,M001,1,0
0,1,0,0,-2.1,0,GO:0048871,multicellular organismal-level homeostasis,M010,1,0
1,0,0,-2.5,0,0,GO:0045806,negative regulation of endocytosis,M100,1,0
1,0,0,-2.2,0,0,R-HSA-1280218,Adaptive Immune System,M100,1,0
1,0,0,-2.7,0,0,R-HSA-140837,Intrinsic Pathway of Fibrin Clot Formation,M100,1,0
1,0,0,-2.9,0,0,GO:0150078,positive regulation of neuroinflammatory response,M100,1,0
0,0,1,0,0,-2.3,WP4816,TGF beta receptor signaling in skeletal dysplasias,M001,1,0
1,0,0,-4.3,0,0,R-HSA-2871809,FCERI mediated Ca+2 mobilization,M100,1,0
0,0,1,0,0,-3.1,GO:0046651,lymphocyte proliferation,M001,1,0
0,0,1,0,0,-2.3,GO:0034103,regulation of tissue remodeling,M001,1,0
0,0,1,0,0,-2,GO:0071715,icosanoid transport,M001,1,0
1,0,0,-2,0,0,GO:0010976,positive regulation of neuron projection development,M100,1,0
0,0,1,0,0,-2.2,GO:0090102,cochlea development,M001,1,0
0,0,1,0,0,-3,GO:0043030,regulation of macrophage activation,M001,1,0
0,0,1,0,0,-3.8,WP5083,Neuroinflammation and glutamatergic signaling,M001,1,0
1,0,0,-2.6,0,0,GO:0048665,neuron fate specification,M100,1,0
0,0,1,0,0,-2.7,R-HSA-8939245,RUNX1 regulates transcription of genes involved in BCR signaling,M001,1,0
0,0,1,0,0,-2,WP4657,22q11 2 copy number variation syndrome,M001,1,0
0,0,1,0,0,-2.5,GO:0010876,lipid localization,M001,1,0
0,0,1,0,0,-2.4,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,M001,1,0
1,0,0,-2.1,0,0,GO:0045920,negative regulation of exocytosis,M100,1,0
1,0,0,-3.1,0,0,GO:0071229,cellular response to acid chemical,M100,1,0
0,0,1,0,0,-2.9,GO:0002532,production of molecular mediator involved in inflammatory response,M001,1,0
1,0,0,-2.5,0,0,R-HSA-948021,Transport to the Golgi and subsequent modification,M100,1,0
0,1,0,0,-2,0,GO:0060326,cell chemotaxis,M010,1,0
0,0,1,0,0,-2.4,GO:0072001,renal system development,M001,1,0
1,0,0,-2.5,0,0,GO:0031668,cellular response to extracellular stimulus,M100,1,0
0,0,1,0,0,-3,GO:0045662,negative regulation of myoblast differentiation,M001,1,0
0,1,0,0,-2.6,0,WP706,Sudden infant death syndrome SIDS susceptibility pathways,M010,1,0
0,0,1,0,0,-2.1,GO:2001185,"regulation of CD8-positive, alpha-beta T cell activation",M001,1,0
0,0,1,0,0,-2.4,R-HSA-525793,Myogenesis,M001,1,0
0,1,0,0,-2.6,0,GO:0048858,cell projection morphogenesis,M010,1,0
0,1,0,0,-3,0,GO:0051966,"regulation of synaptic transmission, glutamatergic",M010,1,0
0,1,0,0,-3.8,0,GO:0045647,negative regulation of erythrocyte differentiation,M010,1,0
0,0,1,0,0,-2.5,WP4719,Eicosanoid metabolism via cyclooxygenases COX,M001,1,0
1,0,0,-2.9,0,0,GO:0021675,nerve development,M100,1,0
0,0,1,0,0,-2.2,GO:0019370,leukotriene biosynthetic process,M001,1,0
0,0,1,0,0,-3.4,GO:0097305,response to alcohol,M001,1,0
0,1,0,0,-3.1,0,GO:0008593,regulation of Notch signaling pathway,M010,1,0
1,0,0,-2.1,0,0,GO:1901653,cellular response to peptide,M100,1,0
0,0,1,0,0,-2.7,GO:0060099,"regulation of phagocytosis, engulfment",M001,1,0
0,0,1,0,0,-2.5,GO:0120031,plasma membrane bounded cell projection assembly,M001,1,0
1,0,0,-2.1,0,0,GO:0060627,regulation of vesicle-mediated transport,M100,1,0
0,0,1,0,0,-2.4,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M001,1,0
0,0,1,0,0,-2.1,R-HSA-9730414,MITF-M-regulated melanocyte development,M001,1,0
1,0,0,-2.4,0,0,R-HSA-418990,Adherens junctions interactions,M100,1,0
0,0,1,0,0,-2.8,GO:0022029,telencephalon cell migration,M001,1,0
0,0,1,0,0,-2.7,GO:0046533,negative regulation of photoreceptor cell differentiation,M001,1,0
0,0,1,0,0,-2.7,WP4341,Non genomic actions of 1 25 dihydroxyvitamin D3,M001,1,0
1,0,0,-2.7,0,0,GO:0048505,regulation of timing of cell differentiation,M100,1,0
0,1,0,0,-2.4,0,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,M010,1,0
0,0,1,0,0,-2.2,GO:0002274,myeloid leukocyte activation,M001,1,0
0,0,1,0,0,-2.9,GO:0045191,regulation of isotype switching,M001,1,0
0,1,0,0,-2.2,0,GO:0002052,positive regulation of neuroblast proliferation,M010,1,0
1,0,0,-2.2,0,0,GO:0001573,ganglioside metabolic process,M100,1,0
1,0,0,-3.5,0,0,GO:0007596,blood coagulation,M100,1,0
0,0,1,0,0,-2.4,GO:0046847,filopodium assembly,M001,1,0
0,0,1,0,0,-3.4,GO:0001503,ossification,M001,1,0
0,0,1,0,0,-3.2,GO:1901342,regulation of vasculature development,M001,1,0
0,0,1,0,0,-3.1,GO:0021815,modulation of microtubule cytoskeleton involved in cerebral cortex radial glia guided migration,M001,1,0
0,0,1,0,0,-2.1,GO:0035710,"CD4-positive, alpha-beta T cell activation",M001,1,0
1,0,0,-2.5,0,0,GO:0006897,endocytosis,M100,1,0
1,0,0,-2.9,0,0,GO:0030509,BMP signaling pathway,M100,1,0
0,1,0,0,-2.9,0,WP5115,Network map of SARS CoV 2 signaling pathway,M010,1,0
0,0,1,0,0,-2.4,GO:0010885,regulation of cholesterol storage,M001,1,0
1,0,0,-2.7,0,0,GO:0014856,skeletal muscle cell proliferation,M100,1,0
0,1,0,0,-3.8,0,R-HSA-2024101,CS/DS degradation,M010,1,0
1,0,0,-3,0,0,R-HSA-9679506,SARS-CoV Infections,M100,1,0
0,1,0,0,-4.1,0,WP5033,Genes associated with the development of rheumatoid arthritis,M010,1,0
0,0,1,0,0,-2.1,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,M001,1,0
0,0,1,0,0,-2,WP399,Wnt signaling pathway and pluripotency,M001,1,0
0,1,0,0,-2.1,0,WP3967,miR 509 3p alteration of YAP1 ECM axis,M010,1,0
0,0,1,0,0,-2,GO:0060872,semicircular canal development,M001,1,0
0,0,1,0,0,-2.1,GO:0030111,regulation of Wnt signaling pathway,M001,1,0
0,0,1,0,0,-2.1,GO:0002293,alpha-beta T cell differentiation involved in immune response,M001,1,0
0,1,0,0,-2.2,0,GO:2000463,positive regulation of excitatory postsynaptic potential,M010,1,0
0,1,0,0,-2.7,0,GO:0045061,thymic T cell selection,M010,1,0
0,0,1,0,0,-2.7,GO:0009952,anterior/posterior pattern specification,M001,1,0
0,0,1,0,0,-3.4,R-HSA-4411364,Binding of TCF/LEF:CTNNB1 to target gene promoters,M001,1,0
1,0,0,-2.2,0,0,GO:0009100,glycoprotein metabolic process,M100,1,0
0,0,1,0,0,-2.8,GO:0040017,positive regulation of locomotion,M001,1,0
1,0,0,-2.1,0,0,R-HSA-9013148,CDC42 GTPase cycle,M100,1,0
0,1,0,0,-2.3,0,GO:0044092,negative regulation of molecular function,M010,1,0
0,1,0,0,-2.2,0,GO:0061564,axon development,M010,1,0
1,0,0,-2.9,0,0,GO:1901137,carbohydrate derivative biosynthetic process,M100,1,0
0,0,1,0,0,-2.2,GO:0006691,leukotriene metabolic process,M001,1,0
0,1,0,0,-2.7,0,GO:0002931,response to ischemia,M010,1,0
1,0,0,-3.6,0,0,GO:0070085,glycosylation,M100,1,0
1,0,0,-3,0,0,hsa04725,Cholinergic synapse,M100,1,0
0,0,1,0,0,-2.9,GO:0043010,camera-type eye development,M001,1,0
0,0,1,0,0,-2.5,hsa05210,Colorectal cancer,M001,1,0
0,0,1,0,0,-2.9,GO:0002639,positive regulation of immunoglobulin production,M001,1,0
0,1,0,0,-3.4,0,GO:0048711,positive regulation of astrocyte differentiation,M010,1,0
0,0,1,0,0,-4,WP2840,Hair follicle development cytodifferentiation part 3 of 3,M001,1,0
0,0,1,0,0,-2.9,GO:0006366,transcription by RNA polymerase II,M001,1,0
0,0,1,0,0,-2.1,GO:0062013,positive regulation of small molecule metabolic process,M001,1,0
0,0,1,0,0,-3.2,GO:0019221,cytokine-mediated signaling pathway,M001,1,0
1,0,0,-3.9,0,0,GO:0030168,platelet activation,M100,1,0
0,1,0,0,-3.1,0,GO:0001829,trophectodermal cell differentiation,M010,1,0
0,1,0,0,-2.9,0,GO:0035113,embryonic appendage morphogenesis,M010,1,0
1,0,0,-2.4,0,0,GO:0014016,neuroblast differentiation,M100,1,0
1,0,0,-2,0,0,GO:1904893,negative regulation of receptor signaling pathway via STAT,M100,1,0
0,0,1,0,0,-3.1,GO:0021814,cell motility involved in cerebral cortex radial glia guided migration,M001,1,0
0,0,1,0,0,-2,R-HSA-4641265,Repression of WNT target genes,M001,1,0
1,0,0,-3.4,0,0,WP5153,N glycan biosynthesis,M100,1,0
1,0,0,-2,0,0,GO:0097094,craniofacial suture morphogenesis,M100,1,0
0,0,1,0,0,-2.2,GO:1904936,interneuron migration,M001,1,0
0,0,1,0,0,-2.1,M162,PID RXR VDR PATHWAY,M001,1,0
0,0,1,0,0,-2.2,GO:0002053,positive regulation of mesenchymal cell proliferation,M001,1,0
0,0,1,0,0,-3.2,GO:0021987,cerebral cortex development,M001,1,0
0,0,1,0,0,-2.4,GO:0060509,type I pneumocyte differentiation,M001,1,0
