_MEMBER_data_imp_1 - 94.0-96.0,_MEMBER_data_imp_1 - 96.0-98.0,_MEMBER_data_imp_1 - 98.0-100.0,_LogP_data_imp_1 - 94.0-96.0,_LogP_data_imp_1 - 96.0-98.0,_LogP_data_imp_1 - 98.0-100.0,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,0,0,-1.9,0,0,GO:0006809,nitric oxide biosynthetic process,M100,1,0
0,0,1,0,0,-1.1,GO:0035710,"CD4-positive, alpha-beta T cell activation",M001,1,0
1,0,0,-0.98,0,0,R-HSA-3700989,Transcriptional Regulation by TP53,M100,1,0
1,0,0,-1.6,0,0,R-HSA-5655302,Signaling by FGFR1 in disease,M100,1,0
1,0,0,-1.3,0,0,GO:0051345,positive regulation of hydrolase activity,M100,1,0
1,0,0,-1.2,0,0,GO:0001824,blastocyst development,M100,1,0
0,0,1,0,0,-1.6,GO:0045923,positive regulation of fatty acid metabolic process,M001,1,0
1,0,0,-1.6,0,0,GO:0048599,oocyte development,M100,1,0
0,1,0,0,-0.69,0,GO:0014003,oligodendrocyte development,M010,1,0
1,0,0,-2.2,0,0,R-HSA-9703465,Signaling by FLT3 fusion proteins,M100,1,0
0,1,0,0,-0.99,0,GO:2000036,regulation of stem cell population maintenance,M010,1,0
1,0,0,-1,0,0,WP2817,Mammary gland development pathway Pregnancy and lactation Stage 3 of 4,M100,1,0
1,0,0,-1.1,0,0,GO:2000045,regulation of G1/S transition of mitotic cell cycle,M100,1,0
0,1,0,0,-0.54,0,R-HSA-1980143,Signaling by NOTCH1,M010,1,0
0,1,0,0,-2.4,0,GO:0061049,cell growth involved in cardiac muscle cell development,M010,1,0
0,1,0,0,-2,0,GO:0006661,phosphatidylinositol biosynthetic process,M010,1,0
0,0,1,0,0,-0.81,GO:0010883,regulation of lipid storage,M001,1,0
0,0,1,0,0,-1,R-HSA-166658,Complement cascade,M001,1,0
0,0,1,0,0,-1.9,GO:0097152,mesenchymal cell apoptotic process,M001,1,0
0,0,1,0,0,-0.7,GO:0019229,regulation of vasoconstriction,M001,1,0
1,0,0,-0.75,0,0,GO:0002720,positive regulation of cytokine production involved in immune response,M100,1,0
0,0,1,0,0,-1,R-HSA-8874081,MET activates PTK2 signaling,M001,1,0
1,0,0,-1.5,0,0,GO:0070228,regulation of lymphocyte apoptotic process,M100,1,0
0,1,0,0,-1.5,0,GO:0080164,regulation of nitric oxide metabolic process,M010,1,0
0,0,1,0,0,-1.6,GO:1990806,ligand-gated ion channel signaling pathway,M001,1,0
0,1,0,0,-0.64,0,hsa04640,Hematopoietic cell lineage,M010,1,0
1,0,0,-1.6,0,0,GO:0060041,retina development in camera-type eye,M100,1,0
0,1,0,0,-1.4,0,R-HSA-3214815,HDACs deacetylate histones,M010,1,0
0,1,0,0,-1,0,GO:0032733,positive regulation of interleukin-10 production,M010,1,0
1,0,0,-1.1,0,0,WP707,DNA damage response,M100,1,0
0,1,0,0,-1.7,0,GO:0090659,walking behavior,M010,1,0
1,0,0,-1.1,0,0,GO:0016125,sterol metabolic process,M100,1,0
0,1,0,0,-2,0,hsa04370,VEGF signaling pathway,M010,1,0
0,1,0,0,-1.4,0,GO:0045773,positive regulation of axon extension,M010,1,0
1,0,0,-1.4,0,0,GO:0046902,regulation of mitochondrial membrane permeability,M100,1,0
0,1,0,0,-1.6,0,GO:0002092,positive regulation of receptor internalization,M010,1,0
1,0,0,-0.94,0,0,GO:0034110,regulation of homotypic cell-cell adhesion,M100,1,0
1,0,0,-1.2,0,0,GO:1900544,positive regulation of purine nucleotide metabolic process,M100,1,0
0,0,1,0,0,-0.85,WP5362,TAR syndrome,M001,1,0
1,0,0,-2.1,0,0,GO:0010927,cellular component assembly involved in morphogenesis,M100,1,0
0,0,1,0,0,-2.1,GO:0016444,somatic cell DNA recombination,M001,1,0
0,1,0,0,-0.8,0,GO:0090087,regulation of peptide transport,M010,1,0
1,0,0,-0.52,0,0,GO:0046467,membrane lipid biosynthetic process,M100,1,0
1,0,0,-2.2,0,0,GO:0010659,cardiac muscle cell apoptotic process,M100,1,0
0,1,0,0,-1.7,0,GO:0030859,polarized epithelial cell differentiation,M010,1,0
1,0,0,-1.7,0,0,GO:1904862,inhibitory synapse assembly,M100,1,0
0,1,0,0,-1.2,0,GO:0070252,actin-mediated cell contraction,M010,1,0
0,1,0,0,-0.57,0,GO:0019751,polyol metabolic process,M010,1,0
1,0,0,-1.5,0,0,GO:0060706,cell differentiation involved in embryonic placenta development,M100,1,0
0,0,1,0,0,-0.73,GO:0035987,endodermal cell differentiation,M001,1,0
1,0,0,-2.7,0,0,GO:0061439,kidney vasculature morphogenesis,M100,1,0
0,1,0,0,-1.1,0,GO:0032722,positive regulation of chemokine production,M010,1,0
1,0,0,-0.88,0,0,R-HSA-69275,G2/M Transition,M100,1,0
0,1,0,0,-1.9,0,hsa00910,Nitrogen metabolism,M010,1,0
0,1,0,0,-1.8,0,R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",M010,1,0
1,0,0,-1,0,0,GO:0021695,cerebellar cortex development,M100,1,0
0,0,1,0,0,-1.2,GO:0060325,face morphogenesis,M001,1,0
0,0,1,0,0,-0.91,GO:1905952,regulation of lipid localization,M001,1,0
1,0,0,-2.4,0,0,GO:0010799,regulation of peptidyl-threonine phosphorylation,M100,1,0
0,0,1,0,0,-1.1,GO:0007611,learning or memory,M001,1,0
1,0,0,-2.2,0,0,R-HSA-4090294,SUMOylation of intracellular receptors,M100,1,0
0,1,0,0,-1.7,0,GO:1902459,positive regulation of stem cell population maintenance,M010,1,0
1,0,0,-1,0,0,GO:0007595,lactation,M100,1,0
0,0,1,0,0,-1.1,R-HSA-977606,Regulation of Complement cascade,M001,1,0
1,0,0,-3.1,0,0,GO:0072104,glomerular capillary formation,M100,1,0
0,1,0,0,-1.9,0,GO:2000737,negative regulation of stem cell differentiation,M010,1,0
0,0,1,0,0,-1.9,GO:0006835,dicarboxylic acid transport,M001,1,0
0,0,1,0,0,-0.77,hsa00230,Purine metabolism,M001,1,0
0,0,1,0,0,-0.85,GO:0030199,collagen fibril organization,M001,1,0
0,0,1,0,0,-1.4,GO:0002891,positive regulation of immunoglobulin mediated immune response,M001,1,0
0,0,1,0,0,-1.4,R-HSA-2428928,IRS-related events triggered by IGF1R,M001,1,0
1,0,0,-1.4,0,0,M220,PID CASPASE PATHWAY,M100,1,0
1,0,0,-1.8,0,0,GO:0035304,regulation of protein dephosphorylation,M100,1,0
0,1,0,0,-2,0,WP3630,NAD metabolism sirtuins and aging,M010,1,0
1,0,0,-1.6,0,0,M41,PID ER NONGENOMIC PATHWAY,M100,1,0
0,0,1,0,0,-0.85,GO:0002312,B cell activation involved in immune response,M001,1,0
1,0,0,-2.2,0,0,GO:0061041,regulation of wound healing,M100,1,0
0,0,1,0,0,-2.5,GO:0001503,ossification,M001,1,0
0,1,0,0,-0.5,0,GO:0170039,proteinogenic amino acid metabolic process,M010,1,0
0,1,0,0,-0.89,0,GO:0008643,carbohydrate transport,M010,1,0
0,0,1,0,0,-1.1,GO:0051650,establishment of vesicle localization,M001,1,0
0,0,1,0,0,-0.81,GO:0002685,regulation of leukocyte migration,M001,1,0
1,0,0,-1.5,0,0,GO:0007009,plasma membrane organization,M100,1,0
1,0,0,-1.4,0,0,GO:0032535,regulation of cellular component size,M100,1,0
0,0,1,0,0,-0.83,GO:1904035,regulation of epithelial cell apoptotic process,M001,1,0
0,1,0,0,-1.5,0,GO:0006954,inflammatory response,M010,1,0
1,0,0,-0.92,0,0,WP179,Cell cycle,M100,1,0
1,0,0,-1.5,0,0,GO:0070232,regulation of T cell apoptotic process,M100,1,0
0,0,1,0,0,-0.63,R-HSA-428157,Sphingolipid metabolism,M001,1,0
1,0,0,-0.73,0,0,GO:0048477,oogenesis,M100,1,0
1,0,0,-3.6,0,0,GO:0098581,detection of external biotic stimulus,M100,1,0
0,0,1,0,0,-2.8,GO:0043433,negative regulation of DNA-binding transcription factor activity,M001,1,0
1,0,0,-1.4,0,0,R-HSA-416476,G alpha (q) signalling events,M100,1,0
0,1,0,0,-1.7,0,WP334,GPCRs class B secretin like,M010,1,0
1,0,0,-2.3,0,0,WP4758,Nephrotic syndrome,M100,1,0
1,0,0,-2.7,0,0,GO:0010543,regulation of platelet activation,M100,1,0
0,1,0,0,-1.1,0,GO:0030111,regulation of Wnt signaling pathway,M010,1,0
1,0,0,-0.63,0,0,GO:0072175,epithelial tube formation,M100,1,0
0,0,1,0,0,-0.62,GO:0062014,negative regulation of small molecule metabolic process,M001,1,0
0,0,1,0,0,-2.6,GO:0030098,lymphocyte differentiation,M001,1,0
0,0,1,0,0,-0.7,hsa04512,ECM-receptor interaction,M001,1,0
0,0,1,0,0,-1.4,GO:0050885,neuromuscular process controlling balance,M001,1,0
0,0,1,0,0,-2.1,GO:0034340,response to type I interferon,M001,1,0
1,0,0,-1.3,0,0,GO:0042742,defense response to bacterium,M100,1,0
0,0,1,0,0,-0.77,R-HSA-5083635,Defective B3GALTL causes PpS,M001,1,0
1,0,0,-0.52,0,0,GO:0071482,cellular response to light stimulus,M100,1,0
0,0,1,0,0,-1.1,GO:0007431,salivary gland development,M001,1,0
0,0,1,0,0,-0.81,GO:0002011,morphogenesis of an epithelial sheet,M001,1,0
0,1,0,0,-0.73,0,GO:0032024,positive regulation of insulin secretion,M010,1,0
0,0,1,0,0,-1.3,GO:0120035,regulation of plasma membrane bounded cell projection organization,M001,1,0
0,1,0,0,-1.3,0,GO:0006163,purine nucleotide metabolic process,M010,1,0
0,1,0,0,-1.6,0,GO:0045494,photoreceptor cell maintenance,M010,1,0
0,1,0,0,-1.6,0,GO:0002275,myeloid cell activation involved in immune response,M010,1,0
0,1,0,0,-2.4,0,GO:0034762,regulation of transmembrane transport,M010,1,0
1,0,0,-1.6,0,0,M40,PID E2F PATHWAY,M100,1,0
1,0,0,-1.6,0,0,R-HSA-1839124,FGFR1 mutant receptor activation,M100,1,0
0,0,1,0,0,-1.2,GO:0007435,salivary gland morphogenesis,M001,1,0
0,1,0,0,-1,0,M181,PID BMP PATHWAY,M010,1,0
1,0,0,-1.9,0,0,M1718,SIG IL4RECEPTOR IN B LYPHOCYTES,M100,1,0
1,0,0,-2,0,0,hsa04720,Long-term potentiation,M100,1,0
1,0,0,-1.6,0,0,GO:0045591,positive regulation of regulatory T cell differentiation,M100,1,0
0,1,0,0,-0.69,0,hsa04613,Neutrophil extracellular trap formation,M010,1,0
1,0,0,-2.2,0,0,GO:0070243,regulation of thymocyte apoptotic process,M100,1,0
0,1,0,0,-1.7,0,M175,PID ERBB2 ERBB3 PATHWAY,M010,1,0
0,0,1,0,0,-1.5,GO:0007218,neuropeptide signaling pathway,M001,1,0
0,1,0,0,-0.94,0,GO:0072676,lymphocyte migration,M010,1,0
1,0,0,-2.9,0,0,M122,PID IL2 1PATHWAY,M100,1,0
0,1,0,0,-0.74,0,GO:0010469,regulation of signaling receptor activity,M010,1,0
1,0,0,-1.4,0,0,R-HSA-9006931,Signaling by Nuclear Receptors,M100,1,0
0,1,0,0,-1.6,0,GO:0055086,nucleobase-containing small molecule metabolic process,M010,1,0
0,1,0,0,-1.7,0,WP4816,TGF beta receptor signaling in skeletal dysplasias,M010,1,0
0,1,0,0,-0.89,0,GO:1901379,regulation of potassium ion transmembrane transport,M010,1,0
0,1,0,0,-1.4,0,GO:0001570,vasculogenesis,M010,1,0
0,1,0,0,-0.66,0,GO:0060048,cardiac muscle contraction,M010,1,0
0,1,0,0,-1.9,0,M206,PID PDGFRA PATHWAY,M010,1,0
1,0,0,-2,0,0,GO:0043410,positive regulation of MAPK cascade,M100,1,0
1,0,0,-2.2,0,0,GO:0098543,detection of other organism,M100,1,0
1,0,0,-1.8,0,0,hsa04934,Cushing syndrome,M100,1,0
1,0,0,-1.2,0,0,GO:0033032,regulation of myeloid cell apoptotic process,M100,1,0
1,0,0,-1.9,0,0,GO:0098657,import into cell,M100,1,0
0,0,1,0,0,-0.72,GO:0006397,mRNA processing,M001,1,0
0,0,1,0,0,-0.85,GO:1990869,cellular response to chemokine,M001,1,0
0,1,0,0,-1.3,0,R-HSA-3000157,Laminin interactions,M010,1,0
1,0,0,-1,0,0,GO:0010935,regulation of macrophage cytokine production,M100,1,0
0,1,0,0,-1.5,0,GO:0002526,acute inflammatory response,M010,1,0
1,0,0,-2.4,0,0,GO:0050688,regulation of defense response to virus,M100,1,0
0,1,0,0,-1.6,0,GO:0046474,glycerophospholipid biosynthetic process,M010,1,0
0,1,0,0,-1.2,0,GO:0046879,hormone secretion,M010,1,0
1,0,0,-1.7,0,0,hsa04022,cGMP-PKG signaling pathway,M100,1,0
0,1,0,0,-1.5,0,GO:0061337,cardiac conduction,M010,1,0
0,1,0,0,-0.7,0,GO:0032412,regulation of monoatomic ion transmembrane transporter activity,M010,1,0
0,1,0,0,-1.7,0,GO:0071560,cellular response to transforming growth factor beta stimulus,M010,1,0
0,0,1,0,0,-0.58,GO:0070507,regulation of microtubule cytoskeleton organization,M001,1,0
0,1,0,0,-1.3,0,M3008,NABA ECM GLYCOPROTEINS,M010,1,0
0,0,1,0,0,-0.94,GO:0050856,regulation of T cell receptor signaling pathway,M001,1,0
0,0,1,0,0,-1.9,GO:0002828,regulation of type 2 immune response,M001,1,0
1,0,0,-2.1,0,0,R-HSA-6791312,TP53 Regulates Transcription of Cell Cycle Genes,M100,1,0
0,0,1,0,0,-2,GO:0003013,circulatory system process,M001,1,0
1,0,0,-3,0,0,GO:2000178,negative regulation of neural precursor cell proliferation,M100,1,0
1,0,0,-1.5,0,0,M281,PID FAK PATHWAY,M100,1,0
0,0,1,0,0,-1.9,GO:0002920,regulation of humoral immune response,M001,1,0
1,0,0,-1.8,0,0,WP3303,RAC1 PAK1 p38 MMP2 pathway,M100,1,0
1,0,0,-1.3,0,0,R-HSA-195258,RHO GTPase Effectors,M100,1,0
0,1,0,0,-1.3,0,R-HSA-1483257,Phospholipid metabolism,M010,1,0
1,0,0,-1.1,0,0,GO:0060562,epithelial tube morphogenesis,M100,1,0
1,0,0,-1.6,0,0,R-HSA-9682385,FLT3 signaling in disease,M100,1,0
1,0,0,-0.64,0,0,GO:0031396,regulation of protein ubiquitination,M100,1,0
0,1,0,0,-1,0,GO:0032735,positive regulation of interleukin-12 production,M010,1,0
1,0,0,-0.63,0,0,GO:0042445,hormone metabolic process,M100,1,0
1,0,0,-2.4,0,0,GO:0071350,cellular response to interleukin-15,M100,1,0
1,0,0,-1.3,0,0,GO:1903318,negative regulation of protein maturation,M100,1,0
0,0,1,0,0,-1.9,GO:2000679,positive regulation of transcription regulatory region DNA binding,M001,1,0
1,0,0,-1.1,0,0,GO:0001952,regulation of cell-matrix adhesion,M100,1,0
0,0,1,0,0,-1.5,GO:0007272,ensheathment of neurons,M001,1,0
0,0,1,0,0,-0.55,R-HSA-1442490,Collagen degradation,M001,1,0
0,0,1,0,0,-1.3,R-HSA-74751,Insulin receptor signalling cascade,M001,1,0
1,0,0,-1.6,0,0,GO:0060416,response to growth hormone,M100,1,0
0,1,0,0,-1.3,0,GO:0046390,ribose phosphate biosynthetic process,M010,1,0
0,1,0,0,-2.2,0,GO:0090183,regulation of kidney development,M010,1,0
1,0,0,-1.3,0,0,GO:0031589,cell-substrate adhesion,M100,1,0
1,0,0,-1.1,0,0,GO:0045807,positive regulation of endocytosis,M100,1,0
1,0,0,-1.6,0,0,hsa04217,Necroptosis,M100,1,0
1,0,0,-1.4,0,0,R-HSA-69231,Cyclin D associated events in G1,M100,1,0
1,0,0,-0.99,0,0,R-HSA-5633008,TP53 Regulates Transcription of Cell Death Genes,M100,1,0
1,0,0,-1.6,0,0,GO:0097194,execution phase of apoptosis,M100,1,0
0,0,1,0,0,-2.6,GO:0010453,regulation of cell fate commitment,M001,1,0
0,1,0,0,-0.52,0,GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,M010,1,0
0,1,0,0,-1.3,0,GO:0035886,vascular associated smooth muscle cell differentiation,M010,1,0
0,1,0,0,-0.72,0,GO:0002688,regulation of leukocyte chemotaxis,M010,1,0
0,1,0,0,-0.57,0,R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,M010,1,0
1,0,0,-1.5,0,0,hsa05219,Bladder cancer,M100,1,0
0,1,0,0,-1.6,0,GO:0014009,glial cell proliferation,M010,1,0
0,0,1,0,0,-1.9,GO:0030219,megakaryocyte differentiation,M001,1,0
1,0,0,-0.99,0,0,GO:0071887,leukocyte apoptotic process,M100,1,0
0,0,1,0,0,-1.1,GO:0036075,replacement ossification,M001,1,0
0,1,0,0,-0.65,0,M2,PID SMAD2 3NUCLEAR PATHWAY,M010,1,0
0,0,1,0,0,-1.9,WP4875,Disruption of postsynaptic signaling by CNV,M001,1,0
1,0,0,-1.6,0,0,GO:1903034,regulation of response to wounding,M100,1,0
0,0,1,0,0,-1.1,R-HSA-8878171,Transcriptional regulation by RUNX1,M001,1,0
0,0,1,0,0,-0.86,GO:0150104,transport across blood-brain barrier,M001,1,0
0,0,1,0,0,-0.83,GO:0009952,anterior/posterior pattern specification,M001,1,0
0,1,0,0,-1.6,0,WP712,Estrogen signaling pathway,M010,1,0
1,0,0,-0.5,0,0,GO:0001843,neural tube closure,M100,1,0
0,1,0,0,-1.4,0,GO:0072678,T cell migration,M010,1,0
0,0,1,0,0,-0.58,GO:0017148,negative regulation of translation,M001,1,0
0,1,0,0,-0.73,0,GO:0043266,regulation of potassium ion transport,M010,1,0
1,0,0,-1.6,0,0,GO:0046545,development of primary female sexual characteristics,M100,1,0
0,0,1,0,0,-1.1,GO:0060323,head morphogenesis,M001,1,0
0,0,1,0,0,-1.1,GO:1904645,response to amyloid-beta,M001,1,0
1,0,0,-1.4,0,0,GO:0006694,steroid biosynthetic process,M100,1,0
1,0,0,-3.1,0,0,GO:0070669,response to interleukin-2,M100,1,0
1,0,0,-1.6,0,0,GO:0051151,negative regulation of smooth muscle cell differentiation,M100,1,0
1,0,0,-0.81,0,0,GO:0000075,cell cycle checkpoint signaling,M100,1,0
0,0,1,0,0,-1.2,GO:1905562,regulation of vascular endothelial cell proliferation,M001,1,0
0,1,0,0,-0.84,0,R-HSA-422356,Regulation of insulin secretion,M010,1,0
1,0,0,-0.5,0,0,GO:0043525,positive regulation of neuron apoptotic process,M100,1,0
1,0,0,-1.7,0,0,GO:0009648,photoperiodism,M100,1,0
1,0,0,-1.7,0,0,GO:0062012,regulation of small molecule metabolic process,M100,1,0
0,0,1,0,0,-0.52,GO:0001706,endoderm formation,M001,1,0
1,0,0,-0.69,0,0,WP2586,Aryl hydrocarbon receptor pathway,M100,1,0
0,0,1,0,0,-1.7,R-HSA-194315,Signaling by Rho GTPases,M001,1,0
1,0,0,-2.3,0,0,GO:0002831,regulation of response to biotic stimulus,M100,1,0
0,1,0,0,-1,0,GO:0048675,axon extension,M010,1,0
0,1,0,0,-1.6,0,GO:0021515,cell differentiation in spinal cord,M010,1,0
1,0,0,-0.63,0,0,R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,M100,1,0
1,0,0,-3.4,0,0,GO:0055003,cardiac myofibril assembly,M100,1,0
0,1,0,0,-1.1,0,GO:1901568,fatty acid derivative metabolic process,M010,1,0
0,0,1,0,0,-3.8,GO:0048821,erythrocyte development,M001,1,0
0,1,0,0,-2.5,0,GO:0043116,negative regulation of vascular permeability,M010,1,0
1,0,0,-0.69,0,0,R-HSA-9730414,MITF-M-regulated melanocyte development,M100,1,0
0,1,0,0,-1.7,0,GO:0002274,myeloid leukocyte activation,M010,1,0
1,0,0,-2,0,0,WP530,Cytokines and inflammatory response,M100,1,0
0,1,0,0,-1.4,0,GO:0001562,response to protozoan,M010,1,0
1,0,0,-2,0,0,GO:0071378,cellular response to growth hormone stimulus,M100,1,0
1,0,0,-1.8,0,0,GO:0016310,phosphorylation,M100,1,0
0,0,1,0,0,-2.4,GO:0002262,myeloid cell homeostasis,M001,1,0
1,0,0,-1.1,0,0,WP45,G1 to S cell cycle control,M100,1,0
0,1,0,0,-0.76,0,GO:0043300,regulation of leukocyte degranulation,M010,1,0
0,1,0,0,-0.94,0,GO:0046470,phosphatidylcholine metabolic process,M010,1,0
0,0,1,0,0,-2.2,GO:0098868,bone growth,M001,1,0
0,1,0,0,-5,0,GO:0030855,epithelial cell differentiation,M010,1,0
1,0,0,-3.1,0,0,R-HSA-9009391,Extra-nuclear estrogen signaling,M100,1,0
1,0,0,-3.1,0,0,R-HSA-9669938,Signaling by KIT in disease,M100,1,0
1,0,0,-1,0,0,GO:0034502,protein localization to chromosome,M100,1,0
1,0,0,-1.7,0,0,GO:0002643,regulation of tolerance induction,M100,1,0
1,0,0,-1.8,0,0,GO:0006942,regulation of striated muscle contraction,M100,1,0
0,1,0,0,-2,0,M158,PID INTEGRIN4 PATHWAY,M010,1,0
0,1,0,0,-1.8,0,WP5352,10q11 21q11 23 copy number variation syndrome,M010,1,0
1,0,0,-1.3,0,0,GO:0008584,male gonad development,M100,1,0
0,0,1,0,0,-0.52,GO:1903052,positive regulation of proteolysis involved in protein catabolic process,M001,1,0
0,0,1,0,0,-1,GO:0034249,negative regulation of amide metabolic process,M001,1,0
0,0,1,0,0,-0.85,R-HSA-8941326,RUNX2 regulates bone development,M001,1,0
1,0,0,-1.3,0,0,GO:1902806,regulation of cell cycle G1/S phase transition,M100,1,0
0,1,0,0,-0.8,0,GO:0032409,regulation of transporter activity,M010,1,0
1,0,0,-2.7,0,0,R-HSA-8985947,Interleukin-9 signaling,M100,1,0
0,1,0,0,-0.88,0,hsa05152,Tuberculosis,M010,1,0
1,0,0,-1.5,0,0,GO:0030539,male genitalia development,M100,1,0
1,0,0,-1.1,0,0,GO:0032760,positive regulation of tumor necrosis factor production,M100,1,0
0,1,0,0,-1.9,0,GO:0046854,phosphatidylinositol phosphate biosynthetic process,M010,1,0
1,0,0,-2.7,0,0,hsa04917,Prolactin signaling pathway,M100,1,0
1,0,0,-1.9,0,0,WP2814,Mammary gland development pathway Puberty Stage 2 of 4,M100,1,0
0,0,1,0,0,-0.96,GO:0050906,detection of stimulus involved in sensory perception,M001,1,0
0,0,1,0,0,-2.6,GO:0035249,"synaptic transmission, glutamatergic",M001,1,0
0,0,1,0,0,-0.92,GO:0070555,response to interleukin-1,M001,1,0
1,0,0,-0.95,0,0,R-HSA-5684996,MAPK1/MAPK3 signaling,M100,1,0
0,1,0,0,-1.6,0,GO:1903672,positive regulation of sprouting angiogenesis,M010,1,0
0,0,1,0,0,-1,GO:1905039,carboxylic acid transmembrane transport,M001,1,0
0,1,0,0,-0.64,0,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,M010,1,0
1,0,0,-0.6,0,0,hsa04925,Aldosterone synthesis and secretion,M100,1,0
0,1,0,0,-0.71,0,GO:0010977,negative regulation of neuron projection development,M010,1,0
1,0,0,-1.6,0,0,GO:0043567,regulation of insulin-like growth factor receptor signaling pathway,M100,1,0
0,1,0,0,-0.69,0,GO:0045921,positive regulation of exocytosis,M010,1,0
1,0,0,-1.6,0,0,GO:0031571,mitotic G1 DNA damage checkpoint signaling,M100,1,0
0,0,1,0,0,-1.2,GO:0050779,RNA destabilization,M001,1,0
1,0,0,-0.98,0,0,R-HSA-157118,Signaling by NOTCH,M100,1,0
0,0,1,0,0,-2,GO:0009612,response to mechanical stimulus,M001,1,0
1,0,0,-0.99,0,0,WP4949,16p11 2 proximal deletion syndrome,M100,1,0
0,1,0,0,-1.9,0,WP4481,Resistin as a regulator of inflammation,M010,1,0
1,0,0,-1,0,0,GO:0034612,response to tumor necrosis factor,M100,1,0
0,1,0,0,-1.1,0,GO:0071241,cellular response to inorganic substance,M010,1,0
1,0,0,-0.88,0,0,GO:2001242,regulation of intrinsic apoptotic signaling pathway,M100,1,0
1,0,0,-1.2,0,0,GO:0032729,positive regulation of type II interferon production,M100,1,0
1,0,0,-1.5,0,0,GO:0043534,blood vessel endothelial cell migration,M100,1,0
0,0,1,0,0,-3.5,GO:0021700,developmental maturation,M001,1,0
0,1,0,0,-0.66,0,GO:0002793,positive regulation of peptide secretion,M010,1,0
1,0,0,-1.7,0,0,GO:0140894,endolysosomal toll-like receptor signaling pathway,M100,1,0
0,1,0,0,-1.3,0,GO:0070168,negative regulation of biomineral tissue development,M010,1,0
0,1,0,0,-1.9,0,WP2795,Cardiac hypertrophic response,M010,1,0
1,0,0,-0.89,0,0,WP5300,TROP2 regulatory signaling,M100,1,0
0,0,1,0,0,-4.3,GO:0060348,bone development,M001,1,0
1,0,0,-1.2,0,0,GO:0006493,protein O-linked glycosylation,M100,1,0
0,0,1,0,0,-0.85,GO:0006766,vitamin metabolic process,M001,1,0
0,1,0,0,-1.5,0,R-HSA-2871796,FCERI mediated MAPK activation,M010,1,0
0,0,1,0,0,-0.94,GO:0014855,striated muscle cell proliferation,M001,1,0
0,0,1,0,0,-0.83,GO:0009582,detection of abiotic stimulus,M001,1,0
1,0,0,-1.1,0,0,WP4542,Leukocyte intrinsic Hippo pathway functions,M100,1,0
1,0,0,-0.72,0,0,GO:0061053,somite development,M100,1,0
0,0,1,0,0,-1.1,GO:0150077,regulation of neuroinflammatory response,M001,1,0
0,0,1,0,0,-0.6,R-HSA-381119,Unfolded Protein Response (UPR),M001,1,0
1,0,0,-1,0,0,GO:0010212,response to ionizing radiation,M100,1,0
1,0,0,-2.3,0,0,GO:0033135,regulation of peptidyl-serine phosphorylation,M100,1,0
1,0,0,-1.2,0,0,GO:0010721,negative regulation of cell development,M100,1,0
0,0,1,0,0,-1.7,GO:0017156,calcium-ion regulated exocytosis,M001,1,0
1,0,0,-1.4,0,0,WP4673,Male infertility,M100,1,0
0,0,1,0,0,-0.72,GO:0014020,primary neural tube formation,M001,1,0
1,0,0,-4.8,0,0,R-HSA-8983432,Interleukin-15 signaling,M100,1,0
1,0,0,-0.85,0,0,hsa05131,Shigellosis,M100,1,0
1,0,0,-2.2,0,0,M271,PID PI3K PLC TRK PATHWAY,M100,1,0
0,1,0,0,-1.4,0,GO:0001738,morphogenesis of a polarized epithelium,M010,1,0
0,1,0,0,-2,0,GO:0001936,regulation of endothelial cell proliferation,M010,1,0
1,0,0,-1.5,0,0,GO:0046640,regulation of alpha-beta T cell proliferation,M100,1,0
1,0,0,-2,0,0,GO:0007548,sex differentiation,M100,1,0
1,0,0,-0.94,0,0,GO:0044843,cell cycle G1/S phase transition,M100,1,0
0,0,1,0,0,-1.1,GO:2000772,regulation of cellular senescence,M001,1,0
0,1,0,0,-0.91,0,GO:0046434,organophosphate catabolic process,M010,1,0
1,0,0,-0.81,0,0,GO:2001257,regulation of cation channel activity,M100,1,0
1,0,0,-0.91,0,0,GO:0050810,regulation of steroid biosynthetic process,M100,1,0
0,0,1,0,0,-1.1,GO:0042552,myelination,M001,1,0
0,1,0,0,-1.2,0,GO:1903305,regulation of regulated secretory pathway,M010,1,0
1,0,0,-0.99,0,0,WP2873,Aryl hydrocarbon receptor pathway,M100,1,0
1,0,0,-2.1,0,0,GO:0002708,positive regulation of lymphocyte mediated immunity,M100,1,0
1,0,0,-0.68,0,0,GO:1902106,negative regulation of leukocyte differentiation,M100,1,0
0,0,1,0,0,-0.69,GO:1990823,response to leukemia inhibitory factor,M001,1,0
1,0,0,-1.2,0,0,GO:0045824,negative regulation of innate immune response,M100,1,0
0,1,0,0,-0.57,0,GO:0046887,positive regulation of hormone secretion,M010,1,0
1,0,0,-2.2,0,0,GO:0060707,trophoblast giant cell differentiation,M100,1,0
1,0,0,-0.93,0,0,hsa04371,Apelin signaling pathway,M100,1,0
1,0,0,-1.3,0,0,M87,PID LKB1 PATHWAY,M100,1,0
0,1,0,0,-1.4,0,GO:0086091,regulation of heart rate by cardiac conduction,M010,1,0
